Employee_ID,Weekly_Hours,Projects_Completed,Experience_Years,Performance_Score,Satisfaction_Score,Teamwork_Score,Department,Education_Level,Work_Model,Gender
3059,44,5,9,63,69,6,Engineering,Bachelor,Hybrid,Female
3060,40,4,29,72,77,10,Finance,Master,Remote,Male
3061,54,6,11,70,65,6,Sales,Master,Remote,Male
3062,59,5,22,99,88,1,Sales,High School,Hybrid,Other
3063,60,4,3,96,93,3,HR,Bachelor,On-site,Male
3064,30,4,11,45,83,1,HR,Bachelor,Remote,Female
3065,39,8,15,70,74,8,Sales,Master,On-site,Female
3066,56,4,5,50,33,5,HR,PhD,Hybrid,Male
3067,39,3,19,84,88,8,Marketing,Bachelor,Remote,Male
3068,35,6,6,89,36,4,Marketing,Master,Remote,Other
3069,37,4,14,43,78,0,Engineering,PhD,On-site,Female
3070,30,4,0,99,41,6,HR,Master,Hybrid,Other
3071,59,4,7,100,83,6,Finance,Master,On-site,Female
3072,37,4,22,97,85,9,Engineering,PhD,On-site,Male
3073,40,6,18,96,75,9,Marketing,High School,Hybrid,Male
3074,31,1,12,45,50,4,Sales,Bachelor,Hybrid,Male
3075,57,4,18,91,79,9,Finance,Bachelor,Hybrid,Female
3076,43,5,22,45,89,1,HR,PhD,On-site,Other
3077,35,7,13,70,97,7,HR,High School,Hybrid,Other
3078,60,7,19,44,45,5,Sales,Master,Hybrid,Other
3079,48,8,4,67,76,10,Marketing,High School,Hybrid,Male
3080,34,2,24,45,70,1,Marketing,Master,On-site,Female
3081,56,7,16,40,88,4,Marketing,Bachelor,On-site,Male
3082,37,6,0,45,98,7,Finance,PhD,Remote,Female
3083,40,5,14,44,44,5,HR,Master,Hybrid,Other
3084,42,8,7,73,87,7,Finance,Bachelor,Hybrid,Female
3085,35,6,4,92,35,3,HR,Bachelor,On-site,Female
3086,49,7,4,95,80,10,Sales,Bachelor,Hybrid,Female
3087,32,7,23,80,97,1,Engineering,Bachelor,On-site,Male
3088,53,4,16,85,62,10,HR,Bachelor,Remote,Other
3089,36,4,27,81,81,8,Marketing,High School,Hybrid,Male
3090,45,13,10,61,42,3,HR,High School,Remote,Female
3091,34,7,13,68,61,6,Sales,Bachelor,On-site,Other
3092,56,4,19,99,59,8,Engineering,Bachelor,Remote,Female
3093,33,1,28,50,38,0,Marketing,Master,Hybrid,Male
3094,30,3,6,58,34,8,HR,PhD,On-site,Female
3095,55,11,26,81,56,0,Marketing,Master,Remote,Male
3096,41,3,19,60,72,8,Engineering,High School,On-site,Female
3097,54,3,6,93,67,8,Finance,Master,Hybrid,Other
3098,31,7,10,41,100,7,Engineering,Master,Hybrid,Male
3099,53,4,30,72,92,4,Marketing,Bachelor,Hybrid,Female
3100,57,2,11,73,48,8,Marketing,Master,On-site,Female
3101,37,2,26,84,53,3,Marketing,Bachelor,Remote,Female
3102,45,8,14,75,85,9,Engineering,Master,Hybrid,Female
3103,34,4,17,58,59,1,Finance,Bachelor,Remote,Male
3104,50,5,19,93,60,7,HR,Bachelor,Remote,Female
3105,59,2,0,40,74,2,Marketing,High School,On-site,Male
3106,33,5,11,57,62,3,Marketing,Bachelor,On-site,Female
3107,30,6,5,44,67,2,Engineering,Bachelor,On-site,Female
3108,57,7,0,53,85,8,HR,Bachelor,Hybrid,Female
3109,36,8,29,83,34,8,Sales,Master,On-site,Other
3110,43,8,9,47,40,4,HR,Master,On-site,Female
3111,53,2,29,42,54,3,Marketing,Bachelor,Remote,Other
3112,30,7,24,46,91,0,Engineering,Bachelor,Remote,Other
3113,57,8,6,72,88,0,Finance,Bachelor,On-site,Female
3114,31,5,0,42,42,9,Marketing,PhD,Hybrid,Male
3115,30,2,8,78,35,4,Marketing,High School,On-site,Female
3116,58,8,14,51,98,3,Marketing,Bachelor,Remote,Other
3117,44,5,27,72,94,2,HR,Bachelor,Hybrid,Male
3118,51,9,6,61,88,6,Engineering,Bachelor,On-site,Female
3119,39,6,18,97,80,7,Finance,Bachelor,Remote,Male
3120,37,6,16,78,79,10,HR,PhD,Hybrid,Other
3121,39,7,18,72,94,3,Marketing,High School,Remote,Other
3122,48,7,23,52,60,3,Finance,High School,On-site,Female
3123,44,3,29,44,46,9,Sales,Bachelor,On-site,Female
3124,41,5,27,50,30,1,HR,Master,Hybrid,Male
3125,40,3,27,97,44,3,HR,Bachelor,On-site,Male
3126,49,6,21,65,63,10,Engineering,Master,Hybrid,Male
3127,56,5,19,70,45,3,HR,High School,On-site,Female
3128,51,8,9,88,39,6,Finance,Bachelor,On-site,Male
3129,37,6,9,66,72,7,Finance,PhD,Remote,Female
3130,36,2,28,53,40,5,HR,Bachelor,Remote,Male
3131,49,0,29,59,98,1,Marketing,High School,On-site,Female
3132,37,5,19,54,38,3,HR,Bachelor,Remote,Male
3133,35,4,2,41,63,7,Marketing,High School,Hybrid,Other
3134,53,8,18,90,65,1,Engineering,High School,Hybrid,Other
3135,57,5,3,80,45,5,Finance,High School,On-site,Female
3136,45,8,15,56,62,4,Marketing,High School,Remote,Other
3137,30,5,21,68,45,2,HR,PhD,On-site,Female
3138,37,7,30,91,63,0,Finance,PhD,Hybrid,Other
3139,51,9,15,41,48,0,HR,PhD,Remote,Other
3140,58,4,5,87,64,9,Sales,High School,Remote,Other
3141,58,4,29,91,98,1,Sales,Bachelor,Remote,Other
3142,48,4,10,85,71,1,HR,Bachelor,Hybrid,Female
3143,50,4,5,53,79,7,HR,Master,Remote,Female
3144,51,1,5,69,54,6,Marketing,PhD,Remote,Female
3145,52,10,13,86,55,6,HR,Bachelor,On-site,Female
3146,36,3,2,51,50,9,HR,Bachelor,On-site,Other
3147,57,8,10,53,76,7,Finance,High School,Remote,Other
3148,46,3,25,76,90,2,HR,PhD,Hybrid,Male
3149,31,6,4,82,75,9,Engineering,Bachelor,On-site,Male
3150,31,3,5,74,97,2,Engineering,Bachelor,On-site,Other
3151,51,5,28,47,70,1,Finance,Bachelor,On-site,Female
3152,59,1,12,89,54,0,HR,Master,On-site,Male
3153,45,3,9,49,40,6,Sales,High School,Hybrid,Female
3154,48,7,9,83,98,2,Marketing,High School,Remote,Male
3155,44,7,27,57,78,6,HR,High School,On-site,Female
3156,46,7,1,95,63,0,Engineering,PhD,On-site,Male
3157,46,3,6,82,35,1,HR,High School,Hybrid,Male
3158,32,2,22,70,42,9,HR,PhD,On-site,Other
3159,51,5,7,98,72,10,Engineering,PhD,Remote,Other
3160,37,6,4,100,59,6,HR,High School,Hybrid,Other
3161,56,2,6,80,80,5,Engineering,High School,Remote,Male
3162,37,3,22,76,83,8,HR,Master,Hybrid,Other
3163,30,7,11,89,58,5,HR,Bachelor,Hybrid,Male
3164,58,6,10,70,73,9,Finance,PhD,Hybrid,Female
3165,52,3,9,47,57,7,Sales,Master,Remote,Other
3166,52,2,7,78,58,7,Finance,PhD,Hybrid,Other
3167,33,5,26,42,66,9,Engineering,High School,Remote,Other
3168,37,5,18,86,54,0,HR,Bachelor,Remote,Female
3169,45,4,26,62,82,5,Finance,PhD,On-site,Male
3170,34,2,5,73,86,8,Finance,Bachelor,Hybrid,Other
3171,30,7,8,55,59,9,Engineering,Bachelor,On-site,Other
3172,30,7,11,59,58,6,HR,High School,Remote,Other
3173,37,3,4,54,38,5,Finance,High School,Hybrid,Female
3174,54,2,29,75,78,8,Marketing,Bachelor,Hybrid,Male
3175,55,6,1,96,59,8,Sales,PhD,On-site,Other
3176,47,2,13,48,42,2,Sales,High School,On-site,Other
3177,84,8,7,54,51,6,Marketing,PhD,Hybrid,Female
3178,39,6,23,73,54,9,Engineering,Bachelor,On-site,Other
3179,54,8,17,81,67,0,Sales,Bachelor,On-site,Male
3180,40,6,2,82,94,9,Sales,Master,Hybrid,Other
3181,37,6,20,48,57,8,Engineering,PhD,Remote,Male
3182,31,7,29,51,41,0,Finance,Bachelor,On-site,Female
3183,49,5,19,85,87,0,HR,Master,Hybrid,Male
3184,47,4,20,55,54,4,Sales,Bachelor,Remote,Male
3185,54,8,1,50,72,4,Engineering,High School,On-site,Female
3186,59,5,5,96,91,8,Marketing,Bachelor,Remote,Male
3187,76,7,28,82,31,6,Engineering,PhD,Remote,Female
3188,33,6,26,56,78,10,Finance,Bachelor,On-site,Male
3189,60,7,1,60,45,10,Marketing,PhD,Remote,Male
3190,48,5,4,54,54,10,Finance,High School,On-site,Other
3191,57,4,17,46,59,9,Sales,High School,Remote,Female
3192,52,2,3,90,55,4,Sales,Bachelor,On-site,Female
3193,54,5,21,67,65,8,Marketing,Bachelor,Hybrid,Female
3194,34,3,9,70,55,1,Engineering,Master,On-site,Female
3195,56,4,12,60,71,8,Finance,Bachelor,Remote,Other
3196,38,2,25,49,55,7,HR,Bachelor,Hybrid,Other
3197,33,4,25,65,93,9,HR,PhD,Hybrid,Other
3198,30,8,20,49,84,8,Engineering,PhD,Remote,Male
3199,59,4,18,67,64,3,Marketing,PhD,Remote,Female
3200,45,8,16,74,40,5,Finance,PhD,Hybrid,Female
3201,36,3,27,92,39,10,Sales,Master,Hybrid,Female
3202,41,2,24,88,65,9,Sales,Master,Remote,Other
3203,31,11,4,69,46,4,Finance,PhD,On-site,Female
3204,42,5,23,43,73,5,Finance,High School,Remote,Male
3205,58,1,10,49,40,5,HR,Bachelor,Remote,Female
3206,43,4,12,77,54,9,Sales,Master,Remote,Female
3207,55,2,13,77,74,4,Marketing,High School,Hybrid,Female
3208,38,5,29,87,43,0,Finance,Master,On-site,Other
3209,56,9,26,84,56,0,HR,Bachelor,Remote,Other
3210,33,4,25,65,55,7,Engineering,High School,Hybrid,Female
3211,48,3,5,52,35,8,Sales,Master,On-site,Male
3212,55,9,22,64,62,5,Finance,Master,On-site,Female
3213,30,5,14,69,97,9,Marketing,PhD,On-site,Female
3214,78,4,21,83,63,6,HR,PhD,Remote,Male
3215,38,2,1,63,56,5,Marketing,Master,On-site,Other
3216,47,6,17,86,97,6,Engineering,Master,Hybrid,Other
3217,44,6,30,74,87,5,Finance,Master,On-site,Male
3218,38,2,6,97,53,7,Finance,Master,Remote,Female
3219,31,5,23,75,99,2,Engineering,High School,Remote,Other
3220,52,5,25,66,50,1,Engineering,High School,Remote,Male
3221,34,2,28,81,81,6,Marketing,PhD,On-site,Female
3222,49,6,12,80,82,5,Sales,High School,Hybrid,Other
3223,34,2,23,97,49,9,Marketing,High School,Remote,Male
3224,49,7,14,76,82,1,HR,Master,Remote,Female
3225,43,10,18,93,64,7,Finance,High School,Remote,Other
3226,59,4,4,88,93,4,Finance,High School,Remote,Other
3227,60,41,5,79,86,10,Sales,High School,On-site,Other
3228,60,6,27,97,91,2,Engineering,Bachelor,Remote,Other
3229,30,5,7,59,75,8,Finance,PhD,On-site,Male
3230,46,3,17,66,99,1,HR,High School,Remote,Female
3231,53,8,21,59,57,0,Engineering,Master,Hybrid,Male
3232,57,5,24,100,83,5,Engineering,Bachelor,Hybrid,Other
3233,39,5,25,52,83,3,HR,PhD,On-site,Other
3234,50,5,23,40,45,1,Engineering,Bachelor,On-site,Other
3235,30,3,7,55,59,7,HR,PhD,Hybrid,Other
3236,55,5,24,69,53,10,Finance,High School,Remote,Male
3237,58,3,0,55,38,8,Marketing,High School,On-site,Male
3238,48,6,11,60,94,0,Engineering,High School,On-site,Male
3239,42,6,16,48,59,4,HR,PhD,Remote,Other
3240,45,6,9,76,38,2,Engineering,Bachelor,Remote,Female
3241,40,4,11,61,92,1,Engineering,PhD,On-site,Other
3242,30,3,8,55,94,10,HR,Master,Remote,Other
3243,51,7,29,69,93,1,Marketing,Master,On-site,Other
3244,44,5,11,40,40,10,Engineering,PhD,Hybrid,Female
3245,59,3,3,46,81,9,Finance,PhD,Hybrid,Other
3246,40,5,8,54,89,5,Marketing,Bachelor,Remote,Male
3247,56,2,5,70,31,1,Sales,Bachelor,Remote,Female
3248,44,6,28,52,44,8,Marketing,PhD,Hybrid,Other
3249,55,10,6,63,88,6,Marketing,Bachelor,On-site,Other
3250,38,5,0,63,59,1,Marketing,High School,Remote,Male
3251,47,5,16,72,51,2,Finance,PhD,On-site,Female
3252,49,5,27,69,61,5,Finance,Bachelor,On-site,Other
3253,60,6,7,57,46,6,Sales,Master,Hybrid,Male
3254,34,5,2,91,45,6,Engineering,PhD,Hybrid,Female
3255,51,4,30,83,86,3,Engineering,PhD,Remote,Female
3256,53,4,13,100,35,0,Finance,Bachelor,On-site,Female
3257,34,6,26,72,89,4,Finance,Bachelor,On-site,Female
3258,39,6,2,62,59,5,Sales,Bachelor,Hybrid,Other
3259,37,5,16,82,31,1,Engineering,High School,Hybrid,Other
3260,45,5,8,59,30,8,Sales,Master,On-site,Female
3261,57,3,9,77,48,8,Finance,Master,Remote,Female
3262,52,4,13,69,53,4,Engineering,Bachelor,On-site,Female
3263,39,5,2,42,40,0,HR,Master,On-site,Other
3264,42,6,8,94,60,6,Finance,Bachelor,Hybrid,Female
3265,41,5,28,61,80,0,Finance,Bachelor,On-site,Other
3266,43,5,18,77,52,7,Sales,High School,Hybrid,Other
3267,51,6,10,40,62,8,HR,Bachelor,On-site,Other
3268,57,7,14,43,48,6,Engineering,PhD,Hybrid,Male
3269,46,5,26,76,68,10,Engineering,High School,Remote,Female
3270,40,3,13,49,99,2,Sales,Bachelor,Hybrid,Male
3271,35,7,8,66,69,8,Sales,Bachelor,On-site,Female
3272,57,8,3,55,78,0,Engineering,Bachelor,Remote,Male
3273,35,3,5,41,86,0,Finance,Bachelor,On-site,Male
3274,45,5,20,62,83,2,HR,Bachelor,Hybrid,Other
3275,37,6,6,98,70,1,Engineering,PhD,Hybrid,Female
3276,58,9,26,77,58,2,Marketing,Bachelor,On-site,Other
3277,41,4,4,63,64,9,Finance,Bachelor,Hybrid,Other
3278,58,5,13,52,91,9,Sales,Bachelor,Remote,Male
3279,60,3,16,43,32,4,Sales,High School,On-site,Female
3280,46,8,9,52,86,9,HR,PhD,Remote,Other
3281,47,8,3,48,88,5,Marketing,Master,Hybrid,Male
3282,55,6,17,45,66,3,Engineering,PhD,Remote,Male
3283,52,5,11,48,56,10,Marketing,Master,Hybrid,Other
3284,36,6,22,48,36,2,Engineering,High School,Hybrid,Other
3285,57,4,18,95,67,8,Engineering,High School,Remote,Female
3286,49,2,1,54,32,0,HR,High School,Remote,Other
3287,37,3,12,91,32,2,Finance,High School,Remote,Female
3288,41,5,25,96,86,5,Finance,High School,Hybrid,Female
3289,55,2,26,79,80,9,Sales,Master,Hybrid,Female
3290,54,9,5,64,31,3,Engineering,Master,Remote,Other
3291,31,8,14,99,36,9,HR,PhD,Hybrid,Other
3292,56,4,1,50,91,6,Sales,PhD,Hybrid,Male
3293,59,5,21,54,72,9,Engineering,PhD,Hybrid,Male
3294,58,5,23,53,56,8,HR,Master,On-site,Other
3295,44,3,30,74,37,3,Marketing,Bachelor,Hybrid,Other
3296,31,3,30,40,72,2,Engineering,Bachelor,Remote,Female
3297,38,5,12,79,35,6,Finance,PhD,On-site,Female
3298,59,3,18,46,75,8,Finance,PhD,Hybrid,Female
3299,45,2,28,89,83,3,Marketing,PhD,Remote,Other
3300,59,5,18,82,49,4,Finance,High School,Remote,Other
3301,56,7,11,94,46,8,Engineering,PhD,Remote,Female
3302,40,2,11,56,31,4,HR,PhD,Remote,Other
3303,41,5,19,84,45,3,Sales,Master,Hybrid,Male
3304,55,9,28,46,31,2,Finance,High School,On-site,Other
3305,37,7,16,70,78,9,Finance,Bachelor,On-site,Male
3306,30,4,26,66,74,8,HR,Bachelor,Hybrid,Other
3307,41,5,7,69,58,4,Marketing,Master,Remote,Female
3308,41,7,0,88,36,5,Marketing,High School,Hybrid,Other
3309,55,2,18,81,82,5,Engineering,Bachelor,Hybrid,Other
3310,52,5,14,61,74,1,Engineering,PhD,Remote,Female
3311,34,7,14,90,42,8,Finance,Master,Hybrid,Male
3312,55,3,6,45,68,9,Finance,High School,Hybrid,Male
3313,55,10,3,86,45,5,Marketing,High School,On-site,Male
3314,53,3,10,86,63,6,Marketing,PhD,Remote,Female
3315,41,7,25,70,53,9,HR,PhD,On-site,Other
3316,41,6,6,93,47,1,HR,Bachelor,Remote,Female
3317,41,5,25,44,61,4,Engineering,High School,On-site,Other
3318,37,4,20,62,85,3,Sales,Bachelor,Remote,Male
3319,53,7,21,49,66,1,Finance,Master,On-site,Male
3320,40,8,8,63,34,6,Marketing,PhD,Hybrid,Other
3321,44,4,24,45,78,0,Finance,PhD,Remote,Male
3322,33,3,18,96,79,9,HR,High School,Remote,Male
3323,54,6,13,42,97,7,Sales,High School,Remote,Male
3324,39,8,5,58,95,10,Marketing,PhD,Hybrid,Other
3325,44,11,0,88,55,5,Engineering,Bachelor,On-site,Other
3326,39,7,8,59,84,0,Finance,Master,Remote,Other
3327,58,6,22,67,77,4,Marketing,Master,Remote,Male
3328,41,6,26,94,98,7,Marketing,High School,On-site,Other
3329,55,5,27,69,56,4,Marketing,Bachelor,On-site,Male
3330,56,5,22,45,80,7,Sales,PhD,Hybrid,Male
3331,60,6,26,94,100,0,HR,High School,On-site,Female
3332,32,5,25,97,34,3,Sales,PhD,On-site,Female
3333,50,1,6,47,84,8,Marketing,PhD,On-site,Male
3334,45,5,27,94,97,7,Sales,Master,Remote,Female
3335,43,2,17,42,31,7,Sales,PhD,On-site,Other
3336,32,2,15,78,82,0,Engineering,PhD,Remote,Female
3337,54,5,8,96,78,9,HR,PhD,Hybrid,Female
3338,34,6,23,45,63,0,Finance,High School,Hybrid,Male
3339,44,5,7,55,62,10,Finance,Bachelor,Hybrid,Female
3340,60,3,0,84,60,8,Marketing,High School,On-site,Female
3341,30,8,22,86,69,8,Marketing,Master,Remote,Other
3342,30,3,19,47,86,6,Sales,Master,Remote,Female
3343,40,5,13,75,97,9,HR,PhD,Hybrid,Male
3344,36,4,16,89,90,6,HR,High School,On-site,Female
3345,56,5,13,95,34,3,Sales,PhD,Hybrid,Other
3346,53,9,10,81,74,2,Sales,PhD,Remote,Other
3347,48,6,13,50,62,3,Finance,Bachelor,On-site,Male
3348,54,7,27,52,52,6,Sales,Master,Remote,Female
3349,55,2,9,57,37,3,HR,PhD,On-site,Female
3350,39,3,0,54,79,4,Sales,PhD,On-site,Male
3351,42,5,24,93,31,5,Sales,High School,Hybrid,Other
3352,49,6,12,56,52,8,Engineering,High School,Hybrid,Female
3353,58,8,4,65,57,9,Finance,Master,Hybrid,Other
3354,32,7,1,62,47,3,Marketing,High School,Hybrid,Female
3355,52,2,30,90,95,4,Sales,PhD,On-site,Other
3356,41,7,0,81,87,7,Engineering,Master,Remote,Female
3357,54,6,5,79,76,0,Finance,Bachelor,On-site,Female
3358,41,7,30,66,30,7,Sales,Bachelor,On-site,Other
3359,41,3,2,59,89,3,Marketing,PhD,Hybrid,Female
3360,54,6,18,61,90,5,HR,Bachelor,Remote,Female
3361,50,7,19,64,39,10,Marketing,PhD,Remote,Other
3362,54,4,26,60,92,5,Engineering,Master,Hybrid,Male
3363,46,11,2,56,80,6,Engineering,High School,On-site,Male
3364,50,3,5,60,69,9,Finance,High School,Remote,Female
3365,46,6,9,74,82,9,Marketing,High School,On-site,Male
3366,56,4,22,78,31,3,Sales,High School,Remote,Other
3367,50,7,17,69,33,7,Engineering,High School,On-site,Female
3368,35,2,8,51,67,4,Sales,Bachelor,On-site,Other
3369,47,3,28,63,62,10,Engineering,Master,Hybrid,Female
3370,41,6,3,90,73,6,Finance,Master,Hybrid,Male
3371,47,7,24,94,87,6,Finance,High School,On-site,Female
3372,58,6,23,44,85,0,HR,Bachelor,Remote,Male
3373,32,7,1,40,42,3,HR,Master,Hybrid,Other
3374,54,6,3,70,71,10,Engineering,High School,Hybrid,Female
3375,50,7,7,99,39,4,Finance,Master,On-site,Female
3376,59,5,12,88,79,10,Sales,PhD,Hybrid,Other
3377,39,5,3,96,99,5,Sales,Master,Hybrid,Other
3378,60,4,20,46,84,1,Finance,High School,On-site,Other
3379,52,4,11,44,31,7,HR,PhD,Hybrid,Female
3380,48,7,1,51,99,2,Sales,PhD,On-site,Male
3381,48,7,30,92,89,8,Engineering,Master,On-site,Female
3382,78,1,24,56,53,1,Marketing,PhD,Remote,Other
3383,32,6,11,53,98,3,Marketing,Master,Remote,Other
3384,44,4,9,67,59,0,HR,Master,Remote,Female
3385,59,9,13,95,36,7,HR,Bachelor,On-site,Female
3386,31,2,2,81,36,9,Finance,Bachelor,Hybrid,Other
3387,55,2,26,42,34,9,Engineering,PhD,Remote,Female
3388,35,8,28,94,49,9,Marketing,PhD,Hybrid,Female
3389,55,7,27,49,44,6,Marketing,Bachelor,Hybrid,Male
3390,41,12,30,45,74,10,Finance,High School,Hybrid,Male
3391,58,5,2,90,75,2,Finance,Bachelor,On-site,Female
3392,52,4,21,75,56,3,Sales,Bachelor,Hybrid,Male
3393,53,4,0,57,91,4,Finance,High School,On-site,Other
3394,44,3,15,92,69,0,Sales,High School,On-site,Male
3395,34,6,4,40,55,9,Finance,Bachelor,Hybrid,Other
3396,56,7,0,70,47,0,Finance,Master,Remote,Female
3397,35,8,5,88,45,9,Finance,Bachelor,Hybrid,Female
3398,45,3,10,100,75,9,Sales,Bachelor,Remote,Female
3399,59,4,0,54,88,5,Marketing,Bachelor,On-site,Male
3400,48,5,10,88,91,2,Engineering,High School,Remote,Male
3401,51,5,20,97,100,10,Sales,Master,Remote,Female
3402,31,3,15,43,37,1,HR,High School,On-site,Other
3403,55,5,21,41,91,3,Sales,Master,Hybrid,Male
3404,48,4,23,61,80,2,Sales,PhD,Hybrid,Other
3405,59,3,7,46,42,1,HR,Bachelor,Hybrid,Male
3406,39,2,9,98,40,4,HR,Master,Remote,Other
3407,44,5,2,64,54,3,Finance,Master,Remote,Other
3408,46,5,9,80,66,9,HR,Bachelor,Hybrid,Female
3409,33,5,19,97,72,8,Sales,Bachelor,On-site,Female
3410,57,3,13,90,60,4,Engineering,High School,Hybrid,Other
3411,31,1,18,99,71,5,Sales,Bachelor,On-site,Female
3412,35,3,11,89,91,3,Marketing,High School,Remote,Male
3413,45,3,9,65,34,0,Engineering,PhD,On-site,Male
3414,47,5,28,44,62,7,Marketing,High School,Remote,Female
3415,51,5,14,79,34,7,Engineering,Master,On-site,Female
3416,54,3,19,64,60,1,HR,PhD,Remote,Female
3417,49,2,21,41,33,10,Finance,Master,Hybrid,Other
3418,51,4,27,81,93,6,HR,Master,Remote,Other
3419,49,4,23,57,77,10,Finance,Bachelor,Hybrid,Other
3420,41,5,12,81,72,3,Finance,Bachelor,Remote,Other
3421,46,6,0,66,49,5,Sales,High School,Hybrid,Male
3422,50,2,20,72,89,9,Engineering,Master,Hybrid,Other
3423,36,5,30,88,69,9,Sales,Master,On-site,Other
3424,31,3,18,54,36,7,Marketing,Master,On-site,Female
3425,41,6,11,90,49,6,Marketing,Master,On-site,Other
3426,35,8,6,72,70,3,Engineering,PhD,Hybrid,Male
3427,34,4,19,41,79,0,Sales,Master,Remote,Female
3428,44,3,7,65,70,7,Finance,High School,On-site,Other
3429,53,8,23,92,100,10,Sales,Bachelor,Hybrid,Male
3430,49,5,11,59,37,3,HR,PhD,On-site,Female
3431,44,12,9,53,37,6,Marketing,Bachelor,Hybrid,Male
3432,38,7,5,99,55,10,Sales,Bachelor,On-site,Other
3433,50,8,8,71,39,0,Finance,PhD,On-site,Male
3434,39,5,0,61,60,0,Engineering,PhD,Remote,Other
3435,46,4,6,56,42,9,Marketing,PhD,On-site,Other
3436,36,8,20,73,64,4,Sales,PhD,Remote,Other
3437,30,5,24,92,36,0,HR,High School,Remote,Male
3438,43,6,6,62,76,8,HR,High School,Remote,Male
3439,59,3,30,58,61,6,Finance,PhD,Remote,Male
3440,33,3,28,60,93,3,Finance,Master,Remote,Male
3441,59,5,28,80,93,9,Sales,Bachelor,On-site,Other
3442,54,6,4,83,90,9,Finance,Master,Hybrid,Male
3443,37,5,8,96,37,6,Engineering,Bachelor,On-site,Female
3444,39,5,27,90,78,7,Sales,High School,On-site,Female
3445,33,1,15,96,43,8,Engineering,High School,Remote,Female
3446,52,5,21,87,68,0,Sales,PhD,Remote,Male
3447,56,5,22,78,92,4,Engineering,High School,Remote,Male
3448,40,2,23,70,74,6,Marketing,High School,Remote,Male
3449,46,5,23,51,31,3,Sales,Bachelor,On-site,Male
3450,54,6,9,83,83,0,Sales,PhD,Hybrid,Female
3451,40,5,4,96,58,0,Engineering,Master,Hybrid,Female
3452,55,5,6,71,55,4,Engineering,Bachelor,Remote,Other
3453,39,4,19,52,96,10,HR,Master,Remote,Male
3454,31,4,26,81,51,1,Marketing,Master,Remote,Female
3455,60,4,26,67,89,8,Finance,Bachelor,Remote,Female
3456,60,7,22,79,96,4,Sales,Master,Hybrid,Male
3457,50,1,19,65,96,1,HR,Bachelor,Hybrid,Male
3458,37,7,18,83,42,8,Engineering,Bachelor,Remote,Male
3459,39,5,3,95,40,0,Marketing,Bachelor,Remote,Other
3460,32,7,22,41,78,1,Finance,PhD,Hybrid,Male
3461,47,3,18,41,88,10,HR,Master,Remote,Male
3462,53,7,0,100,61,4,Marketing,Master,Hybrid,Female
3463,53,5,29,50,68,3,Marketing,High School,Hybrid,Female
3464,49,7,17,60,52,10,Sales,Master,Hybrid,Other
3465,48,2,21,44,49,6,Finance,Bachelor,On-site,Male
3466,53,5,7,56,99,1,Sales,Master,Remote,Other
3467,37,13,0,82,53,0,Finance,PhD,Remote,Other
3468,38,8,1,80,39,7,Marketing,Master,Hybrid,Other
3469,48,5,28,68,43,8,Sales,Master,On-site,Female
3470,60,2,8,54,32,2,HR,High School,On-site,Female
3471,46,10,2,60,62,7,Finance,High School,Hybrid,Other
3472,31,7,24,95,70,6,Finance,High School,Hybrid,Other
3473,35,5,0,83,60,4,Sales,High School,Hybrid,Male
3474,50,4,7,99,34,3,HR,Bachelor,Hybrid,Other
3475,44,3,29,64,69,3,Sales,Master,Remote,Female
3476,59,3,13,59,69,5,HR,PhD,Remote,Other
3477,36,3,15,42,41,1,Engineering,Bachelor,Hybrid,Other
3478,43,5,25,65,88,6,Marketing,PhD,On-site,Other
3479,36,4,0,76,37,5,Engineering,Bachelor,Hybrid,Other
3480,54,5,18,90,37,5,Finance,Bachelor,Remote,Other
3481,52,4,8,93,54,9,Finance,Master,Remote,Other
3482,39,3,14,75,61,10,Sales,Master,Remote,Male
3483,55,6,23,64,87,7,Engineering,Bachelor,Remote,Female
3484,35,4,24,77,56,1,Finance,PhD,Remote,Male
3485,48,3,9,92,67,9,Marketing,PhD,On-site,Male
3486,45,5,24,70,35,2,Sales,Bachelor,Hybrid,Female
3487,56,4,15,81,60,1,HR,Bachelor,On-site,Female
3488,38,1,15,92,53,7,Sales,Master,Hybrid,Male
3489,45,6,8,74,91,9,Sales,PhD,Hybrid,Male
3490,48,6,18,73,30,7,Sales,PhD,On-site,Male
3491,60,9,12,49,66,6,Marketing,PhD,Remote,Male
3492,47,3,1,77,71,7,Engineering,High School,Remote,Other
3493,41,3,5,56,87,1,Marketing,Bachelor,Remote,Male
3494,55,6,15,46,93,3,Engineering,Master,On-site,Male
3495,36,5,20,51,63,7,Marketing,High School,Hybrid,Male
3496,50,5,2,48,66,8,HR,High School,On-site,Female
3497,53,1,11,93,37,6,Engineering,PhD,On-site,Female
3498,58,4,15,46,41,6,Marketing,PhD,Hybrid,Male
3499,54,7,2,58,94,7,Finance,Bachelor,On-site,Male
3500,31,5,14,91,82,2,Engineering,Master,Remote,Male
3501,36,7,17,78,52,2,Finance,PhD,Remote,Female
3502,50,4,22,95,31,2,Sales,Master,Hybrid,Other
3503,33,2,22,91,63,5,Sales,High School,Hybrid,Female
3504,35,6,3,82,82,2,Finance,PhD,On-site,Female
3505,50,5,30,50,61,6,Finance,Bachelor,On-site,Other
3506,43,6,24,95,95,9,Finance,Master,Remote,Female
3507,59,4,30,99,57,1,Finance,High School,Remote,Other
