age,months_active,monthly_spend,support_calls,contract_type,has_discount,churn
35,37,197.96,2,mes_a_mes,1,0
66,13,76.45,3,mes_a_mes,0,1
58,29,193.46,2,2_anos,1,0
27,5,28.28,3,mes_a_mes,0,1
27,25,149.17,3,mes_a_mes,0,1
74,13,31.72,1,1_ano,0,0
24,24,61.98,0,mes_a_mes,0,0
65,31,118.46,0,2_anos,0,0
67,20,122.63,1,mes_a_mes,0,0
55,55,157.29,2,mes_a_mes,0,0
44,8,126.91,1,mes_a_mes,0,1
69,9,122.79,2,1_ano,0,0
50,21,183.35,1,mes_a_mes,0,1
18,51,95.91,0,2_anos,0,0
61,20,52.8,2,1_ano,1,0
70,15,40.74,1,1_ano,0,0
51,26,86.0,2,mes_a_mes,1,0
21,54,145.42,1,1_ano,0,0
34,42,18.08,1,mes_a_mes,0,1
21,11,34.52,1,mes_a_mes,1,1
60,37,30.16,4,1_ano,0,0
71,41,121.2,3,2_anos,0,0
43,11,56.14,0,mes_a_mes,0,1
21,27,41.59,1,1_ano,0,0
18,30,122.63,3,2_anos,0,0
24,19,154.65,2,mes_a_mes,0,0
47,34,73.11,2,mes_a_mes,0,1
67,38,119.86,4,1_ano,0,0
26,23,28.64,0,2_anos,0,0
52,53,187.69,3,2_anos,0,0
25,1,74.01,1,mes_a_mes,1,1
41,3,199.53,2,2_anos,1,0
36,3,195.93,7,mes_a_mes,0,1
53,28,157.98,2,mes_a_mes,1,0
67,14,13.81,3,1_ano,0,0
69,52,113.26,3,1_ano,0,0
60,30,26.5,1,mes_a_mes,1,0
44,58,180.08,4,mes_a_mes,0,1
49,54,160.03,2,mes_a_mes,1,0
31,5,194.74,1,mes_a_mes,0,1
74,49,125.59,4,1_ano,1,0
35,15,109.21,4,2_anos,0,0
45,38,108.61,1,mes_a_mes,1,0
46,14,83.43,2,1_ano,0,0
33,14,99.05,1,mes_a_mes,1,0
52,57,130.73,0,mes_a_mes,0,0
64,59,187.26,1,mes_a_mes,0,1
48,49,123.22,1,mes_a_mes,0,0
21,8,172.85,2,mes_a_mes,0,1
54,8,173.93,3,mes_a_mes,0,1
34,19,108.58,3,1_ano,0,0
56,32,76.02,0,mes_a_mes,0,0
65,31,131.52,1,2_anos,1,0
63,29,94.72,1,mes_a_mes,1,0
43,41,25.47,3,1_ano,0,0
65,11,81.78,2,mes_a_mes,0,1
56,45,198.87,0,mes_a_mes,0,1
58,13,19.22,0,mes_a_mes,0,1
21,27,142.37,2,mes_a_mes,0,1
47,56,169.83,2,mes_a_mes,0,1
47,19,133.26,1,mes_a_mes,0,0
39,26,118.25,2,mes_a_mes,0,1
28,53,144.44,1,1_ano,0,0
19,51,91.58,0,mes_a_mes,0,1
61,37,27.36,1,mes_a_mes,0,0
29,48,192.85,1,mes_a_mes,0,0
47,9,92.14,1,mes_a_mes,0,1
53,28,136.42,3,mes_a_mes,1,0
35,32,110.95,5,2_anos,0,0
43,52,20.39,0,mes_a_mes,1,0
70,54,191.02,0,mes_a_mes,0,0
24,3,160.58,2,mes_a_mes,0,1
18,51,38.33,2,mes_a_mes,0,0
43,32,196.51,3,mes_a_mes,1,0
40,5,150.01,1,1_ano,1,0
43,8,99.74,4,mes_a_mes,0,1
62,14,126.16,2,mes_a_mes,1,0
23,56,30.28,0,1_ano,0,0
23,3,116.48,4,mes_a_mes,1,1
61,24,24.0,3,mes_a_mes,0,0
25,13,113.52,3,1_ano,0,0
41,43,115.01,0,mes_a_mes,0,1
39,29,176.14,4,mes_a_mes,1,1
36,8,147.76,5,1_ano,0,1
54,51,57.41,2,2_anos,1,0
35,42,178.8,1,mes_a_mes,1,0
48,31,118.92,3,1_ano,0,0
54,26,125.21,3,mes_a_mes,0,1
47,18,42.11,4,mes_a_mes,0,1
74,58,172.98,2,2_anos,1,0
59,18,186.88,2,1_ano,0,0
50,57,157.25,2,1_ano,0,0
27,7,188.74,0,mes_a_mes,0,1
54,48,67.44,3,2_anos,0,0
29,38,173.61,5,mes_a_mes,1,1
71,48,102.89,2,1_ano,0,0
47,16,41.14,4,mes_a_mes,0,1
44,55,137.07,1,mes_a_mes,0,0
56,56,139.98,1,mes_a_mes,0,0
26,33,64.52,2,mes_a_mes,0,0
71,56,15.22,4,1_ano,0,0
38,51,47.97,1,mes_a_mes,0,0
29,3,85.96,4,1_ano,1,1
72,38,41.84,3,2_anos,1,0
46,4,46.87,0,1_ano,0,0
50,36,84.36,2,1_ano,1,0
60,4,192.74,1,1_ano,0,0
70,42,155.21,4,2_anos,0,0
32,9,70.75,1,mes_a_mes,0,1
19,40,190.8,2,1_ano,0,0
69,51,132.67,2,mes_a_mes,0,1
56,17,96.54,3,mes_a_mes,0,0
70,17,98.98,5,mes_a_mes,0,1
61,33,88.04,3,2_anos,0,0
71,20,54.27,1,mes_a_mes,0,1
35,14,83.46,3,mes_a_mes,0,1
20,22,110.3,1,mes_a_mes,0,1
24,52,110.33,1,mes_a_mes,1,0
60,27,154.73,3,2_anos,0,0
35,43,78.17,1,2_anos,0,0
61,3,146.19,3,2_anos,0,0
55,24,119.84,0,mes_a_mes,0,0
54,30,192.75,1,mes_a_mes,1,0
50,8,83.2,3,mes_a_mes,0,1
61,22,181.23,0,1_ano,0,0
48,25,165.92,5,mes_a_mes,1,1
28,10,131.16,1,2_anos,0,0
21,49,134.36,4,1_ano,1,0
35,29,26.08,0,mes_a_mes,0,0
21,40,190.54,1,1_ano,1,0
66,54,30.32,1,mes_a_mes,0,1
51,1,117.01,0,mes_a_mes,0,1
46,52,72.71,5,mes_a_mes,0,1
41,21,91.67,3,1_ano,0,0
39,39,125.93,3,2_anos,1,0
19,24,182.68,3,mes_a_mes,1,0
61,9,96.94,1,mes_a_mes,0,1
23,44,197.67,1,1_ano,1,0
59,54,122.63,4,mes_a_mes,0,1
42,26,40.51,2,mes_a_mes,0,1
72,9,46.1,1,1_ano,0,0
74,20,146.06,2,1_ano,0,0
38,56,19.58,1,1_ano,1,0
72,35,101.26,2,2_anos,1,0
33,36,38.16,2,mes_a_mes,1,0
48,42,92.31,1,1_ano,0,0
31,36,152.48,2,mes_a_mes,1,0
56,54,97.17,1,2_anos,0,0
45,9,41.06,2,2_anos,0,0
49,22,57.87,5,1_ano,0,0
45,1,79.83,1,mes_a_mes,1,1
68,5,23.22,1,mes_a_mes,0,1
72,9,121.02,3,mes_a_mes,0,1
66,37,125.43,4,mes_a_mes,0,1
26,38,21.81,2,mes_a_mes,0,1
62,19,86.44,1,mes_a_mes,0,1
39,8,88.66,3,mes_a_mes,0,1
49,42,73.43,0,mes_a_mes,1,0
22,43,115.97,3,mes_a_mes,0,1
40,32,75.73,4,mes_a_mes,1,1
22,13,89.12,1,mes_a_mes,1,0
59,20,161.53,3,1_ano,1,0
70,36,40.8,4,mes_a_mes,1,1
49,43,127.63,3,mes_a_mes,1,0
27,44,106.06,2,1_ano,0,0
56,37,67.96,2,mes_a_mes,1,0
32,30,148.23,0,1_ano,1,0
24,10,114.73,2,mes_a_mes,0,1
46,31,100.7,2,mes_a_mes,0,0
64,25,136.86,2,2_anos,1,0
20,29,162.44,3,mes_a_mes,0,1
36,24,194.81,2,1_ano,0,0
27,39,129.58,5,1_ano,1,0
45,21,176.14,5,mes_a_mes,0,1
46,41,10.21,1,1_ano,0,0
32,9,110.74,3,1_ano,1,0
52,42,50.78,1,2_anos,1,0
23,42,27.9,2,1_ano,1,0
29,2,111.07,3,mes_a_mes,1,1
64,4,151.9,1,2_anos,0,0
55,8,88.33,2,mes_a_mes,1,1
30,32,137.32,0,2_anos,0,0
46,14,103.05,2,1_ano,0,0
36,49,93.05,2,1_ano,0,0
20,13,65.15,1,mes_a_mes,0,0
25,21,82.69,1,mes_a_mes,0,1
25,24,76.46,3,2_anos,0,0
72,50,132.78,1,1_ano,0,0
37,18,32.04,3,1_ano,0,0
64,45,27.6,2,mes_a_mes,1,0
21,40,135.4,2,mes_a_mes,0,1
68,26,113.8,1,mes_a_mes,0,0
38,32,91.74,2,mes_a_mes,1,0
20,44,38.96,0,mes_a_mes,0,1
62,57,88.1,1,2_anos,1,0
25,55,160.05,0,mes_a_mes,1,0
40,56,179.03,0,mes_a_mes,1,0
33,53,143.49,1,mes_a_mes,0,0
30,33,21.38,2,2_anos,0,0
20,52,137.38,0,1_ano,0,0
65,31,55.79,3,mes_a_mes,0,0
26,18,69.9,2,1_ano,0,0
31,35,47.22,3,1_ano,1,0
30,12,157.39,0,mes_a_mes,0,0
70,51,133.23,2,1_ano,0,0
74,25,126.25,1,mes_a_mes,0,0
24,45,136.91,3,mes_a_mes,1,0
32,31,54.99,1,mes_a_mes,0,1
24,10,94.48,2,2_anos,0,0
55,47,130.32,3,2_anos,0,0
51,52,130.95,4,2_anos,1,0
58,34,160.45,1,mes_a_mes,0,1
39,51,64.55,0,2_anos,0,0
41,3,156.36,2,1_ano,0,0
66,46,93.64,2,mes_a_mes,0,1
54,39,137.33,1,mes_a_mes,0,0
61,8,96.59,0,1_ano,0,0
18,32,190.24,5,mes_a_mes,1,1
27,43,44.07,3,1_ano,0,0
60,29,138.25,0,1_ano,0,0
33,22,119.54,5,mes_a_mes,0,1
63,20,42.82,3,2_anos,1,0
25,6,22.54,1,mes_a_mes,0,1
73,43,161.84,1,mes_a_mes,0,0
66,49,39.92,2,1_ano,1,0
42,29,45.44,4,1_ano,1,0
67,42,195.9,1,mes_a_mes,1,0
29,56,146.28,0,mes_a_mes,0,1
42,17,57.59,0,mes_a_mes,0,0
34,31,122.28,3,1_ano,0,0
43,53,111.48,1,mes_a_mes,0,1
63,34,170.45,4,1_ano,1,0
65,38,148.57,1,mes_a_mes,0,0
31,57,168.03,3,1_ano,1,0
58,37,50.19,2,mes_a_mes,1,0
53,4,131.64,1,mes_a_mes,0,1
74,2,17.65,0,1_ano,0,0
40,12,23.1,1,1_ano,0,0
60,35,145.57,0,mes_a_mes,0,0
23,6,14.64,3,mes_a_mes,1,1
64,56,120.16,1,mes_a_mes,1,0
22,46,169.68,1,mes_a_mes,1,0
60,8,82.19,1,1_ano,0,0
42,21,18.52,0,mes_a_mes,1,0
35,53,145.63,2,mes_a_mes,0,0
30,58,186.64,2,mes_a_mes,0,1
60,46,146.26,2,mes_a_mes,0,0
31,35,119.9,0,mes_a_mes,1,0
45,48,53.71,4,2_anos,0,0
35,15,12.92,4,mes_a_mes,1,1
74,7,141.99,2,mes_a_mes,0,1
45,15,53.89,2,mes_a_mes,0,0
68,45,173.05,3,2_anos,1,0
73,6,98.61,2,2_anos,1,0
44,47,110.82,1,1_ano,0,0
49,17,153.25,0,mes_a_mes,0,0
64,4,158.09,4,mes_a_mes,0,1
26,22,132.1,1,mes_a_mes,0,1
57,32,188.3,2,mes_a_mes,0,0
49,59,196.64,2,1_ano,1,0
37,22,189.91,2,2_anos,0,0
45,27,166.59,2,mes_a_mes,0,0
50,46,144.07,2,mes_a_mes,0,1
21,15,136.03,3,2_anos,0,0
63,44,29.71,2,1_ano,0,0
74,51,61.58,1,2_anos,0,0
51,22,11.08,4,2_anos,0,0
65,28,36.11,4,mes_a_mes,1,1
20,42,93.45,1,1_ano,0,0
43,38,37.84,1,1_ano,0,0
25,57,181.32,3,1_ano,0,0
23,9,163.08,5,mes_a_mes,1,1
33,34,23.61,3,1_ano,0,0
41,36,57.29,2,1_ano,0,0
65,9,165.62,2,mes_a_mes,0,1
56,15,162.58,4,mes_a_mes,1,1
47,45,189.64,1,mes_a_mes,0,1
62,20,199.53,1,1_ano,0,0
30,8,195.49,2,mes_a_mes,0,1
22,58,87.93,4,mes_a_mes,0,1
42,28,57.56,0,mes_a_mes,0,0
37,51,154.1,2,1_ano,0,0
71,19,66.86,2,mes_a_mes,0,0
35,57,163.22,3,mes_a_mes,0,0
64,16,111.45,3,2_anos,0,0
35,11,160.85,2,mes_a_mes,1,1
19,42,62.42,0,mes_a_mes,1,0
27,8,106.53,3,mes_a_mes,1,1
72,33,117.16,4,mes_a_mes,1,1
62,10,189.19,4,mes_a_mes,0,1
67,18,60.65,4,1_ano,0,0
64,35,187.97,0,mes_a_mes,1,0
29,43,162.92,2,1_ano,0,0
64,50,148.87,1,mes_a_mes,1,0
30,3,159.51,3,mes_a_mes,1,1
67,40,125.03,5,2_anos,0,0
64,27,56.38,0,mes_a_mes,1,0
74,59,46.0,1,2_anos,0,0
72,28,174.6,2,1_ano,1,0
28,46,147.78,3,1_ano,0,0
36,6,50.51,1,mes_a_mes,1,1
52,47,126.87,3,mes_a_mes,1,0
56,14,95.03,2,mes_a_mes,1,0
70,7,40.14,3,mes_a_mes,0,1
43,10,111.05,2,mes_a_mes,0,1
63,15,63.49,2,1_ano,1,0
31,31,28.29,5,2_anos,0,0
71,29,98.72,1,2_anos,0,0
62,42,122.12,2,1_ano,0,0
61,54,18.91,1,mes_a_mes,0,1
41,17,86.4,3,mes_a_mes,1,0
58,59,58.96,1,mes_a_mes,1,0
18,51,15.82,3,mes_a_mes,1,0
68,29,33.88,4,mes_a_mes,0,1
60,49,36.42,5,mes_a_mes,0,1
72,44,44.75,3,mes_a_mes,0,0
39,15,162.64,2,mes_a_mes,1,0
40,26,93.5,1,1_ano,1,0
73,12,37.95,1,1_ano,1,0
71,25,29.06,2,mes_a_mes,1,0
36,41,66.61,2,2_anos,0,0
35,5,161.62,3,mes_a_mes,0,1
29,4,79.25,1,mes_a_mes,0,1
72,44,40.38,1,mes_a_mes,1,0
45,48,86.78,2,2_anos,0,0
45,41,115.51,0,2_anos,1,0
50,57,15.62,1,mes_a_mes,0,1
36,31,129.25,2,2_anos,1,0
45,3,85.07,2,1_ano,0,0
69,53,11.85,4,mes_a_mes,0,1
66,3,138.04,1,1_ano,1,0
54,26,145.35,4,mes_a_mes,0,1
43,50,129.48,1,mes_a_mes,1,0
52,17,74.97,2,mes_a_mes,0,1
51,10,110.62,3,mes_a_mes,0,1
52,2,83.56,4,1_ano,1,0
57,24,143.12,0,1_ano,1,0
33,11,120.88,4,mes_a_mes,0,1
55,24,25.54,3,1_ano,1,0
30,35,132.19,5,mes_a_mes,1,1
40,23,140.58,2,2_anos,0,0
71,32,80.43,3,mes_a_mes,1,0
39,23,176.4,2,mes_a_mes,0,1
33,34,170.17,2,mes_a_mes,0,0
45,41,43.28,1,mes_a_mes,1,0
65,19,181.81,2,mes_a_mes,0,1
52,2,93.77,0,mes_a_mes,0,1
62,51,147.51,1,2_anos,1,0
63,2,164.68,2,mes_a_mes,1,1
25,15,105.97,0,mes_a_mes,0,1
61,56,85.83,3,mes_a_mes,0,0
72,21,183.94,0,mes_a_mes,0,1
72,35,53.86,2,mes_a_mes,0,0
39,5,58.82,4,mes_a_mes,1,1
38,43,78.71,2,1_ano,1,0
43,27,173.3,0,mes_a_mes,0,0
57,24,188.37,0,mes_a_mes,1,0
38,7,51.81,2,mes_a_mes,0,1
42,6,174.14,2,mes_a_mes,1,1
58,46,59.06,1,mes_a_mes,0,1
18,33,194.42,0,mes_a_mes,1,0
23,58,123.51,5,mes_a_mes,0,1
40,49,11.35,3,1_ano,0,0
68,17,16.48,0,1_ano,0,0
40,46,38.02,2,mes_a_mes,0,1
60,42,45.64,2,mes_a_mes,0,1
60,30,155.85,0,2_anos,0,0
40,8,52.33,2,mes_a_mes,1,1
49,40,194.14,4,2_anos,0,0
47,46,130.86,6,1_ano,0,0
30,7,141.58,2,mes_a_mes,1,1
60,6,51.39,1,mes_a_mes,0,1
35,4,179.61,3,mes_a_mes,0,1
40,1,136.88,3,mes_a_mes,0,1
32,15,174.24,2,mes_a_mes,0,0
50,31,191.73,0,mes_a_mes,0,0
38,25,33.87,3,mes_a_mes,1,0
74,47,28.35,1,2_anos,0,0
56,33,162.65,0,mes_a_mes,0,1
40,52,174.56,1,1_ano,0,0
44,35,120.91,2,1_ano,1,0
62,55,79.54,3,mes_a_mes,0,1
61,5,134.0,4,1_ano,0,1
35,5,68.08,2,mes_a_mes,0,1
41,36,55.29,1,1_ano,1,0
68,17,102.75,5,2_anos,0,0
64,53,51.07,1,mes_a_mes,0,1
57,52,101.9,3,mes_a_mes,0,0
68,14,191.76,2,mes_a_mes,0,1
59,58,169.56,2,2_anos,0,0
24,29,188.91,4,1_ano,0,0
67,8,163.2,1,mes_a_mes,0,1
65,34,77.4,1,mes_a_mes,1,0
37,40,164.29,2,mes_a_mes,0,1
44,1,185.35,1,mes_a_mes,1,1
23,29,189.94,1,mes_a_mes,0,0
44,36,139.81,4,mes_a_mes,0,1
26,51,50.16,0,mes_a_mes,1,0
70,37,17.55,4,1_ano,0,0
62,29,37.97,1,mes_a_mes,0,0
74,5,193.45,1,mes_a_mes,1,1
48,53,97.8,1,mes_a_mes,1,0
38,32,172.45,1,mes_a_mes,0,1
43,52,98.36,2,mes_a_mes,0,0
57,24,135.56,3,mes_a_mes,1,0
65,19,14.59,3,mes_a_mes,0,1
62,12,57.47,1,1_ano,0,0
30,52,92.89,4,mes_a_mes,0,1
66,1,129.82,4,mes_a_mes,0,1
40,7,42.59,2,1_ano,1,0
37,17,155.26,3,mes_a_mes,0,1
54,34,79.24,2,2_anos,1,0
71,43,165.31,5,2_anos,0,0
70,7,28.61,1,2_anos,1,0
45,17,139.15,1,mes_a_mes,0,0
34,59,65.73,3,mes_a_mes,0,1
45,3,161.12,2,1_ano,0,0
58,29,86.41,1,mes_a_mes,0,1
19,22,136.42,0,mes_a_mes,1,0
42,38,187.52,2,mes_a_mes,1,0
67,54,13.92,2,mes_a_mes,1,0
58,43,12.11,5,2_anos,1,0
23,29,156.35,4,1_ano,0,0
28,50,132.81,3,1_ano,0,0
74,50,65.67,3,1_ano,1,0
55,54,103.94,5,1_ano,0,0
23,42,17.97,1,2_anos,1,0
62,5,46.56,3,mes_a_mes,0,1
28,30,90.65,1,2_anos,0,0
31,23,168.47,4,mes_a_mes,1,1
19,55,101.14,5,mes_a_mes,0,1
57,21,121.41,2,mes_a_mes,1,0
20,56,176.01,2,mes_a_mes,0,0
72,26,68.68,3,mes_a_mes,0,1
70,54,143.13,2,2_anos,0,0
52,47,173.72,3,mes_a_mes,0,0
50,21,48.5,1,2_anos,0,0
41,20,77.73,1,1_ano,0,0
36,23,196.16,1,2_anos,0,0
35,4,196.81,3,2_anos,1,0
66,21,52.41,0,1_ano,1,0
69,21,22.62,4,mes_a_mes,0,1
41,1,61.48,2,2_anos,1,0
62,15,85.57,2,mes_a_mes,0,0
52,17,93.79,3,mes_a_mes,1,0
18,51,127.57,0,2_anos,0,0
53,14,180.91,3,mes_a_mes,1,0
42,59,72.77,2,mes_a_mes,0,0
62,19,171.5,1,1_ano,0,0
66,50,27.76,3,mes_a_mes,0,1
60,34,17.96,3,mes_a_mes,0,1
51,6,105.77,3,1_ano,1,0
42,45,21.34,2,mes_a_mes,0,1
33,49,84.57,3,1_ano,0,0
51,6,180.39,1,mes_a_mes,0,1
46,53,55.88,1,mes_a_mes,0,1
36,54,144.14,3,2_anos,0,0
40,5,67.45,0,1_ano,0,0
36,7,18.53,1,mes_a_mes,0,1
42,33,115.77,1,mes_a_mes,1,0
33,13,168.62,2,1_ano,0,0
71,51,87.8,3,mes_a_mes,0,0
68,54,127.29,3,1_ano,0,0
26,1,181.0,4,mes_a_mes,1,1
18,13,160.04,2,mes_a_mes,0,0
59,43,46.84,3,2_anos,0,0
36,27,149.34,2,mes_a_mes,0,1
50,7,105.36,6,mes_a_mes,0,1
51,52,151.73,5,2_anos,0,0
33,3,103.96,0,2_anos,0,0
61,58,34.31,1,1_ano,0,0
57,25,118.28,0,mes_a_mes,0,1
72,33,103.51,0,1_ano,0,0
35,40,108.41,2,mes_a_mes,0,1
51,17,176.99,1,mes_a_mes,0,0
42,45,180.02,1,mes_a_mes,1,0
62,14,96.17,0,mes_a_mes,0,1
23,37,96.59,4,2_anos,0,0
38,58,107.89,3,mes_a_mes,1,0
23,56,108.72,1,2_anos,0,0
49,54,190.57,2,mes_a_mes,0,1
58,23,133.39,2,mes_a_mes,0,1
65,59,62.72,3,mes_a_mes,0,1
60,24,110.99,1,1_ano,0,0
56,29,129.17,0,mes_a_mes,0,0
48,38,131.56,1,2_anos,0,0
59,59,121.2,1,mes_a_mes,0,0
27,54,43.77,0,1_ano,0,0
47,27,16.38,3,1_ano,1,0
74,38,74.19,4,mes_a_mes,0,1
69,53,91.23,2,2_anos,0,0
35,40,21.74,1,mes_a_mes,0,1
41,45,164.84,1,1_ano,0,0
69,50,75.37,4,1_ano,0,0
26,23,183.59,1,mes_a_mes,0,1
48,31,39.34,2,mes_a_mes,0,0
32,36,20.82,1,mes_a_mes,0,1
21,17,101.64,3,mes_a_mes,0,1
57,37,45.93,2,mes_a_mes,1,0
26,3,188.11,1,mes_a_mes,1,1
62,36,11.96,2,1_ano,0,0
26,55,88.4,0,1_ano,0,0
43,5,186.08,4,mes_a_mes,0,1
21,46,83.04,1,mes_a_mes,1,0
34,15,27.69,1,1_ano,0,0
33,52,67.55,3,1_ano,0,0
32,49,104.62,1,1_ano,1,0
52,6,45.18,2,mes_a_mes,0,1
74,59,98.65,3,2_anos,0,0
69,10,168.91,3,mes_a_mes,0,1
22,54,175.8,1,mes_a_mes,0,0
72,32,19.36,1,mes_a_mes,0,0
22,23,40.57,0,2_anos,0,0
37,48,62.31,0,mes_a_mes,1,0
32,17,123.02,2,1_ano,1,0
35,46,78.59,3,mes_a_mes,1,0
64,20,170.37,2,mes_a_mes,1,0
19,44,146.17,2,mes_a_mes,0,1
46,41,29.09,2,1_ano,0,0
30,15,128.67,5,mes_a_mes,0,1
21,44,31.47,4,mes_a_mes,0,1
59,46,58.46,2,mes_a_mes,1,0
62,58,43.8,0,1_ano,0,0
27,22,42.88,2,mes_a_mes,1,0
48,50,127.12,2,mes_a_mes,0,0
58,52,117.08,2,mes_a_mes,0,0
25,6,43.45,3,mes_a_mes,1,1
20,4,198.13,3,1_ano,1,0
65,58,90.15,1,mes_a_mes,0,1
63,23,28.44,2,1_ano,0,0
26,44,32.91,2,mes_a_mes,0,1
47,45,120.94,1,1_ano,0,0
70,19,196.02,3,1_ano,1,0
28,54,118.67,0,mes_a_mes,0,0
52,45,190.32,0,mes_a_mes,0,0
54,31,94.39,0,mes_a_mes,1,0
59,44,92.81,0,mes_a_mes,0,0
30,52,105.0,2,mes_a_mes,0,0
53,3,142.51,0,mes_a_mes,1,1
73,28,79.85,5,mes_a_mes,0,1
30,3,174.14,2,mes_a_mes,0,1
29,14,15.56,1,mes_a_mes,0,1
54,18,93.56,0,mes_a_mes,0,0
27,27,107.09,2,2_anos,0,0
73,51,125.34,0,mes_a_mes,0,0
26,10,62.45,4,mes_a_mes,0,1
69,49,91.22,3,mes_a_mes,0,1
24,15,102.06,3,mes_a_mes,0,0
19,19,140.51,1,1_ano,0,0
71,9,156.97,1,1_ano,0,0
73,4,150.19,2,mes_a_mes,1,1
40,15,74.9,1,1_ano,0,0
56,51,199.9,2,1_ano,0,0
57,48,171.25,1,mes_a_mes,0,0
56,8,59.4,1,2_anos,0,0
38,49,47.07,0,2_anos,0,0
40,53,69.66,2,mes_a_mes,1,0
46,1,95.95,3,1_ano,0,0
31,7,171.65,0,2_anos,0,0
43,53,157.89,2,1_ano,1,0
68,31,171.74,1,mes_a_mes,0,1
22,18,61.67,3,mes_a_mes,0,1
72,12,122.76,3,2_anos,0,0
48,48,63.82,0,mes_a_mes,0,0
42,30,30.71,1,1_ano,1,0
48,33,140.0,3,2_anos,0,0
67,59,37.17,2,mes_a_mes,0,0
37,47,136.86,2,mes_a_mes,0,0
61,7,133.11,0,mes_a_mes,1,1
72,28,163.95,1,mes_a_mes,0,1
34,49,36.52,1,1_ano,0,0
62,3,158.86,3,2_anos,0,0
19,43,199.86,1,mes_a_mes,0,0
42,6,171.7,0,1_ano,0,0
30,31,152.84,2,2_anos,0,0
56,38,135.81,3,2_anos,0,0
45,15,90.14,2,mes_a_mes,0,1
59,7,148.8,2,2_anos,1,0
72,43,147.59,2,1_ano,0,0
23,30,129.98,2,1_ano,0,0
20,27,161.29,3,mes_a_mes,1,0
52,17,95.27,3,mes_a_mes,0,0
35,55,33.04,3,mes_a_mes,0,1
28,18,116.22,5,mes_a_mes,0,1
71,22,60.36,1,mes_a_mes,1,0
37,56,83.04,2,mes_a_mes,0,1
22,53,13.31,1,mes_a_mes,0,0
36,26,82.73,1,2_anos,0,0
39,51,163.67,2,mes_a_mes,0,0
36,27,113.12,3,2_anos,0,0
64,40,11.86,5,mes_a_mes,1,1
33,24,99.27,3,1_ano,0,0
41,52,65.38,1,mes_a_mes,0,0
58,8,100.73,4,mes_a_mes,0,1
21,21,86.89,1,1_ano,0,0
32,29,187.08,1,1_ano,1,0
42,43,17.82,2,1_ano,0,0
61,21,139.88,0,2_anos,0,0
72,3,171.7,3,mes_a_mes,0,1
52,31,192.26,2,mes_a_mes,0,0
72,55,43.75,1,mes_a_mes,0,1
31,27,110.95,3,mes_a_mes,1,0
66,46,18.28,2,1_ano,0,0
36,27,104.84,0,2_anos,0,0
55,9,33.84,1,1_ano,0,0
53,57,169.2,3,mes_a_mes,0,0
24,33,31.64,2,1_ano,0,0
47,33,107.52,1,mes_a_mes,0,1
36,26,109.01,2,1_ano,1,0
66,28,194.61,3,mes_a_mes,0,1
42,44,134.45,3,mes_a_mes,0,0
33,43,64.69,1,mes_a_mes,0,0
64,31,55.75,1,1_ano,1,0
71,53,34.37,3,mes_a_mes,1,0
57,1,153.74,4,1_ano,1,0
68,20,141.24,0,mes_a_mes,0,1
25,12,125.88,5,2_anos,1,0
35,17,17.76,6,mes_a_mes,0,1
45,15,154.94,0,1_ano,0,0
33,34,131.96,3,1_ano,1,0
69,50,193.14,0,mes_a_mes,1,0
36,16,121.57,3,mes_a_mes,0,1
59,4,67.75,4,mes_a_mes,0,1
34,8,82.49,1,mes_a_mes,1,1
62,34,43.41,3,mes_a_mes,0,1
30,46,147.35,5,2_anos,1,0
24,25,144.47,3,mes_a_mes,1,0
44,15,48.12,4,mes_a_mes,0,1
27,28,40.11,2,2_anos,0,0
51,9,24.63,2,mes_a_mes,0,1
53,2,183.28,3,mes_a_mes,0,1
42,17,54.28,2,mes_a_mes,0,0
23,58,75.39,4,1_ano,0,0
41,10,63.3,3,mes_a_mes,0,1
35,9,88.59,2,mes_a_mes,0,1
40,31,145.67,2,mes_a_mes,0,1
23,2,175.41,2,mes_a_mes,0,1
46,24,44.69,0,mes_a_mes,0,1
42,19,140.42,1,mes_a_mes,0,1
72,17,76.99,2,mes_a_mes,0,0
34,43,196.3,4,mes_a_mes,1,1
63,49,66.79,0,1_ano,1,0
41,10,11.37,4,1_ano,0,1
28,50,107.97,2,mes_a_mes,0,0
43,55,38.64,2,mes_a_mes,0,0
68,28,18.45,2,mes_a_mes,0,0
51,38,142.67,1,1_ano,1,0
45,48,149.13,1,mes_a_mes,1,0
20,28,97.53,0,2_anos,0,0
28,59,138.61,3,mes_a_mes,1,0
55,50,112.27,2,2_anos,1,0
31,52,129.66,0,mes_a_mes,0,0
68,50,123.37,3,mes_a_mes,1,0
43,1,136.51,2,2_anos,1,0
65,3,47.93,3,1_ano,0,0
38,15,61.05,4,mes_a_mes,1,1
71,52,93.59,2,1_ano,0,0
73,10,94.76,0,mes_a_mes,0,1
56,21,157.14,1,1_ano,1,0
47,37,79.8,4,mes_a_mes,1,1
25,15,40.88,2,2_anos,0,0
68,23,57.78,2,mes_a_mes,0,0
37,14,50.8,3,mes_a_mes,0,0
65,15,149.02,1,1_ano,0,0
49,10,99.36,2,2_anos,0,0
39,56,144.64,2,1_ano,0,0
24,9,89.08,1,1_ano,0,0
26,44,179.05,4,2_anos,0,0
62,39,196.87,0,1_ano,0,0
18,5,137.27,0,1_ano,1,0
46,25,174.12,5,mes_a_mes,0,1
25,56,106.51,1,1_ano,0,0
