,rate_marriage,age,yrs_married,children,religious,educ,occupation,occupation_husb,affairs
3787,5.0,27.0,2.5,0.0,4.0,16.0,4.0,4.0,0.0
3788,4.0,22.0,2.5,0.0,3.0,14.0,3.0,2.0,0.0
3789,4.0,32.0,6.0,2.0,3.0,14.0,2.0,2.0,0.0
3790,5.0,17.5,2.5,0.0,1.0,12.0,3.0,2.0,0.0
3791,4.0,27.0,9.0,2.0,1.0,12.0,2.0,2.0,0.0
3792,3.0,32.0,16.5,1.0,2.0,12.0,3.0,2.0,0.0
3793,4.0,27.0,6.0,1.0,2.0,14.0,3.0,4.0,0.0
3794,5.0,27.0,6.0,2.0,3.0,16.0,4.0,5.0,0.0
3795,5.0,27.0,6.0,1.0,3.0,17.0,4.0,5.0,0.0
3796,4.0,22.0,0.5,0.0,2.0,14.0,3.0,2.0,0.0
3797,5.0,22.0,2.5,1.0,2.0,12.0,4.0,4.0,0.0
3798,4.0,27.0,9.0,2.0,2.0,12.0,3.0,2.0,0.0
3799,4.0,22.0,2.5,1.0,3.0,12.0,3.0,5.0,0.0
3800,4.0,22.0,2.5,0.0,3.0,16.0,4.0,1.0,0.0
3801,5.0,32.0,16.5,1.0,3.0,12.0,3.0,4.0,0.0
3802,5.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,0.0
3803,5.0,22.0,2.5,1.0,3.0,12.0,3.0,4.0,0.0
3804,5.0,27.0,13.0,1.0,2.0,12.0,3.0,3.0,0.0
3805,4.0,27.0,6.0,2.0,2.0,16.0,4.0,5.0,0.0
3806,3.0,42.0,23.0,4.0,2.0,16.0,4.0,6.0,0.0
3807,3.0,37.0,16.5,2.0,2.0,12.0,2.0,2.0,0.0
3808,5.0,27.0,6.0,1.0,3.0,12.0,2.0,2.0,0.0
3809,5.0,22.0,0.5,0.0,2.0,16.0,4.0,6.0,0.0
3810,5.0,22.0,2.5,0.0,4.0,14.0,1.0,1.0,0.0
3811,4.0,27.0,6.0,1.0,4.0,16.0,4.0,4.0,0.0
3812,3.0,42.0,23.0,2.0,4.0,14.0,2.0,5.0,0.0
3813,3.0,27.0,6.0,1.0,3.0,14.0,3.0,5.0,0.0
3814,4.0,22.0,2.5,0.0,3.0,14.0,4.0,4.0,0.0
3815,5.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,0.0
3816,3.0,32.0,13.0,2.0,2.0,12.0,4.0,4.0,0.0
3817,4.0,37.0,16.5,5.5,3.0,14.0,1.0,3.0,0.0
3818,4.0,37.0,23.0,5.5,1.0,14.0,3.0,2.0,0.0
3819,5.0,22.0,0.5,0.0,3.0,16.0,4.0,4.0,0.0
3820,5.0,42.0,16.5,3.0,4.0,17.0,4.0,4.0,0.0
3821,4.0,27.0,2.5,0.0,3.0,17.0,4.0,5.0,0.0
3822,4.0,32.0,16.5,2.0,1.0,12.0,5.0,5.0,0.0
3823,4.0,22.0,2.5,0.0,3.0,14.0,3.0,5.0,0.0
3824,3.0,22.0,6.0,2.0,2.0,14.0,2.0,4.0,0.0
3825,5.0,22.0,2.5,0.0,2.0,14.0,4.0,6.0,0.0
3826,5.0,37.0,13.0,0.0,1.0,12.0,5.0,5.0,0.0
3827,4.0,42.0,23.0,5.5,2.0,14.0,4.0,3.0,0.0
3828,5.0,37.0,16.5,3.0,2.0,14.0,3.0,6.0,0.0
3829,5.0,27.0,6.0,0.0,3.0,16.0,6.0,5.0,0.0
3830,4.0,22.0,9.0,3.0,3.0,12.0,5.0,5.0,0.0
3831,5.0,17.5,2.5,0.0,3.0,12.0,2.0,2.0,0.0
3832,5.0,42.0,23.0,3.0,2.0,12.0,3.0,5.0,0.0
3833,5.0,37.0,13.0,2.0,4.0,17.0,4.0,5.0,0.0
3834,4.0,37.0,13.0,0.0,2.0,14.0,5.0,5.0,0.0
3835,2.0,27.0,6.0,2.0,3.0,14.0,5.0,5.0,0.0
3836,5.0,22.0,2.5,2.0,4.0,12.0,3.0,5.0,0.0
3837,4.0,22.0,6.0,1.0,2.0,12.0,2.0,2.0,0.0
3838,4.0,27.0,6.0,1.0,2.0,14.0,3.0,3.0,0.0
3839,5.0,42.0,23.0,4.0,3.0,12.0,3.0,5.0,0.0
3840,5.0,27.0,2.5,0.0,4.0,16.0,3.0,3.0,0.0
3841,5.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,0.0
3842,5.0,42.0,13.0,0.0,4.0,14.0,5.0,2.0,0.0
3843,5.0,22.0,2.5,0.0,3.0,16.0,3.0,5.0,0.0
3844,5.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,0.0
3845,5.0,22.0,2.5,1.0,3.0,17.0,4.0,2.0,0.0
3846,5.0,22.0,0.5,0.0,3.0,17.0,4.0,3.0,0.0
3847,4.0,32.0,9.0,3.0,3.0,16.0,4.0,5.0,0.0
3848,4.0,32.0,9.0,2.0,3.0,14.0,2.0,2.0,0.0
3849,4.0,27.0,6.0,2.0,1.0,14.0,4.0,4.0,0.0
3850,5.0,32.0,2.5,4.0,3.0,16.0,5.0,4.0,0.0
3851,5.0,22.0,0.5,0.0,2.0,14.0,2.0,5.0,0.0
3852,5.0,27.0,2.5,0.0,3.0,14.0,3.0,2.0,0.0
3853,4.0,32.0,16.5,3.0,3.0,9.0,4.0,4.0,0.0
3854,5.0,42.0,23.0,2.0,1.0,14.0,3.0,4.0,0.0
3855,3.0,32.0,13.0,3.0,2.0,16.0,4.0,5.0,0.0
3856,4.0,27.0,6.0,1.0,3.0,12.0,3.0,2.0,0.0
3857,5.0,27.0,9.0,2.0,4.0,12.0,2.0,2.0,0.0
3858,4.0,27.0,6.0,2.0,2.0,14.0,3.0,4.0,0.0
3859,4.0,22.0,2.5,0.0,2.0,14.0,3.0,1.0,0.0
3860,5.0,17.5,0.5,0.0,1.0,14.0,1.0,1.0,0.0
3861,4.0,32.0,16.5,3.0,3.0,14.0,5.0,5.0,0.0
3862,2.0,22.0,6.0,1.0,2.0,14.0,4.0,2.0,0.0
3863,5.0,22.0,2.5,0.0,2.0,14.0,3.0,4.0,0.0
3864,4.0,27.0,9.0,1.0,3.0,12.0,4.0,2.0,0.0
3865,5.0,22.0,2.5,1.0,2.0,12.0,4.0,1.0,0.0
3866,5.0,27.0,6.0,0.0,3.0,12.0,4.0,2.0,0.0
3867,3.0,42.0,23.0,3.0,3.0,14.0,3.0,4.0,0.0
3868,5.0,42.0,16.5,3.0,3.0,16.0,4.0,4.0,0.0
3869,5.0,27.0,6.0,1.0,4.0,14.0,2.0,2.0,0.0
3870,5.0,22.0,6.0,1.0,4.0,14.0,5.0,2.0,0.0
3871,4.0,22.0,0.5,0.0,2.0,16.0,3.0,2.0,0.0
3872,4.0,37.0,16.5,4.0,2.0,14.0,2.0,5.0,0.0
3873,5.0,32.0,16.5,3.0,3.0,12.0,2.0,2.0,0.0
3874,5.0,22.0,0.5,0.0,2.0,14.0,3.0,2.0,0.0
3875,5.0,32.0,16.5,3.0,3.0,12.0,3.0,2.0,0.0
3876,5.0,27.0,0.5,0.0,2.0,20.0,4.0,2.0,0.0
3877,5.0,22.0,2.5,0.0,3.0,12.0,3.0,4.0,0.0
3878,5.0,27.0,9.0,2.0,2.0,12.0,4.0,4.0,0.0
3879,4.0,22.0,2.5,1.0,2.0,12.0,2.0,3.0,0.0
3880,4.0,27.0,6.0,3.0,3.0,16.0,3.0,4.0,0.0
3881,3.0,42.0,16.5,3.0,4.0,9.0,5.0,4.0,0.0
3882,3.0,32.0,13.0,1.0,3.0,9.0,3.0,5.0,0.0
3883,5.0,32.0,16.5,3.0,3.0,14.0,4.0,4.0,0.0
3884,5.0,27.0,6.0,1.0,2.0,14.0,3.0,4.0,0.0
3885,4.0,32.0,16.5,2.0,2.0,12.0,3.0,3.0,0.0
3886,4.0,32.0,13.0,3.0,3.0,12.0,2.0,4.0,0.0
3887,5.0,22.0,2.5,0.0,3.0,16.0,4.0,1.0,0.0
3888,5.0,22.0,2.5,0.0,2.0,16.0,4.0,4.0,0.0
3889,4.0,27.0,13.0,2.0,3.0,16.0,4.0,4.0,0.0
3890,5.0,17.5,0.5,0.0,3.0,12.0,3.0,1.0,0.0
3891,4.0,27.0,9.0,2.0,3.0,14.0,2.0,1.0,0.0
3892,4.0,32.0,9.0,2.0,3.0,14.0,3.0,3.0,0.0
3893,5.0,32.0,16.5,3.0,2.0,14.0,3.0,4.0,0.0
3894,5.0,27.0,6.0,0.0,4.0,20.0,3.0,4.0,0.0
3895,5.0,32.0,16.5,2.0,4.0,14.0,4.0,4.0,0.0
3896,4.0,37.0,16.5,5.5,1.0,12.0,3.0,4.0,0.0
3897,4.0,22.0,2.5,0.0,3.0,14.0,3.0,3.0,0.0
3898,5.0,22.0,2.5,0.0,3.0,14.0,3.0,4.0,0.0
3899,4.0,27.0,2.5,0.0,2.0,16.0,3.0,5.0,0.0
3900,5.0,42.0,23.0,3.0,2.0,14.0,3.0,4.0,0.0
3901,5.0,22.0,2.5,1.0,3.0,14.0,3.0,4.0,0.0
3902,5.0,27.0,6.0,0.0,3.0,16.0,3.0,2.0,0.0
3903,4.0,27.0,6.0,0.0,2.0,14.0,2.0,2.0,0.0
3904,4.0,32.0,13.0,3.0,3.0,14.0,4.0,2.0,0.0
3905,5.0,27.0,9.0,1.0,2.0,12.0,3.0,4.0,0.0
3906,5.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,0.0
3907,1.0,42.0,23.0,4.0,4.0,16.0,4.0,2.0,0.0
3908,5.0,22.0,6.0,0.0,1.0,14.0,3.0,2.0,0.0
3909,5.0,32.0,13.0,3.0,1.0,14.0,3.0,2.0,0.0
3910,4.0,42.0,23.0,4.0,4.0,14.0,1.0,5.0,0.0
3911,3.0,22.0,2.5,0.0,2.0,12.0,3.0,4.0,0.0
3912,5.0,27.0,6.0,1.0,2.0,17.0,4.0,4.0,0.0
3913,3.0,42.0,23.0,3.0,2.0,12.0,3.0,2.0,0.0
3914,4.0,42.0,23.0,5.5,2.0,12.0,3.0,5.0,0.0
3915,4.0,22.0,6.0,0.0,1.0,16.0,4.0,5.0,0.0
3916,4.0,22.0,2.5,0.0,2.0,14.0,2.0,4.0,0.0
3917,5.0,27.0,6.0,2.0,4.0,12.0,2.0,4.0,0.0
3918,2.0,42.0,23.0,2.0,3.0,14.0,2.0,2.0,0.0
3919,5.0,32.0,16.5,3.0,3.0,14.0,3.0,2.0,0.0
3920,4.0,42.0,23.0,5.5,4.0,20.0,5.0,6.0,0.0
3921,5.0,22.0,2.5,0.0,1.0,14.0,2.0,5.0,0.0
3922,5.0,42.0,23.0,5.5,3.0,12.0,3.0,5.0,0.0
3923,5.0,27.0,0.5,0.0,2.0,16.0,4.0,4.0,0.0
3924,5.0,22.0,2.5,0.0,4.0,16.0,3.0,2.0,0.0
3925,3.0,27.0,9.0,2.0,3.0,12.0,2.0,5.0,0.0
3926,5.0,22.0,0.5,0.0,2.0,16.0,4.0,5.0,0.0
3927,5.0,22.0,2.5,1.0,3.0,16.0,4.0,4.0,0.0
3928,4.0,32.0,16.5,4.0,2.0,12.0,2.0,2.0,0.0
3929,4.0,32.0,13.0,0.0,2.0,17.0,4.0,2.0,0.0
3930,4.0,27.0,2.5,0.0,2.0,17.0,4.0,3.0,0.0
3931,5.0,32.0,16.5,2.0,2.0,14.0,3.0,3.0,0.0
3932,4.0,27.0,9.0,2.0,2.0,14.0,3.0,6.0,0.0
3933,4.0,22.0,2.5,2.0,3.0,12.0,2.0,4.0,0.0
3934,5.0,27.0,2.5,0.0,1.0,16.0,4.0,6.0,0.0
3935,2.0,22.0,2.5,1.0,3.0,16.0,2.0,4.0,0.0
3936,5.0,42.0,23.0,5.5,2.0,16.0,5.0,5.0,0.0
3937,5.0,27.0,2.5,0.0,3.0,20.0,4.0,4.0,0.0
3938,5.0,37.0,13.0,2.0,2.0,20.0,4.0,4.0,0.0
3939,5.0,42.0,16.5,1.0,4.0,14.0,3.0,5.0,0.0
3940,4.0,32.0,13.0,2.0,3.0,20.0,4.0,4.0,0.0
3941,5.0,22.0,2.5,1.0,3.0,12.0,3.0,1.0,0.0
3942,4.0,42.0,23.0,2.0,2.0,20.0,4.0,3.0,0.0
3943,4.0,27.0,9.0,2.0,3.0,12.0,3.0,4.0,0.0
3944,5.0,22.0,2.5,0.0,3.0,14.0,2.0,5.0,0.0
3945,5.0,22.0,2.5,0.0,4.0,12.0,2.0,4.0,0.0
3946,5.0,22.0,2.5,0.0,3.0,16.0,4.0,4.0,0.0
3947,5.0,32.0,16.5,3.0,3.0,12.0,3.0,3.0,0.0
3948,3.0,42.0,16.5,3.0,3.0,12.0,2.0,2.0,0.0
3949,5.0,27.0,2.5,1.0,1.0,16.0,4.0,5.0,0.0
3950,4.0,37.0,16.5,2.0,3.0,14.0,3.0,4.0,0.0
3951,5.0,37.0,2.5,0.0,3.0,20.0,4.0,3.0,0.0
3952,5.0,32.0,13.0,3.0,1.0,16.0,4.0,5.0,0.0
3953,3.0,37.0,16.5,2.0,3.0,14.0,2.0,2.0,0.0
3954,4.0,42.0,23.0,2.0,4.0,12.0,3.0,4.0,0.0
3955,5.0,27.0,2.5,0.0,2.0,16.0,4.0,4.0,0.0
3956,5.0,22.0,2.5,0.0,3.0,16.0,4.0,1.0,0.0
3957,5.0,22.0,6.0,0.0,2.0,14.0,2.0,2.0,0.0
3958,4.0,27.0,2.5,0.0,3.0,17.0,4.0,4.0,0.0
3959,5.0,22.0,2.5,0.0,3.0,16.0,4.0,1.0,0.0
3960,3.0,27.0,6.0,1.0,2.0,14.0,3.0,4.0,0.0
3961,5.0,32.0,16.5,4.0,3.0,12.0,5.0,5.0,0.0
3962,5.0,37.0,16.5,3.0,4.0,17.0,4.0,6.0,0.0
3963,4.0,32.0,13.0,2.0,3.0,12.0,4.0,5.0,0.0
3964,3.0,37.0,16.5,4.0,1.0,12.0,5.0,5.0,0.0
3965,5.0,22.0,2.5,0.0,2.0,12.0,2.0,4.0,0.0
3966,4.0,22.0,2.5,0.0,2.0,12.0,2.0,5.0,0.0
3967,4.0,22.0,2.5,1.0,3.0,16.0,4.0,4.0,0.0
3968,4.0,27.0,6.0,2.0,3.0,14.0,5.0,5.0,0.0
3969,5.0,22.0,2.5,0.0,3.0,12.0,2.0,2.0,0.0
3970,4.0,37.0,23.0,4.0,2.0,9.0,2.0,2.0,0.0
3971,5.0,27.0,9.0,2.0,3.0,12.0,3.0,4.0,0.0
3972,5.0,27.0,6.0,0.0,2.0,16.0,4.0,1.0,0.0
3973,4.0,32.0,2.5,0.0,2.0,12.0,3.0,2.0,0.0
3974,4.0,22.0,2.5,0.0,1.0,14.0,2.0,4.0,0.0
3975,3.0,32.0,13.0,0.0,1.0,14.0,3.0,6.0,0.0
3976,5.0,32.0,6.0,2.0,3.0,14.0,3.0,5.0,0.0
3977,5.0,22.0,2.5,0.0,1.0,14.0,3.0,3.0,0.0
3978,5.0,27.0,6.0,2.0,2.0,20.0,4.0,6.0,0.0
3979,4.0,22.0,2.5,0.0,1.0,16.0,4.0,4.0,0.0
3980,5.0,22.0,2.5,0.0,3.0,14.0,4.0,1.0,0.0
3981,4.0,42.0,23.0,4.0,2.0,17.0,4.0,6.0,0.0
3982,3.0,27.0,6.0,1.0,2.0,14.0,3.0,5.0,0.0
3983,4.0,27.0,2.5,0.0,3.0,16.0,3.0,5.0,0.0
3984,3.0,42.0,23.0,2.0,3.0,16.0,3.0,4.0,0.0
3985,4.0,42.0,23.0,3.0,2.0,12.0,3.0,4.0,0.0
3986,5.0,27.0,2.5,0.0,3.0,16.0,4.0,3.0,0.0
3987,4.0,22.0,2.5,0.0,3.0,12.0,3.0,3.0,0.0
3988,5.0,27.0,0.5,0.0,1.0,14.0,3.0,2.0,0.0
3989,5.0,37.0,16.5,3.0,3.0,12.0,5.0,5.0,0.0
3990,5.0,32.0,6.0,0.0,2.0,20.0,4.0,5.0,0.0
3991,5.0,22.0,6.0,0.0,1.0,12.0,5.0,5.0,0.0
3992,4.0,32.0,16.5,4.0,1.0,12.0,2.0,2.0,0.0
3993,4.0,22.0,2.5,1.0,1.0,12.0,2.0,2.0,0.0
3994,4.0,27.0,2.5,2.0,3.0,14.0,2.0,4.0,0.0
3995,3.0,27.0,2.5,0.0,2.0,16.0,4.0,2.0,0.0
3996,5.0,42.0,23.0,4.0,3.0,12.0,3.0,3.0,0.0
3997,4.0,27.0,2.5,1.0,4.0,14.0,4.0,4.0,0.0
3998,5.0,27.0,6.0,1.0,3.0,16.0,5.0,2.0,0.0
3999,5.0,27.0,6.0,0.0,3.0,14.0,3.0,4.0,0.0
4000,5.0,42.0,23.0,4.0,2.0,14.0,3.0,4.0,0.0
4001,5.0,22.0,2.5,1.0,3.0,14.0,5.0,2.0,0.0
4002,2.0,27.0,6.0,2.0,4.0,14.0,2.0,2.0,0.0
4003,4.0,42.0,23.0,2.0,3.0,14.0,3.0,5.0,0.0
4004,5.0,27.0,6.0,1.0,4.0,14.0,5.0,4.0,0.0
4005,4.0,22.0,2.5,0.0,4.0,16.0,4.0,4.0,0.0
4006,4.0,22.0,2.5,0.0,2.0,16.0,4.0,4.0,0.0
4007,4.0,27.0,9.0,2.0,2.0,16.0,4.0,3.0,0.0
4008,5.0,37.0,16.5,1.0,3.0,14.0,3.0,2.0,0.0
4009,4.0,22.0,2.5,1.0,3.0,12.0,2.0,2.0,0.0
4010,5.0,27.0,13.0,2.0,4.0,12.0,2.0,4.0,0.0
4011,4.0,27.0,6.0,0.0,2.0,17.0,4.0,5.0,0.0
4012,5.0,22.0,2.5,1.0,2.0,16.0,4.0,4.0,0.0
4013,5.0,17.5,0.5,0.0,1.0,12.0,3.0,3.0,0.0
4014,4.0,27.0,2.5,0.0,1.0,17.0,1.0,4.0,0.0
4015,5.0,27.0,6.0,1.0,2.0,16.0,4.0,4.0,0.0
4016,5.0,22.0,2.5,0.0,2.0,14.0,5.0,5.0,0.0
4017,4.0,37.0,16.5,3.0,2.0,12.0,3.0,5.0,0.0
4018,4.0,22.0,2.5,0.0,2.0,16.0,3.0,3.0,0.0
4019,4.0,32.0,9.0,2.0,2.0,16.0,4.0,6.0,0.0
4020,5.0,22.0,2.5,1.0,3.0,17.0,4.0,5.0,0.0
4021,4.0,27.0,2.5,0.0,2.0,12.0,3.0,4.0,0.0
4022,5.0,27.0,6.0,2.0,2.0,16.0,2.0,4.0,0.0
4023,4.0,22.0,2.5,1.0,3.0,14.0,3.0,4.0,0.0
4024,3.0,22.0,0.5,0.0,2.0,14.0,3.0,4.0,0.0
4025,5.0,32.0,13.0,3.0,3.0,16.0,4.0,4.0,0.0
4026,5.0,32.0,9.0,2.0,1.0,16.0,2.0,4.0,0.0
4027,5.0,22.0,2.5,0.0,3.0,12.0,2.0,4.0,0.0
4028,4.0,32.0,13.0,0.0,3.0,12.0,5.0,4.0,0.0
4029,5.0,27.0,2.5,0.0,2.0,12.0,3.0,2.0,0.0
4030,2.0,22.0,2.5,0.0,3.0,14.0,2.0,2.0,0.0
4031,3.0,32.0,9.0,1.0,3.0,16.0,4.0,3.0,0.0
4032,5.0,22.0,0.5,0.0,3.0,17.0,4.0,2.0,0.0
4033,5.0,27.0,6.0,0.0,3.0,16.0,4.0,6.0,0.0
4034,3.0,42.0,23.0,3.0,2.0,16.0,4.0,5.0,0.0
4035,4.0,32.0,9.0,2.0,1.0,12.0,3.0,3.0,0.0
4036,5.0,32.0,13.0,2.0,4.0,20.0,6.0,6.0,0.0
4037,5.0,27.0,2.5,1.0,4.0,20.0,4.0,4.0,0.0
4038,4.0,32.0,9.0,2.0,3.0,16.0,4.0,2.0,0.0
4039,4.0,37.0,16.5,3.0,4.0,14.0,2.0,4.0,0.0
4040,5.0,42.0,23.0,1.0,4.0,12.0,2.0,2.0,0.0
4041,4.0,27.0,2.5,0.0,1.0,16.0,3.0,3.0,0.0
4042,4.0,27.0,6.0,1.0,2.0,17.0,3.0,3.0,0.0
4043,5.0,32.0,13.0,1.0,1.0,16.0,4.0,4.0,0.0
4044,5.0,27.0,6.0,1.0,4.0,16.0,2.0,2.0,0.0
4045,5.0,32.0,16.5,3.0,3.0,16.0,4.0,5.0,0.0
4046,5.0,42.0,23.0,2.0,4.0,12.0,2.0,2.0,0.0
4047,5.0,37.0,6.0,1.0,3.0,12.0,3.0,2.0,0.0
4048,1.0,22.0,2.5,1.0,2.0,12.0,3.0,5.0,0.0
4049,4.0,22.0,2.5,1.0,3.0,17.0,4.0,4.0,0.0
4050,5.0,17.5,0.5,1.0,2.0,12.0,3.0,3.0,0.0
4051,5.0,42.0,23.0,5.5,3.0,12.0,3.0,4.0,0.0
4052,5.0,42.0,6.0,0.0,4.0,20.0,4.0,2.0,0.0
4053,2.0,17.5,2.5,1.0,2.0,12.0,4.0,4.0,0.0
4054,4.0,37.0,16.5,3.0,4.0,12.0,3.0,4.0,0.0
4055,5.0,32.0,16.5,3.0,2.0,16.0,3.0,5.0,0.0
4056,5.0,22.0,2.5,0.0,3.0,12.0,3.0,1.0,0.0
4057,5.0,22.0,6.0,2.0,4.0,12.0,3.0,3.0,0.0
4058,5.0,22.0,2.5,1.0,3.0,20.0,4.0,4.0,0.0
4059,4.0,22.0,6.0,0.0,1.0,14.0,4.0,6.0,0.0
4060,5.0,32.0,13.0,1.0,3.0,12.0,3.0,2.0,0.0
4061,4.0,32.0,6.0,3.0,2.0,17.0,4.0,6.0,0.0
4062,4.0,27.0,6.0,2.0,3.0,14.0,4.0,2.0,0.0
4063,3.0,22.0,6.0,1.0,3.0,12.0,2.0,4.0,0.0
4064,3.0,37.0,23.0,3.0,3.0,12.0,3.0,4.0,0.0
4065,5.0,22.0,2.5,1.0,1.0,14.0,3.0,2.0,0.0
4066,2.0,27.0,9.0,1.0,2.0,12.0,3.0,4.0,0.0
4067,3.0,22.0,2.5,1.0,2.0,12.0,3.0,2.0,0.0
4068,4.0,32.0,13.0,2.0,2.0,17.0,3.0,2.0,0.0
4069,2.0,22.0,2.5,1.0,3.0,12.0,3.0,4.0,0.0
4070,5.0,37.0,13.0,0.0,2.0,12.0,4.0,2.0,0.0
4071,3.0,37.0,16.5,4.0,4.0,14.0,4.0,2.0,0.0
4072,5.0,42.0,23.0,3.0,3.0,12.0,3.0,5.0,0.0
4073,5.0,22.0,2.5,0.0,4.0,16.0,4.0,4.0,0.0
4074,3.0,27.0,2.5,0.0,3.0,20.0,4.0,4.0,0.0
4075,4.0,27.0,2.5,2.0,3.0,12.0,4.0,5.0,0.0
4076,5.0,22.0,2.5,0.0,4.0,14.0,3.0,1.0,0.0
4077,4.0,22.0,2.5,0.0,3.0,14.0,2.0,2.0,0.0
4078,3.0,32.0,13.0,2.0,2.0,12.0,2.0,2.0,0.0
4079,5.0,27.0,6.0,2.0,3.0,12.0,3.0,5.0,0.0
4080,5.0,27.0,9.0,3.0,4.0,14.0,4.0,2.0,0.0
4081,4.0,22.0,6.0,2.0,2.0,12.0,3.0,2.0,0.0
4082,4.0,32.0,9.0,3.0,2.0,16.0,4.0,2.0,0.0
4083,4.0,42.0,23.0,4.0,3.0,14.0,3.0,5.0,0.0
4084,5.0,42.0,23.0,5.5,4.0,14.0,4.0,4.0,0.0
4085,3.0,22.0,2.5,2.0,1.0,12.0,3.0,2.0,0.0
4086,5.0,32.0,13.0,3.0,3.0,14.0,4.0,3.0,0.0
4087,4.0,32.0,16.5,5.5,3.0,12.0,3.0,4.0,0.0
4088,5.0,22.0,2.5,0.0,3.0,17.0,5.0,5.0,0.0
4089,3.0,22.0,2.5,1.0,3.0,12.0,3.0,5.0,0.0
4090,5.0,22.0,2.5,0.0,2.0,14.0,1.0,4.0,0.0
4091,5.0,32.0,9.0,0.0,2.0,12.0,3.0,5.0,0.0
4092,2.0,22.0,2.5,1.0,3.0,14.0,3.0,2.0,0.0
4093,5.0,22.0,2.5,0.0,3.0,16.0,5.0,1.0,0.0
4094,4.0,27.0,6.0,0.0,3.0,16.0,4.0,5.0,0.0
4095,5.0,27.0,0.5,0.0,3.0,16.0,4.0,1.0,0.0
4096,5.0,27.0,6.0,2.0,3.0,17.0,4.0,5.0,0.0
4097,4.0,27.0,2.5,1.0,3.0,16.0,2.0,3.0,0.0
4098,5.0,22.0,2.5,0.0,3.0,14.0,4.0,2.0,0.0
4099,5.0,32.0,16.5,4.0,3.0,12.0,5.0,2.0,0.0
4100,2.0,22.0,2.5,0.0,2.0,12.0,3.0,2.0,0.0
4101,5.0,27.0,0.5,0.0,1.0,12.0,3.0,2.0,0.0
4102,4.0,42.0,23.0,1.0,1.0,12.0,4.0,5.0,0.0
4103,3.0,27.0,9.0,0.0,3.0,17.0,4.0,6.0,0.0
4104,4.0,22.0,2.5,0.0,2.0,16.0,3.0,1.0,0.0
4105,3.0,42.0,23.0,3.0,3.0,14.0,2.0,2.0,0.0
4106,4.0,22.0,0.5,0.0,3.0,16.0,3.0,4.0,0.0
4107,5.0,32.0,9.0,2.0,1.0,16.0,5.0,5.0,0.0
4108,5.0,37.0,0.5,0.0,2.0,17.0,4.0,2.0,0.0
4109,4.0,22.0,2.5,0.0,3.0,16.0,3.0,5.0,0.0
4110,4.0,22.0,2.5,0.0,3.0,16.0,4.0,5.0,0.0
4111,5.0,42.0,23.0,4.0,3.0,12.0,2.0,4.0,0.0
4112,5.0,32.0,6.0,2.0,1.0,12.0,3.0,5.0,0.0
4113,4.0,22.0,2.5,0.0,2.0,12.0,3.0,4.0,0.0
4114,5.0,22.0,2.5,1.0,2.0,12.0,3.0,2.0,0.0
4115,5.0,27.0,13.0,1.0,2.0,14.0,3.0,5.0,0.0
4116,5.0,27.0,6.0,2.0,2.0,17.0,4.0,3.0,0.0
4117,4.0,22.0,2.5,0.0,3.0,16.0,3.0,2.0,0.0
4118,5.0,27.0,6.0,0.0,1.0,14.0,2.0,1.0,0.0
4119,4.0,42.0,23.0,5.5,3.0,14.0,5.0,4.0,0.0
4120,3.0,17.5,2.5,1.0,2.0,12.0,2.0,4.0,0.0
4121,4.0,22.0,2.5,0.0,2.0,14.0,1.0,1.0,0.0
4122,5.0,22.0,0.5,0.0,2.0,12.0,4.0,4.0,0.0
4123,3.0,27.0,2.5,1.0,1.0,12.0,2.0,2.0,0.0
4124,5.0,17.5,2.5,0.0,3.0,14.0,2.0,3.0,0.0
4125,5.0,37.0,16.5,3.0,3.0,14.0,3.0,5.0,0.0
4126,4.0,27.0,6.0,2.0,2.0,14.0,3.0,2.0,0.0
4127,3.0,42.0,23.0,3.0,2.0,14.0,5.0,4.0,0.0
4128,4.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,0.0
4129,5.0,22.0,0.5,0.0,2.0,12.0,2.0,4.0,0.0
4130,3.0,27.0,9.0,3.0,3.0,12.0,2.0,4.0,0.0
4131,3.0,22.0,2.5,0.0,2.0,12.0,3.0,4.0,0.0
4132,4.0,22.0,2.5,0.0,1.0,17.0,4.0,1.0,0.0
4133,3.0,22.0,2.5,2.0,3.0,12.0,3.0,2.0,0.0
4134,3.0,42.0,23.0,2.0,1.0,16.0,4.0,5.0,0.0
4135,4.0,22.0,2.5,2.0,2.0,14.0,2.0,2.0,0.0
4136,5.0,17.5,2.5,1.0,3.0,12.0,5.0,5.0,0.0
4137,5.0,22.0,0.5,0.0,1.0,16.0,4.0,2.0,0.0
4138,5.0,22.0,2.5,0.0,3.0,16.0,3.0,3.0,0.0
4139,4.0,27.0,6.0,1.0,2.0,16.0,4.0,4.0,0.0
4140,4.0,27.0,2.5,0.0,1.0,14.0,4.0,1.0,0.0
4141,5.0,22.0,2.5,0.0,3.0,17.0,4.0,2.0,0.0
4142,5.0,27.0,2.5,0.0,1.0,14.0,2.0,5.0,0.0
4143,5.0,22.0,2.5,0.0,1.0,16.0,3.0,2.0,0.0
