ID_Empleado,Turno,Experiencia,Nivel_Educativo,Tiempo_Resolución_Min,Casos_Resueltos,Tipo_Caso,Satisfacción_Cliente,Capacitaciones_Anuales
4387,Mañana,7.2,Básico,16.9,83,Cuenta,2.0,2.3
4388,Noche,5.7,Básico,36.9,85,Hardware,2.0,2.4
4389,Noche,4.4,Universitario,39.8,63,Software,3.0,1.9
4390,Noche,2.4,Universitario,25.3,87,Software,,2.6
4391,Tarde,5.6,Universitario,29.6,87,Cuenta,5.0,1.9
4392,Tarde,0.1,Técnico,45.6,83,Cuenta,4.0,3.3
4393,Noche,5.5,Universitario,22.5,87,Cuenta,3.0,3.6
4394,Tarde,7.7,Universitario,32.1,72,Cuenta,2.0,4.6
4395,Noche,5.1,Técnico,31.0,79,Cuenta,4.0,3.5
4396,Tarde,,Universitario,46.0,97,Software,2.0,2.6
4397,Mañana,2.5,Básico,48.6,75,Software,3.0,1.9
4398,Mañana,9.1,Técnico,38.0,80,Software,3.0,3.2
4399,Noche,7.2,Universitario,65.4,72,Hardware,1.0,2.0
4400,Tarde,,Básico,30.3,64,Hardware,4.0,4.1
4401,Tarde,3.8,Universitario,-14.7,73,Cuenta,,2.5
4402,Mañana,3.5,Técnico,24.9,98,Software,2.0,4.4
4403,Mañana,4.9,Universitario,25.5,96,Cuenta,5.0,3.2
4404,Noche,7.4,Técnico,45.5,94,Software,3.0,2.3
4405,Mañana,2.4,Universitario,28.1,85,Software,2.0,3.4
4406,Noche,5.0,Universitario,43.3,98,Software,4.0,2.8
4407,Mañana,6.5,Técnico,38.0,95,Software,,2.5
4408,Mañana,6.9,Básico,32.9,80,Software,,4.0
4409,Tarde,6.5,Universitario,34.0,78,Software,4.0,3.0
4410,Mañana,2.2,Técnico,32.8,79,Software,3.0,2.6
4411,Mañana,7.3,Técnico,41.4,91,Hardware,2.0,4.4
4412,Noche,5.1,Básico,27.5,82,Hardware,3.0,4.1
4413,Mañana,2.8,Universitario,26.2,95,Cuenta,4.0,2.1
4414,Noche,5.0,Técnico,34.1,73,Software,2.0,2.6
4415,Mañana,1.1,Universitario,32.0,79,Cuenta,2.0,2.4
4416,Mañana,6.2,Universitario,27.9,61,Hardware,3.0,5.8
4417,Noche,4.7,Básico,51.9,92,Software,5.0,3.0
4418,Tarde,2.5,Técnico,37.1,64,Hardware,3.0,3.0
4419,Noche,4.4,Universitario,24.4,84,Hardware,2.0,2.5
4420,Noche,3.6,Universitario,36.0,90,Cuenta,3.0,1.9
4421,Noche,3.7,Técnico,20.6,76,Software,2.0,4.2
4422,Tarde,0.5,Universitario,18.5,82,Cuenta,1.0,3.1
4423,Mañana,1.7,Básico,38.0,73,Software,3.0,4.4
4424,Noche,4.5,Técnico,21.4,93,Software,1.0,2.9
4425,Noche,4.2,Universitario,30.4,93,Software,,2.6
4426,Tarde,6.9,Básico,19.6,78,Hardware,4.0,1.9
4427,Noche,3.7,Técnico,27.1,71,Hardware,4.0,2.6
4428,Mañana,3.9,Universitario,25.7,78,Cuenta,4.0,3.0
4429,Tarde,4.0,Técnico,29.1,75,Cuenta,4.0,3.7
4430,Mañana,4.6,Básico,53.1,85,Cuenta,1.0,3.5
4431,Mañana,5.2,Técnico,42.8,66,Hardware,3.0,3.3
4432,Tarde,4.2,Técnico,28.9,81,Hardware,2.0,2.9
4433,Noche,6.1,Técnico,27.9,94,Software,2.0,3.8
4434,Mañana,9.6,Universitario,22.9,95,Software,3.0,3.5
4435,Mañana,3.3,Básico,19.6,79,Cuenta,3.0,4.1
4436,Mañana,5.8,Universitario,28.5,81,Software,4.0,3.5
4437,Mañana,5.1,Universitario,43.3,87,Software,1.0,5.2
4438,Tarde,7.1,Universitario,-1.6,73,Hardware,3.0,2.6
4439,Tarde,5.4,Técnico,40.2,87,Hardware,,3.3
4440,Mañana,3.5,Técnico,41.5,74,Hardware,2.0,5.7
4441,Noche,2.7,Técnico,8.7,73,Cuenta,4.0,2.7
4442,Mañana,6.2,Universitario,30.4,70,Hardware,3.0,4.5
4443,Noche,2.8,Técnico,25.6,66,Cuenta,3.0,2.8
4444,Mañana,7.4,Técnico,28.3,96,Software,2.0,2.9
4445,Noche,6.1,Técnico,32.1,78,Software,5.0,2.9
4446,Mañana,5.2,Universitario,33.2,76,Software,3.0,2.9
4447,Noche,2.4,Básico,16.3,78,Software,3.0,4.0
4448,Mañana,6.4,Universitario,46.3,76,Hardware,,3.8
4449,Mañana,8.2,Básico,25.2,85,Software,1.0,2.1
4450,Noche,4.1,Técnico,56.3,76,Hardware,3.0,3.2
4451,Tarde,3.5,Técnico,20.6,94,Software,4.0,4.1
4452,Noche,4.8,Básico,19.4,82,Software,4.0,1.2
4453,Tarde,5.9,Universitario,33.2,88,Hardware,1.0,3.1
4454,Mañana,3.9,Técnico,39.0,80,Cuenta,4.0,3.3
4455,Noche,6.8,Básico,42.7,74,Hardware,,3.9
4456,Noche,8.8,Universitario,20.1,86,Cuenta,4.0,3.4
4457,Noche,5.7,Técnico,26.7,81,Hardware,3.0,3.3
4458,Tarde,4.4,Universitario,48.7,90,Cuenta,5.0,2.7
4459,Tarde,5.9,Técnico,26.3,78,Cuenta,5.0,3.2
4460,Mañana,7.4,Básico,38.9,91,Hardware,4.0,3.3
4461,Tarde,5.3,Básico,11.1,94,Cuenta,4.0,4.7
4462,Tarde,6.0,Universitario,13.9,84,Hardware,3.0,2.2
4463,Mañana,6.4,Técnico,39.7,74,Cuenta,2.0,1.9
4464,Noche,3.2,Universitario,28.5,86,Software,4.0,2.4
4465,Noche,5.9,Universitario,37.6,91,Software,1.0,2.6
4466,Mañana,2.3,Universitario,23.7,76,Software,5.0,3.2
4467,Noche,3.7,Universitario,13.4,73,Hardware,,4.1
4468,Tarde,7.3,Técnico,30.9,87,Cuenta,2.0,3.2
4469,Mañana,6.7,Básico,16.0,92,Software,3.0,2.5
4470,Mañana,4.5,Básico,31.3,82,Hardware,2.0,1.7
4471,Mañana,8.4,Técnico,20.3,83,Hardware,3.0,3.0
4472,Noche,2.4,Técnico,36.5,82,Cuenta,4.0,4.3
4473,Mañana,4.6,Básico,27.3,75,Hardware,3.0,2.6
4474,Mañana,5.6,Técnico,27.0,91,Hardware,5.0,3.0
4475,Mañana,-0.6,Técnico,33.4,83,Cuenta,5.0,4.1
4476,Noche,4.7,Básico,39.3,83,Software,3.0,1.4
4477,Tarde,2.8,Técnico,31.8,71,Cuenta,3.0,2.9
4478,Mañana,2.8,Básico,47.8,81,Software,1.0,3.5
4479,Tarde,4.5,Técnico,47.4,86,Software,3.0,2.7
4480,Noche,1.3,Básico,23.0,78,Software,4.0,3.1
4481,Noche,3.4,Universitario,18.8,91,Software,,3.3
4482,Noche,1.4,Básico,17.8,76,Hardware,,3.4
4483,Noche,5.2,Universitario,48.0,93,Software,1.0,4.5
4484,Tarde,5.2,Técnico,17.8,82,Hardware,3.0,2.8
4485,Mañana,4.3,Técnico,26.1,95,Cuenta,1.0,3.3
4486,Noche,,Técnico,30.1,59,Software,5.0,3.0
4487,Noche,4.4,Técnico,47.7,78,Software,4.0,4.8
4488,Tarde,5.0,Básico,16.9,88,Software,,3.2
4489,Tarde,3.2,Universitario,40.9,78,Software,3.0,3.6
4490,Noche,0.4,Universitario,30.1,75,Software,2.0,3.6
4491,Mañana,4.7,Universitario,28.7,77,Cuenta,3.0,2.4
4492,Mañana,4.4,Técnico,29.7,83,Software,5.0,3.4
4493,Noche,8.4,Técnico,23.0,78,Cuenta,1.0,4.1
4494,Tarde,6.3,Técnico,25.8,91,Cuenta,5.0,0.7
4495,Noche,4.2,Técnico,22.8,81,Cuenta,4.0,2.2
4496,Noche,5.3,Universitario,16.9,72,Hardware,2.0,4.6
4497,Tarde,6.8,Técnico,18.2,84,Hardware,4.0,0.9
4498,Noche,6.0,Universitario,41.8,83,Software,1.0,4.5
4499,Noche,8.3,Técnico,26.5,52,Cuenta,2.0,2.6
4500,Noche,3.4,Técnico,36.7,67,Cuenta,1.0,3.2
4501,Tarde,7.0,Universitario,28.2,79,Software,3.0,3.8
4502,Mañana,4.2,Universitario,28.1,80,Software,2.0,3.5
4503,Mañana,5.4,Técnico,29.2,73,Cuenta,2.0,3.0
4504,Tarde,3.9,Técnico,37.3,64,Hardware,4.0,2.7
4505,Mañana,4.7,Básico,23.1,102,Cuenta,2.0,2.6
4506,Noche,5.4,Básico,28.5,68,Software,4.0,1.4
4507,Mañana,6.2,Universitario,39.0,80,Cuenta,4.0,3.8
4508,Noche,5.1,Técnico,40.8,79,Software,5.0,3.7
4509,Mañana,0.0,Técnico,44.9,72,Hardware,4.0,2.2
4510,Tarde,4.8,Técnico,20.4,91,Cuenta,4.0,2.8
4511,Mañana,7.9,Técnico,23.6,69,Software,4.0,1.5
4512,Mañana,4.8,Técnico,28.0,86,Cuenta,1.0,3.7
4513,Mañana,8.0,Universitario,16.8,67,Hardware,3.0,2.7
4514,Tarde,4.8,Básico,38.7,59,Cuenta,3.0,2.3
4515,Mañana,1.9,Universitario,32.9,62,Software,4.0,3.8
4516,Tarde,4.1,Técnico,28.5,78,Software,2.0,3.2
4517,Noche,3.9,Universitario,40.3,100,Cuenta,4.0,3.7
4518,Mañana,4.5,Universitario,22.4,94,Cuenta,3.0,2.3
4519,Tarde,2.6,Técnico,41.3,63,Software,4.0,1.4
4520,Tarde,5.0,Básico,47.4,98,Software,2.0,2.3
4521,Mañana,4.3,Básico,33.1,78,Cuenta,3.0,2.8
4522,Noche,7.6,Básico,29.9,70,Hardware,,3.1
4523,Tarde,2.6,Universitario,31.7,70,Software,4.0,2.3
4524,Mañana,5.5,Básico,16.1,94,Hardware,5.0,2.4
4525,Noche,5.8,Básico,28.0,83,Hardware,2.0,4.0
4526,Tarde,6.5,Técnico,50.6,67,Hardware,,2.8
4527,Tarde,4.3,Técnico,51.2,80,Software,4.0,5.1
4528,Noche,5.4,Técnico,30.9,74,Hardware,3.0,2.7
4529,Noche,5.7,Técnico,24.6,87,Cuenta,1.0,3.1
4530,Mañana,1.7,Universitario,40.3,67,Cuenta,1.0,3.6
4531,Mañana,4.3,Básico,29.6,70,Cuenta,4.0,2.6
4532,Tarde,4.9,Técnico,39.5,58,Software,4.0,0.8
4533,Noche,5.2,Universitario,22.6,79,Hardware,2.0,4.4
4534,Noche,5.1,Técnico,33.1,70,Cuenta,3.0,2.9
4535,Noche,5.9,Universitario,26.4,90,Hardware,4.0,2.7
4536,Tarde,8.9,Universitario,29.9,74,Software,1.0,2.9
4537,Noche,3.8,Universitario,24.3,85,Cuenta,4.0,3.9
4538,Noche,5.8,Técnico,28.6,74,Software,3.0,3.4
4539,Tarde,7.6,Universitario,33.0,76,Hardware,1.0,1.9
4540,Mañana,1.4,Universitario,37.0,64,Hardware,2.0,3.0
4541,Mañana,5.5,Universitario,28.4,76,Software,3.0,3.0
4542,Tarde,1.6,Técnico,44.5,74,Hardware,4.0,2.2
4543,Noche,9.4,Básico,17.1,55,Hardware,3.0,1.8
4544,Tarde,6.0,Técnico,15.0,76,Hardware,2.0,2.1
4545,Mañana,5.8,Básico,24.1,76,Hardware,5.0,2.5
4546,Mañana,1.3,Técnico,30.1,64,Software,3.0,2.1
4547,Tarde,4.0,Técnico,46.2,71,Software,2.0,3.7
4548,Tarde,4.0,Universitario,28.1,85,Hardware,4.0,4.6
4549,Mañana,8.5,Universitario,20.5,69,Hardware,3.0,3.2
4550,Tarde,6.5,Universitario,23.6,92,Software,3.0,2.7
4551,Mañana,1.7,Universitario,30.8,88,Cuenta,2.0,1.8
4552,Tarde,,Universitario,19.2,76,Cuenta,3.0,2.4
4553,Tarde,2.0,Universitario,49.3,91,Hardware,2.0,3.5
4554,Tarde,1.7,Básico,6.6,76,Hardware,,4.1
4555,Mañana,5.9,Técnico,22.4,84,Cuenta,2.0,2.0
4556,Tarde,6.5,Técnico,24.4,78,Cuenta,4.0,4.1
4557,Mañana,5.9,Básico,20.3,87,Software,2.0,2.2
4558,Mañana,8.8,Universitario,36.7,92,Hardware,3.0,3.9
4559,Tarde,5.7,Básico,23.4,70,Software,3.0,1.9
4560,Tarde,5.3,Técnico,36.2,78,Hardware,3.0,3.7
4561,Mañana,2.6,Básico,45.8,77,Hardware,3.0,2.3
4562,Mañana,6.7,Técnico,42.4,81,Software,5.0,5.1
4563,Noche,1.7,Técnico,31.6,84,Hardware,2.0,3.3
4564,Mañana,9.0,Universitario,30.0,84,Cuenta,5.0,1.9
4565,Noche,6.7,Técnico,38.8,87,Cuenta,3.0,2.9
4566,Noche,10.6,Técnico,27.1,80,Software,4.0,3.4
4567,Noche,5.8,Universitario,25.1,75,Cuenta,1.0,2.8
4568,Tarde,6.8,Universitario,20.1,88,Hardware,3.0,3.2
4569,Tarde,4.4,Técnico,33.1,73,Software,4.0,1.8
4570,Mañana,4.9,Básico,19.4,88,Cuenta,2.0,2.8
4571,Noche,2.9,Básico,22.9,67,Software,3.0,1.4
4572,Tarde,2.1,Universitario,51.0,94,Software,3.0,2.7
4573,Tarde,5.4,Técnico,36.7,88,Hardware,2.0,5.0
4574,Tarde,4.9,Básico,34.0,82,Hardware,4.0,3.2
4575,Tarde,2.8,Básico,22.8,78,Software,1.0,1.9
4576,Tarde,3.2,Universitario,37.7,79,Cuenta,5.0,2.7
4577,Noche,5.1,Técnico,19.8,93,Cuenta,,2.5
4578,Noche,2.8,Técnico,14.7,90,Software,2.0,4.7
4579,Noche,5.7,Técnico,24.5,91,Software,2.0,1.9
4580,Noche,2.9,Básico,18.2,75,Cuenta,,2.6
4581,Mañana,5.5,Técnico,34.7,75,Hardware,2.0,1.9
4582,Noche,2.7,Técnico,33.7,79,Software,2.0,4.3
4583,Tarde,2.7,Técnico,32.3,83,Hardware,4.0,1.2
4584,Noche,0.3,Universitario,35.8,84,Hardware,4.0,2.0
4585,Mañana,4.7,Técnico,35.4,73,Hardware,4.0,3.2
4586,Tarde,7.9,Universitario,23.2,78,Software,2.0,4.2
4587,Noche,7.8,Básico,34.8,82,Cuenta,3.0,4.0
4588,Noche,5.6,Básico,33.1,81,Hardware,2.0,3.9
4589,Noche,1.0,Básico,23.8,82,Hardware,2.0,3.3
4590,Tarde,6.7,Técnico,26.4,62,Cuenta,3.0,3.1
4591,Tarde,5.5,Técnico,38.5,71,Cuenta,4.0,4.3
4592,Mañana,4.2,Técnico,16.8,77,Hardware,3.0,4.3
4593,Tarde,7.4,Universitario,33.3,84,Hardware,3.0,2.6
4594,Tarde,6.2,Universitario,28.9,93,Software,3.0,2.7
4595,Noche,8.9,Básico,29.7,78,Software,,1.6
4596,Tarde,2.2,Básico,27.2,80,Cuenta,4.0,3.2
4597,Noche,2.3,Básico,34.2,70,Hardware,4.0,3.3
4598,Noche,2.7,Universitario,14.2,67,Cuenta,4.0,1.8
4599,Tarde,4.4,Básico,32.5,85,Cuenta,2.0,3.5
4600,Mañana,8.2,Técnico,19.5,70,Software,,2.0
4601,Mañana,3.8,Técnico,40.3,91,Cuenta,2.0,2.8
4602,Tarde,3.8,Básico,17.1,78,Software,2.0,4.1
4603,Mañana,5.8,Básico,6.0,55,Software,,4.3
4604,Noche,6.7,Técnico,13.0,78,Cuenta,2.0,1.9
4605,Noche,0.5,Básico,29.4,84,Software,5.0,2.4
4606,Tarde,7.1,Básico,14.5,75,Hardware,2.0,3.9
4607,Mañana,3.7,Técnico,16.9,74,Hardware,2.0,3.6
4608,Mañana,4.8,Técnico,23.0,70,Software,,3.7
4609,Noche,7.8,Básico,35.3,86,Hardware,,0.1
4610,Tarde,4.6,Técnico,22.3,81,Cuenta,,1.8
4611,Mañana,1.9,Básico,27.9,82,Software,2.0,3.5
4612,Tarde,2.1,Técnico,27.7,79,Hardware,3.0,4.5
4613,Mañana,4.9,Universitario,15.5,95,Software,1.0,2.4
4614,Noche,4.3,Universitario,34.1,74,Cuenta,4.0,3.0
4615,Noche,5.1,Técnico,52.5,78,Software,4.0,1.9
4616,Tarde,4.2,Técnico,12.7,89,Hardware,,4.6
4617,Noche,7.5,Universitario,21.2,82,Cuenta,5.0,1.9
4618,Mañana,5.0,Básico,17.3,90,Cuenta,2.0,3.9
4619,Noche,1.5,Técnico,28.0,68,Cuenta,3.0,2.0
4620,Tarde,6.6,Universitario,15.5,72,Cuenta,2.0,0.7
4621,Tarde,8.8,Técnico,42.5,73,Cuenta,1.0,3.4
4622,Tarde,5.3,Técnico,44.1,81,Cuenta,3.0,2.9
4623,Mañana,5.5,Técnico,36.9,65,Cuenta,2.0,3.6
4624,Mañana,3.4,Básico,39.4,102,Hardware,4.0,3.2
4625,Mañana,4.5,Técnico,31.2,75,Software,3.0,2.0
4626,Mañana,6.0,Básico,40.8,77,Software,1.0,2.7
4627,Mañana,7.3,Básico,27.0,70,Software,2.0,4.1
4628,Noche,5.9,Básico,24.6,85,Cuenta,3.0,3.7
4629,Mañana,8.6,Técnico,36.6,89,Software,3.0,3.6
4630,Mañana,5.2,Básico,26.1,81,Software,4.0,5.1
4631,Noche,2.8,Técnico,51.4,93,Software,4.0,3.6
4632,Mañana,2.8,Técnico,40.5,90,Cuenta,,4.0
4633,Tarde,7.5,Básico,24.4,85,Cuenta,5.0,1.5
4634,Mañana,7.0,Básico,28.3,88,Software,3.0,4.0
4635,Mañana,1.7,Básico,28.6,77,Hardware,2.0,3.4
4636,Tarde,4.6,Técnico,22.5,101,Hardware,4.0,3.7
4637,Tarde,4.7,Básico,38.9,69,Software,3.0,3.2
4638,Tarde,3.5,Técnico,21.3,84,Software,3.0,3.8
4639,Tarde,2.2,Técnico,29.1,73,Hardware,3.0,3.3
4640,Mañana,3.5,Técnico,22.3,73,Software,2.0,3.2
4641,Tarde,3.1,Universitario,24.5,82,Software,1.0,4.8
4642,Tarde,2.2,Técnico,37.7,63,Cuenta,5.0,3.3
4643,Noche,6.7,Técnico,36.8,70,Cuenta,2.0,4.6
4644,Tarde,5.6,Universitario,26.5,85,Hardware,4.0,3.6
4645,Tarde,4.1,Básico,41.4,78,Software,4.0,4.4
4646,Noche,0.9,Universitario,35.7,81,Cuenta,3.0,3.1
4647,Noche,4.4,Universitario,31.2,76,Software,3.0,2.4
4648,Mañana,6.0,Básico,39.1,77,Cuenta,4.0,2.4
4649,Noche,3.5,Universitario,44.2,85,Hardware,2.0,2.7
4650,Mañana,2.7,Universitario,34.4,97,Software,2.0,1.0
4651,Noche,4.8,Universitario,32.7,79,Hardware,4.0,2.1
4652,Noche,5.7,Técnico,10.8,90,Cuenta,2.0,4.1
4653,Mañana,1.0,Técnico,32.6,72,Cuenta,2.0,3.9
4654,Noche,7.7,Básico,34.6,82,Cuenta,3.0,3.4
4655,Mañana,2.5,Técnico,33.1,68,Cuenta,5.0,5.0
4656,Noche,4.2,Básico,21.0,82,Software,3.0,2.3
4657,Tarde,7.4,Técnico,23.1,88,Cuenta,2.0,3.5
4658,Noche,5.3,Universitario,37.2,80,Software,2.0,3.7
4659,Mañana,7.2,Básico,26.1,75,Hardware,3.0,2.8
4660,Noche,8.1,Universitario,31.8,67,Cuenta,3.0,2.6
4661,Mañana,2.1,Básico,9.0,81,Software,2.0,3.0
4662,Mañana,6.8,Básico,29.8,83,Software,5.0,2.6
4663,Tarde,7.7,Técnico,38.1,80,Software,3.0,5.2
4664,Tarde,4.2,Básico,33.0,93,Cuenta,3.0,2.9
4665,Mañana,4.4,Universitario,28.6,94,Software,2.0,3.5
4666,Noche,1.2,Básico,19.5,70,Hardware,4.0,2.6
4667,Mañana,6.6,Básico,12.1,70,Hardware,4.0,5.0
4668,Mañana,-0.1,Básico,22.2,79,Hardware,3.0,3.0
4669,Noche,6.9,Técnico,40.4,79,Hardware,3.0,1.7
4670,Noche,2.2,Básico,29.5,81,Hardware,2.0,2.2
4671,Noche,7.8,Técnico,36.9,78,Software,4.0,3.9
4672,Noche,5.8,Técnico,44.3,86,Cuenta,3.0,3.2
4673,Mañana,7.0,Básico,31.2,75,Hardware,3.0,4.0
4674,Mañana,3.4,Básico,38.5,87,Cuenta,2.0,4.1
4675,Tarde,2.3,Universitario,41.4,76,Cuenta,4.0,2.8
4676,Mañana,1.5,Técnico,16.0,73,Software,5.0,3.0
4677,Noche,7.2,Técnico,22.4,87,Cuenta,2.0,2.7
4678,Tarde,6.3,Técnico,13.2,72,Hardware,5.0,3.5
4679,Noche,6.4,Universitario,11.8,85,Cuenta,4.0,1.6
4680,Mañana,5.6,Universitario,25.0,80,Software,3.0,2.9
4681,Tarde,6.1,Universitario,27.4,87,Cuenta,1.0,2.6
4682,Noche,4.4,Básico,11.3,88,Cuenta,3.0,3.1
4683,Tarde,5.7,Básico,34.5,83,Cuenta,3.0,2.7
4684,Tarde,3.3,Técnico,25.1,81,Hardware,2.0,3.5
4685,Mañana,4.3,Universitario,44.4,75,Hardware,5.0,4.3
4686,Noche,11.1,Básico,31.8,85,Cuenta,3.0,4.4
4687,Tarde,5.1,Técnico,31.8,74,Cuenta,3.0,2.7
4688,Tarde,1.1,Universitario,28.0,71,Software,3.0,4.1
4689,Noche,4.2,Técnico,28.8,78,Cuenta,5.0,0.7
4690,Tarde,2.9,Básico,33.7,67,Software,3.0,3.6
4691,Tarde,5.3,Técnico,39.1,79,Software,2.0,1.7
4692,Tarde,3.2,Básico,16.7,88,Cuenta,4.0,4.1
4693,Noche,4.6,Básico,21.6,76,Hardware,4.0,4.3
4694,Noche,3.5,Básico,32.9,71,Software,,3.7
4695,Noche,5.4,Universitario,29.6,84,Hardware,4.0,2.7
4696,Noche,3.7,Universitario,37.9,79,Hardware,1.0,2.0
4697,Mañana,5.7,Técnico,23.3,82,Hardware,5.0,3.1
4698,Tarde,8.9,Técnico,42.6,58,Software,3.0,2.9
4699,Noche,2.7,Técnico,24.8,86,Software,2.0,3.1
4700,Tarde,6.4,Básico,26.8,68,Cuenta,,3.2
4701,Tarde,0.1,Básico,40.9,90,Software,4.0,4.2
4702,Mañana,4.5,Técnico,35.7,73,Cuenta,5.0,2.3
4703,Noche,5.5,Universitario,49.8,99,Software,2.0,1.9
4704,Noche,3.5,Universitario,39.5,89,Hardware,4.0,3.0
4705,Tarde,1.4,Técnico,42.9,86,Software,3.0,3.0
4706,Noche,4.9,Técnico,27.0,88,Hardware,3.0,3.2
4707,Tarde,8.1,Técnico,43.0,76,Software,2.0,3.3
4708,Tarde,4.7,Técnico,30.7,75,Hardware,3.0,3.1
4709,Mañana,6.1,Técnico,7.8,67,Cuenta,3.0,2.2
4710,Mañana,7.3,Universitario,34.7,79,Hardware,4.0,3.3
4711,Mañana,9.9,Universitario,35.6,81,Hardware,3.0,4.5
4712,Tarde,2.9,Técnico,19.1,65,Software,3.0,3.0
4713,Noche,3.1,Técnico,33.6,77,Cuenta,1.0,3.2
4714,Mañana,4.4,Universitario,31.2,83,Software,,4.3
4715,Noche,6.2,Universitario,42.1,89,Hardware,4.0,2.1
4716,Mañana,0.4,Técnico,34.4,71,Hardware,,2.9
4717,Mañana,6.3,Técnico,30.0,92,Hardware,,4.1
4718,Tarde,5.3,Universitario,16.7,77,Hardware,5.0,3.8
4719,Mañana,3.9,Técnico,10.3,83,Software,1.0,3.8
4720,Mañana,5.9,Técnico,42.7,104,Software,4.0,0.7
4721,Tarde,6.8,Básico,33.9,79,Software,2.0,2.4
4722,Noche,7.1,Universitario,27.6,90,Cuenta,5.0,1.6
4723,Mañana,5.0,Técnico,35.5,68,Hardware,5.0,4.5
4724,Tarde,5.7,Técnico,27.6,90,Cuenta,2.0,3.5
4725,Mañana,5.6,Universitario,10.0,78,Hardware,4.0,3.0
4726,Tarde,7.5,Universitario,40.1,60,Software,,2.3
4727,Noche,5.8,Universitario,41.4,88,Hardware,3.0,2.7
4728,Noche,6.3,Básico,26.7,93,Hardware,3.0,5.2
4729,Tarde,6.8,Técnico,29.6,89,Cuenta,1.0,3.0
4730,Tarde,8.9,Técnico,23.9,86,Software,4.0,2.4
4731,Tarde,3.8,Básico,48.4,82,Hardware,5.0,1.9
4732,Noche,8.3,Universitario,42.0,91,Software,1.0,4.9
4733,Mañana,9.9,Universitario,21.9,82,Cuenta,,3.0
4734,Noche,4.0,Técnico,36.1,73,Hardware,1.0,2.7
4735,Tarde,4.6,Básico,21.2,75,Hardware,3.0,1.7
4736,Tarde,4.1,Básico,21.9,79,Hardware,,2.1
4737,Noche,6.3,Técnico,25.6,77,Hardware,,4.2
4738,Tarde,1.3,Básico,23.9,77,Software,2.0,1.4
4739,Noche,4.0,Técnico,14.4,109,Cuenta,,1.8
4740,Tarde,4.5,Técnico,43.3,71,Cuenta,2.0,17.7
4741,Mañana,4.3,Universitario,32.1,97,Hardware,3.0,3.5
4742,Mañana,4.3,Básico,45.5,83,Cuenta,4.0,3.1
4743,Tarde,4.0,Técnico,28.3,85,Cuenta,2.0,2.5
4744,Noche,6.6,Universitario,15.3,79,Software,3.0,2.5
4745,Mañana,6.1,Técnico,40.3,84,Software,5.0,2.4
4746,Noche,8.4,Básico,32.6,73,Software,3.0,2.9
4747,Tarde,6.6,Básico,27.3,87,Software,1.0,2.2
4748,Noche,2.8,Universitario,42.0,81,Hardware,5.0,3.3
4749,Mañana,4.7,Universitario,16.6,92,Software,2.0,4.3
4750,Noche,4.4,Universitario,39.8,80,Hardware,5.0,4.1
4751,Noche,5.5,Básico,37.2,75,Cuenta,,1.4
4752,Tarde,7.2,Universitario,32.3,71,Cuenta,4.0,2.0
4753,Tarde,5.4,Técnico,15.2,78,Software,1.0,3.5
4754,Tarde,5.4,Básico,39.4,79,Hardware,4.0,3.2
4755,Mañana,5.0,Universitario,37.4,87,Hardware,2.0,3.3
4756,Mañana,6.6,Técnico,32.7,98,Hardware,2.0,4.5
4757,Tarde,3.9,Universitario,29.5,81,Cuenta,4.0,5.3
4758,Tarde,2.1,Universitario,18.7,73,Software,2.0,3.8
4759,Mañana,6.3,Técnico,18.8,78,Cuenta,2.0,1.5
4760,Mañana,5.8,Técnico,22.2,90,Hardware,2.0,2.9
4761,Mañana,7.6,Técnico,14.2,86,Cuenta,4.0,4.4
4762,Mañana,0.1,Universitario,14.6,64,Software,3.0,4.8
4763,Tarde,4.8,Técnico,25.6,87,Software,2.0,2.8
4764,Mañana,5.2,Universitario,16.7,74,Software,1.0,3.5
4765,Tarde,2.0,Básico,27.7,72,Hardware,,3.7
4766,Noche,4.8,Técnico,30.7,67,Cuenta,,3.9
4767,Noche,7.4,Técnico,15.5,82,Hardware,3.0,4.2
4768,Mañana,9.2,Básico,38.3,91,Software,2.0,0.4
4769,Noche,7.0,Universitario,40.1,76,Hardware,1.0,3.7
4770,Noche,4.4,Básico,8.1,88,Software,3.0,2.9
4771,Noche,7.5,Básico,43.5,87,Cuenta,3.0,3.2
4772,Mañana,6.8,Básico,35.6,94,Software,3.0,2.1
4773,Mañana,4.0,Técnico,30.9,85,Cuenta,3.0,2.2
4774,Noche,3.8,Técnico,44.6,85,Cuenta,3.0,2.8
4775,Tarde,4.7,Universitario,31.1,64,Software,,3.6
4776,Noche,2.9,Técnico,22.2,88,Cuenta,3.0,1.6
4777,Mañana,4.4,Técnico,15.1,68,Cuenta,1.0,3.1
4778,Mañana,6.0,Técnico,28.8,67,Software,4.0,4.7
4779,Mañana,7.1,Básico,28.8,83,Software,3.0,5.2
4780,Noche,4.2,Técnico,13.0,76,Software,2.0,3.1
4781,Tarde,7.8,Técnico,26.4,82,Hardware,4.0,2.7
4782,Mañana,6.3,Básico,45.4,75,Software,1.0,2.7
4783,Mañana,6.4,Básico,35.0,78,Software,4.0,3.7
4784,Noche,3.2,Técnico,16.5,83,Cuenta,2.0,3.6
4785,Tarde,8.6,Universitario,33.0,89,Cuenta,,2.8
4786,Noche,6.1,Básico,37.0,74,Cuenta,3.0,2.2
4787,Mañana,4.3,Básico,40.3,82,Hardware,1.0,1.9
