Student_ID,Hours_Studied,Attendance_Rate,Assignments_Completed,Midterm_Score,Final_Score,Project_Score,Participation_Score,Study_Method
3636,28,54,2,70,97,17,0,Auditory
3637,0,77,9,82,100,83,7,Reading/Writing
3638,24,51,6,51,85,4,10,Visual
3639,22,93,3,3,56,1,10,Visual
3640,27,72,7,34,59,14,5,Visual
3641,10,52,1,86,57,20,3,Visual
3642,25,77,2,69,81,65,8,Auditory
3643,12,74,3,84,32,77,1,Kinesthetic
3644,36,94,10,11,37,81,8,Kinesthetic
3645,8,94,10,58,25,18,5,Auditory
3646,11,99,0,81,68,28,5,Visual
3647,24,73,8,38,60,85,4,Kinesthetic
3648,4,59,9,90,18,50,0,Reading/Writing
3649,4,60,9,28,71,17,6,Visual
3650,30,74,1,63,31,26,5,Reading/Writing
3651,29,91,2,73,11,91,8,Visual
3652,28,85,5,29,26,55,6,Reading/Writing
3653,14,61,1,86,49,79,1,Kinesthetic
3654,36,51,2,36,19,81,9,Kinesthetic
3655,20,69,7,64,55,28,0,Visual
3656,19,85,4,83,55,1,7,Visual
3657,25,72,9,53,80,9,7,Reading/Writing
3658,33,54,1,86,92,6,10,Kinesthetic
3659,2,65,4,58,60,84,4,Auditory
3660,24,74,8,26,71,98,4,Reading/Writing
3661,0,75,9,51,6,96,2,Visual
3662,37,74,7,12,17,64,2,Auditory
3663,14,51,7,0,34,47,9,Visual
3664,18,75,3,32,61,30,6,Visual
3665,31,75,5,9,41,57,2,Visual
3666,0,68,4,77,81,25,4,Reading/Writing
3667,27,68,8,89,58,40,3,Reading/Writing
3668,18,53,6,65,41,47,3,Auditory
3669,5,89,0,45,6,41,9,Reading/Writing
3670,2,75,5,53,96,6,7,Reading/Writing
3671,28,89,4,70,65,40,7,Visual
3672,40,84,1,90,78,24,5,Kinesthetic
3673,4,85,9,22,29,29,0,Auditory
3674,12,102,8,87,85,30,4,Auditory
3675,11,66,10,40,69,11,2,Kinesthetic
3676,24,78,9,15,8,78,0,Kinesthetic
3677,5,74,1,64,97,77,4,Visual
3678,13,117,3,1,67,37,10,Visual
3679,-2,69,6,82,34,26,8,Auditory
3680,27,61,0,22,31,88,4,Kinesthetic
3681,21,60,2,10,32,48,1,Kinesthetic
3682,9,96,2,73,18,92,10,Kinesthetic
3683,27,71,0,47,37,68,7,Auditory
3684,20,61,7,34,20,31,2,Visual
3685,4,68,0,43,53,74,0,Auditory
3686,3,77,0,50,12,25,8,Kinesthetic
3687,10,77,0,3,75,11,6,Visual
3688,20,63,0,57,53,0,7,Reading/Writing
3689,19,95,8,12,67,93,2,Reading/Writing
3690,2,85,5,67,61,79,4,Visual
3691,33,92,0,58,2,97,4,Kinesthetic
3692,29,60,3,73,19,90,9,Kinesthetic
3693,31,78,5,70,72,0,4,Visual
3694,25,100,10,78,33,85,9,Auditory
3695,11,75,6,95,66,4,10,Auditory
3696,13,53,4,46,91,4,10,Kinesthetic
3697,8,79,10,64,91,56,9,Reading/Writing
3698,29,82,10,95,36,21,2,Auditory
3699,16,68,8,48,0,97,7,Visual
3700,22,64,2,91,31,68,1,Kinesthetic
3701,17,59,7,59,52,70,10,Reading/Writing
3702,4,94,9,35,47,56,3,Visual
3703,11,80,1,1,76,89,10,Auditory
3704,32,80,1,93,70,50,1,Auditory
3705,23,72,8,7,9,50,7,Visual
3706,37,81,4,82,32,69,3,Kinesthetic
3707,25,80,0,12,30,36,2,Visual
3708,4,78,9,62,2,17,8,Reading/Writing
3709,2,94,3,79,15,40,6,Visual
3710,19,79,7,33,50,24,4,Reading/Writing
3711,35,89,2,82,58,15,2,Visual
3712,29,76,4,69,13,70,8,Visual
3713,12,83,4,84,98,51,1,Reading/Writing
3714,26,50,10,95,70,39,0,Auditory
3715,9,70,10,71,24,75,3,Auditory
3716,39,57,0,92,37,91,2,Visual
3717,16,71,5,53,54,73,5,Reading/Writing
3718,39,68,9,33,19,80,8,Auditory
3719,24,87,9,17,71,21,2,Kinesthetic
3720,23,77,2,2,82,85,6,Auditory
3721,29,54,7,62,46,81,5,Visual
3722,3,97,10,50,9,56,1,Auditory
3723,0,92,9,15,27,86,0,Visual
3724,28,79,8,20,14,57,0,Reading/Writing
3725,13,82,3,97,2,73,2,Kinesthetic
3726,23,93,9,44,16,63,7,Auditory
3727,10,72,0,43,46,14,1,Kinesthetic
3728,16,74,8,65,54,49,0,Reading/Writing
3729,29,73,6,11,18,99,8,Visual
3730,16,93,9,46,6,4,7,Kinesthetic
3731,7,89,5,2,98,47,7,Reading/Writing
3732,2,85,2,100,39,14,8,Reading/Writing
3733,38,51,4,66,47,78,7,Reading/Writing
3734,13,88,6,29,1,33,0,Auditory
3735,38,90,4,73,11,53,4,Auditory
3736,1,100,3,69,14,30,2,Kinesthetic
3737,36,91,1,60,21,80,3,Kinesthetic
3738,31,74,10,92,49,64,4,Auditory
3739,31,99,3,80,39,48,2,Kinesthetic
3740,32,82,0,94,74,13,2,Visual
3741,12,62,2,53,5,66,7,Visual
3742,30,90,4,97,57,3,10,Visual
3743,6,75,3,2,14,21,2,Reading/Writing
3744,18,82,8,48,4,86,2,Visual
3745,19,54,3,8,63,51,1,Auditory
3746,33,61,10,58,69,29,7,Reading/Writing
3747,39,85,10,24,47,3,5,Auditory
3748,34,95,7,61,1,38,8,Visual
3749,19,78,1,30,33,89,5,Reading/Writing
3750,1,60,0,62,40,7,7,Kinesthetic
3751,20,94,1,46,9,84,7,Auditory
3752,27,84,2,64,48,65,1,Kinesthetic
3753,20,54,3,40,89,6,3,Kinesthetic
3754,24,83,4,36,47,2,1,Kinesthetic
3755,37,62,8,65,41,40,5,Auditory
3756,7,82,1,63,31,82,3,Visual
3757,9,100,3,9,0,2,2,Auditory
3758,24,51,10,63,26,96,10,Kinesthetic
3759,16,61,6,49,81,66,6,Visual
3760,24,91,1,30,49,28,10,Visual
3761,19,59,4,23,83,64,8,Visual
3762,19,64,7,7,61,58,4,Visual
3763,24,90,5,98,23,99,4,Auditory
3764,23,88,0,49,39,28,1,Auditory
3765,1,65,10,73,99,89,6,Visual
3766,33,75,4,15,91,13,3,Auditory
3767,4,62,2,35,63,49,9,Visual
3768,1,56,0,73,13,69,3,Kinesthetic
3769,0,86,6,16,76,0,8,Visual
3770,14,76,6,46,1,65,2,Kinesthetic
3771,12,78,3,63,93,37,10,Visual
3772,22,89,3,32,2,38,0,Visual
3773,22,75,3,83,78,58,6,Reading/Writing
3774,4,64,4,64,67,13,5,Auditory
3775,3,98,3,69,60,93,7,Visual
3776,2,87,2,100,2,2,6,Kinesthetic
3777,3,71,3,92,57,88,4,Kinesthetic
3778,25,62,2,88,99,13,6,Visual
3779,19,66,8,94,51,36,2,Reading/Writing
3780,7,92,2,40,59,90,5,Auditory
3781,33,98,3,27,19,36,6,Auditory
3782,8,64,8,53,61,8,4,Kinesthetic
3783,4,81,6,43,85,73,4,Reading/Writing
3784,30,51,1,0,4,6,7,Visual
3785,34,96,0,82,28,12,7,Visual
3786,35,85,10,53,82,48,10,Auditory
3787,35,82,1,36,23,12,7,Reading/Writing
3788,4,100,3,45,94,19,3,Reading/Writing
3789,10,72,0,69,24,81,10,Kinesthetic
3790,22,87,8,19,60,13,7,Visual
3791,21,82,8,67,51,99,10,Auditory
3792,32,73,2,57,99,18,7,Kinesthetic
3793,29,69,9,13,48,99,6,Auditory
3794,36,78,8,15,38,96,4,Auditory
3795,9,95,2,97,10,12,4,Kinesthetic
3796,36,72,3,14,74,98,1,Kinesthetic
3797,33,55,7,99,54,14,8,Reading/Writing
3798,24,72,2,85,3,34,1,Kinesthetic
3799,21,70,4,75,61,23,0,Auditory
3800,6,99,6,63,49,0,3,Visual
3801,29,64,4,59,74,2,3,Auditory
3802,9,59,4,84,91,36,7,Kinesthetic
3803,2,76,3,3,86,41,2,Reading/Writing
3804,16,73,4,25,57,100,3,Auditory
3805,35,50,3,38,22,38,0,Kinesthetic
3806,9,80,4,86,86,93,4,Visual
3807,21,77,10,53,26,53,3,Kinesthetic
3808,3,94,10,57,14,88,2,Auditory
3809,40,95,6,45,77,22,1,Auditory
3810,4,63,6,36,1,96,8,Visual
3811,22,95,0,12,95,9,0,Visual
3812,1,89,8,1,77,78,3,Kinesthetic
3813,13,82,0,2,72,32,10,Kinesthetic
3814,1,94,4,34,59,1,0,Reading/Writing
3815,39,68,8,59,70,48,9,Visual
3816,28,64,7,14,66,11,9,Visual
3817,7,98,2,52,43,17,10,Reading/Writing
3818,15,88,10,72,47,35,9,Auditory
3819,27,71,9,73,66,86,8,Auditory
3820,27,93,10,8,35,86,6,Auditory
3821,2,72,7,65,94,7,1,Reading/Writing
3822,34,70,0,22,14,48,6,Visual
3823,27,82,10,97,33,94,5,Kinesthetic
3824,40,95,9,18,34,89,0,Auditory
3825,25,61,2,34,75,99,7,Visual
3826,25,79,10,100,35,18,7,Auditory
3827,20,68,2,88,65,17,9,Reading/Writing
3828,20,74,3,17,62,13,4,Kinesthetic
3829,24,72,0,55,86,89,7,Auditory
3830,15,66,8,41,80,3,7,Kinesthetic
3831,7,62,6,40,23,35,8,Kinesthetic
3832,32,69,7,18,61,78,5,Reading/Writing
3833,25,88,1,35,95,99,3,Auditory
3834,4,95,3,88,59,39,4,Reading/Writing
3835,23,64,0,59,46,40,5,Auditory
3836,38,93,8,63,92,62,7,Visual
3837,2,97,8,15,0,0,4,Reading/Writing
3838,22,59,2,28,23,33,10,Auditory
3839,40,58,2,80,66,48,9,Reading/Writing
3840,29,76,3,54,12,46,2,Visual
3841,9,64,10,75,23,42,5,Reading/Writing
3842,4,99,2,14,33,91,0,Reading/Writing
3843,8,86,5,87,82,71,5,Kinesthetic
3844,39,67,1,44,48,57,2,Auditory
3845,36,64,0,11,77,73,1,Reading/Writing
3846,35,65,2,57,24,17,9,Visual
3847,24,97,9,78,46,50,2,Kinesthetic
3848,26,93,2,71,46,14,2,Kinesthetic
3849,8,50,5,24,98,97,4,Reading/Writing
3850,27,55,2,90,48,53,8,Visual
3851,40,76,1,42,97,39,5,Reading/Writing
3852,37,54,8,18,45,76,0,Visual
3853,5,59,5,0,27,67,1,Visual
3854,21,85,1,80,38,2,9,Visual
3855,25,52,8,70,19,22,9,Kinesthetic
3856,7,69,5,64,0,97,7,Visual
3857,26,86,9,30,40,51,4,Auditory
3858,32,76,3,14,18,48,5,Kinesthetic
3859,5,77,5,71,3,26,9,Reading/Writing
3860,38,77,5,55,15,70,0,Reading/Writing
3861,18,85,9,23,52,61,0,Kinesthetic
3862,13,86,5,69,98,91,9,Kinesthetic
3863,12,61,6,44,63,89,8,Auditory
3864,4,52,4,34,22,27,9,Kinesthetic
3865,5,55,0,86,100,97,8,Visual
3866,27,89,4,15,59,34,10,Kinesthetic
3867,22,65,0,25,50,19,2,Auditory
3868,22,78,5,82,68,2,9,Reading/Writing
3869,32,92,1,94,62,91,10,Reading/Writing
3870,38,76,0,47,91,49,7,Kinesthetic
3871,13,75,8,76,35,38,9,Visual
3872,32,93,1,43,10,0,1,Auditory
3873,39,60,6,75,53,89,0,Reading/Writing
3874,36,64,1,98,74,39,10,Reading/Writing
3875,38,65,2,33,15,8,0,Visual
3876,15,98,7,90,23,49,10,Visual
3877,33,90,6,50,29,61,2,Reading/Writing
3878,5,56,9,52,50,77,4,Reading/Writing
3879,4,67,8,74,33,57,2,Auditory
3880,28,85,3,49,26,45,6,Reading/Writing
3881,24,54,0,88,0,82,3,Reading/Writing
3882,25,81,1,1,99,32,10,Auditory
3883,36,92,6,65,6,69,0,Auditory
3884,8,90,9,45,29,50,4,Kinesthetic
3885,7,68,9,10,37,91,10,Reading/Writing
3886,37,61,10,46,92,13,2,Kinesthetic
3887,21,55,9,0,24,74,5,Visual
3888,39,89,6,12,51,17,6,Auditory
3889,34,54,6,66,35,73,5,Kinesthetic
3890,11,100,7,14,36,25,10,Auditory
3891,36,93,2,51,24,12,4,Reading/Writing
3892,23,86,4,46,87,99,0,Visual
3893,20,81,9,13,45,36,3,Auditory
3894,6,51,2,88,60,46,2,Visual
3895,39,64,10,21,8,15,10,Kinesthetic
3896,7,52,8,80,18,19,1,Reading/Writing
3897,1,72,1,13,76,46,6,Auditory
3898,19,61,4,42,38,59,3,Reading/Writing
3899,21,65,3,72,34,76,9,Reading/Writing
3900,30,96,0,57,48,8,8,Kinesthetic
3901,23,86,9,42,40,83,1,Visual
3902,2,52,5,37,33,69,2,Reading/Writing
3903,10,65,0,25,60,75,8,Reading/Writing
3904,36,53,1,87,60,52,8,Reading/Writing
3905,16,50,5,76,66,84,9,Reading/Writing
3906,27,72,3,10,93,91,5,Reading/Writing
3907,28,63,3,18,42,98,10,Visual
3908,27,52,6,66,87,57,5,Reading/Writing
3909,11,93,1,55,66,94,8,Auditory
3910,16,87,9,95,37,72,0,Visual
3911,9,92,6,44,9,4,7,Reading/Writing
3912,23,89,5,98,89,50,5,Visual
3913,6,62,8,47,60,61,6,Auditory
3914,18,85,8,66,4,76,5,Reading/Writing
3915,37,99,3,84,33,50,9,Visual
3916,0,57,4,93,47,62,4,Visual
3917,21,83,1,24,79,93,6,Kinesthetic
3918,16,66,5,99,29,47,6,Kinesthetic
3919,36,80,10,26,87,86,9,Reading/Writing
3920,36,54,7,67,17,92,10,Reading/Writing
3921,25,94,1,21,41,33,6,Auditory
3922,35,94,2,75,75,95,1,Kinesthetic
3923,38,100,7,25,36,80,0,Kinesthetic
3924,84,66,1,69,92,88,9,Kinesthetic
3925,7,95,1,2,39,60,3,Auditory
3926,10,70,8,69,71,68,2,Visual
3927,33,56,7,35,3,9,4,Kinesthetic
3928,21,100,1,9,39,64,4,Auditory
3929,17,57,9,3,100,9,6,Auditory
3930,14,66,5,89,21,28,6,Auditory
3931,17,70,7,28,61,71,2,Kinesthetic
3932,32,90,8,59,14,29,0,Reading/Writing
3933,2,82,9,46,27,25,4,Auditory
3934,14,67,7,17,63,91,0,Visual
3935,16,57,5,31,97,39,10,Visual
3936,36,66,5,1,5,78,0,Reading/Writing
3937,14,93,1,20,61,9,2,Reading/Writing
3938,17,52,5,40,10,31,3,Auditory
3939,27,93,1,95,69,13,0,Reading/Writing
3940,35,56,2,25,52,7,1,Kinesthetic
3941,19,76,5,2,59,20,2,Kinesthetic
3942,18,94,5,71,9,96,4,Visual
3943,8,61,3,17,74,70,2,Reading/Writing
3944,6,81,8,38,77,83,3,Reading/Writing
3945,27,99,2,15,23,72,8,Auditory
3946,-7,100,9,84,99,20,10,Kinesthetic
3947,17,50,3,16,51,8,8,Auditory
3948,24,93,7,30,9,97,3,Auditory
3949,15,78,8,8,51,92,1,Visual
3950,30,89,4,15,92,53,8,Reading/Writing
3951,38,60,9,7,50,11,0,Visual
3952,24,75,3,82,87,12,3,Kinesthetic
3953,7,59,2,89,74,44,5,Kinesthetic
3954,34,56,5,45,32,8,5,Visual
3955,20,70,4,47,35,81,10,Reading/Writing
3956,12,59,3,42,59,67,1,Auditory
3957,20,53,3,28,6,62,8,Kinesthetic
3958,21,70,9,24,73,47,9,Kinesthetic
3959,39,85,0,16,73,90,5,Kinesthetic
3960,5,94,4,39,39,57,9,Kinesthetic
3961,20,93,7,19,11,79,8,Kinesthetic
3962,5,75,9,27,66,85,4,Kinesthetic
3963,40,65,6,72,97,11,1,Reading/Writing
3964,25,67,6,20,11,70,8,Reading/Writing
3965,4,74,8,98,59,41,3,Kinesthetic
3966,38,73,5,44,59,71,5,Reading/Writing
3967,32,77,0,2,11,26,2,Auditory
3968,39,93,2,20,47,90,1,Auditory
3969,19,56,1,42,51,47,6,Visual
3970,34,76,10,15,17,33,0,Kinesthetic
3971,28,95,5,82,40,81,8,Reading/Writing
3972,3,64,6,78,22,98,4,Visual
3973,38,100,5,65,76,91,1,Kinesthetic
3974,5,52,3,23,73,17,1,Auditory
3975,1,97,6,86,0,95,2,Auditory
3976,11,81,3,25,53,95,1,Kinesthetic
3977,12,84,10,60,94,64,8,Auditory
3978,22,59,5,34,63,11,0,Kinesthetic
3979,24,85,8,6,54,96,4,Auditory
3980,36,62,3,70,57,12,6,Auditory
3981,4,85,4,14,31,38,10,Auditory
3982,26,74,9,3,87,28,10,Visual
3983,5,82,10,51,83,80,2,Visual
3984,23,94,0,86,59,43,9,Reading/Writing
3985,26,65,7,62,89,10,6,Auditory
3986,30,90,8,43,58,20,8,Auditory
3987,21,57,9,86,7,32,9,Kinesthetic
3988,39,89,0,30,51,89,1,Reading/Writing
3989,18,54,7,43,59,96,7,Reading/Writing
3990,39,68,7,52,78,77,8,Auditory
3991,2,83,8,9,87,53,1,Auditory
3992,2,66,1,12,21,94,8,Visual
3993,13,60,10,50,33,37,9,Visual
3994,21,98,0,36,90,89,4,Reading/Writing
3995,5,83,9,65,48,56,10,Reading/Writing
3996,22,75,2,86,8,90,9,Auditory
3997,37,87,0,48,91,12,3,Kinesthetic
3998,34,53,6,91,35,1,0,Reading/Writing
3999,9,98,7,83,8,71,4,Reading/Writing
4000,40,89,0,36,94,12,5,Visual
4001,18,96,4,24,71,78,4,Reading/Writing
4002,19,70,3,83,47,29,6,Auditory
4003,40,64,4,62,43,34,7,Auditory
4004,0,96,8,28,28,65,7,Kinesthetic
4005,29,52,6,22,15,90,2,Kinesthetic
4006,3,50,3,56,92,2,4,Reading/Writing
4007,32,66,1,32,59,84,3,Auditory
4008,39,62,2,22,80,74,2,Kinesthetic
4009,3,87,3,66,78,19,4,Auditory
4010,9,97,4,69,24,93,6,Reading/Writing
4011,24,93,8,45,9,93,6,Auditory
4012,38,97,2,2,45,61,9,Auditory
4013,21,50,10,66,33,99,7,Visual
4014,26,80,10,49,38,56,4,Kinesthetic
4015,29,88,10,52,41,27,7,Reading/Writing
4016,24,75,3,72,26,73,4,Auditory
4017,10,63,5,86,85,84,8,Visual
4018,9,91,3,49,28,93,9,Kinesthetic
4019,30,77,0,76,89,80,2,Visual
4020,19,67,9,80,88,68,7,Reading/Writing
4021,2,95,4,8,48,1,1,Reading/Writing
4022,19,81,2,62,99,44,7,Visual
4023,7,73,1,52,25,83,1,Kinesthetic
4024,39,52,8,79,43,9,8,Auditory
4025,34,61,9,57,58,35,0,Visual
4026,35,95,8,42,49,63,2,Visual
4027,7,100,10,30,76,16,8,Kinesthetic
4028,26,64,10,78,65,7,3,Kinesthetic
4029,31,93,7,24,46,70,2,Kinesthetic
4030,5,61,4,40,26,34,8,Visual
4031,32,97,7,62,33,84,1,Reading/Writing
4032,39,87,9,13,85,30,9,Reading/Writing
4033,3,55,5,47,29,61,6,Reading/Writing
4034,17,51,6,27,5,25,2,Auditory
4035,30,100,9,32,50,37,6,Visual
4036,40,89,5,91,46,30,5,Kinesthetic
4037,76,67,10,75,13,81,3,Kinesthetic
4038,37,88,3,54,44,14,1,Reading/Writing
4039,35,52,8,68,27,35,6,Visual
4040,7,93,10,43,93,22,4,Visual
4041,0,85,3,56,40,26,3,Kinesthetic
4042,3,60,10,90,41,66,0,Reading/Writing
4043,32,67,10,0,77,2,3,Auditory
4044,9,82,4,50,4,67,5,Auditory
4045,29,86,4,4,55,30,0,Kinesthetic
4046,5,68,6,22,86,3,5,Reading/Writing
4047,12,81,4,71,67,34,6,Reading/Writing
4048,31,92,0,71,62,34,0,Kinesthetic
4049,24,74,7,34,85,90,8,Auditory
4050,1,82,9,89,30,45,6,Reading/Writing
4051,40,80,4,62,42,5,1,Reading/Writing
4052,20,117,8,72,43,89,1,Auditory
4053,20,64,8,88,86,81,7,Kinesthetic
4054,19,71,8,76,48,79,1,Auditory
4055,4,89,9,14,46,58,3,Reading/Writing
4056,31,99,10,91,51,15,9,Visual
4057,11,91,3,94,76,73,6,Reading/Writing
4058,37,84,5,29,47,36,1,Reading/Writing
4059,36,98,4,75,76,84,2,Kinesthetic
4060,26,73,3,30,37,43,3,Reading/Writing
4061,9,86,1,38,7,96,3,Kinesthetic
4062,26,85,10,2,68,38,4,Kinesthetic
4063,22,89,0,73,51,92,5,Reading/Writing
4064,34,63,5,17,87,34,2,Visual
4065,30,76,2,6,52,72,10,Reading/Writing
4066,39,94,6,46,69,14,0,Auditory
4067,23,52,4,54,92,95,10,Auditory
4068,28,93,7,39,18,83,6,Reading/Writing
4069,34,93,9,50,11,94,1,Auditory
4070,15,84,5,46,88,14,8,Reading/Writing
4071,22,89,8,84,8,18,5,Reading/Writing
4072,12,50,1,91,16,71,7,Reading/Writing
4073,-5,74,2,7,62,6,10,Kinesthetic
4074,1,60,6,9,37,40,8,Kinesthetic
4075,7,51,1,38,42,3,9,Kinesthetic
4076,3,94,3,28,55,87,7,Kinesthetic
4077,8,73,9,79,13,97,8,Reading/Writing
4078,2,79,1,97,21,59,5,Reading/Writing
4079,30,53,2,42,57,66,1,Auditory
4080,9,91,1,38,59,81,2,Kinesthetic
4081,2,82,9,82,81,38,9,Reading/Writing
4082,5,67,5,85,14,88,2,Auditory
4083,39,58,10,79,28,56,0,Visual
4084,22,93,1,75,53,22,7,Auditory
4085,34,85,5,62,30,72,1,Auditory
4086,5,50,0,38,26,8,0,Reading/Writing
4087,11,75,2,31,70,66,3,Kinesthetic
4088,30,67,5,2,91,58,2,Auditory
4089,35,82,7,46,30,18,10,Kinesthetic
4090,12,55,9,98,35,46,7,Auditory
4091,12,54,4,1,29,29,4,Auditory
4092,25,100,1,89,90,72,2,Kinesthetic
4093,1,57,3,6,16,13,1,Auditory
4094,21,85,0,3,92,12,7,Kinesthetic
4095,8,57,3,76,99,12,3,Kinesthetic
4096,27,61,8,6,44,65,4,Reading/Writing
4097,40,73,4,30,64,25,10,Reading/Writing
4098,9,50,9,66,6,89,7,Auditory
4099,21,66,2,53,92,59,7,Reading/Writing
4100,17,50,8,70,5,2,8,Reading/Writing
4101,17,50,1,71,29,11,9,Kinesthetic
4102,27,75,2,31,51,97,5,Auditory
4103,28,50,10,90,92,33,8,Visual
4104,82,54,2,40,67,16,5,Kinesthetic
4105,10,95,8,77,72,23,4,Auditory
4106,3,79,2,76,21,28,6,Auditory
4107,36,54,9,11,16,83,9,Visual
4108,26,80,8,11,12,82,3,Kinesthetic
4109,39,75,7,94,41,75,6,Auditory
4110,2,53,3,93,100,77,5,Auditory
4111,26,61,9,52,65,2,8,Kinesthetic
4112,22,84,3,35,11,29,4,Auditory
4113,1,77,1,82,7,4,7,Visual
4114,2,66,4,90,95,65,2,Visual
4115,39,67,0,90,14,26,3,Reading/Writing
4116,29,59,2,71,38,11,7,Visual
4117,12,72,3,7,55,2,9,Auditory
4118,7,84,1,26,51,28,7,Auditory
4119,18,56,6,57,33,64,3,Visual
4120,24,74,8,82,91,53,7,Reading/Writing
4121,7,71,0,30,64,2,8,Reading/Writing
4122,35,75,6,98,12,33,9,Auditory
4123,28,56,10,36,52,78,10,Kinesthetic
4124,32,63,8,87,23,8,10,Visual
4125,25,85,1,62,22,59,6,Auditory
4126,21,77,6,49,26,45,4,Reading/Writing
4127,4,54,5,40,36,53,3,Reading/Writing
4128,34,70,4,86,8,29,0,Kinesthetic
4129,0,85,1,68,46,75,7,Auditory
4130,35,88,1,75,26,51,1,Kinesthetic
4131,26,98,8,60,20,78,1,Visual
4132,20,78,6,18,99,70,9,Auditory
4133,10,74,4,43,35,71,9,Kinesthetic
4134,1,65,6,85,8,19,8,Visual
4135,1,86,5,58,38,4,6,Kinesthetic
4136,10,99,4,41,90,50,5,Kinesthetic
4137,8,100,2,79,88,25,10,Auditory
4138,1,79,7,91,48,93,8,Kinesthetic
4139,35,66,8,29,44,31,0,Kinesthetic
4140,3,56,7,47,10,65,8,Visual
4141,14,92,2,57,98,61,7,Kinesthetic
4142,17,59,3,70,75,9,6,Auditory
4143,26,58,3,2,9,12,7,Kinesthetic
4144,29,60,0,96,86,77,0,Reading/Writing
4145,7,95,5,81,24,28,2,Kinesthetic
4146,18,100,1,94,72,95,10,Visual
4147,19,75,10,88,15,60,3,Auditory
4148,30,89,7,94,49,65,8,Visual
4149,28,60,9,96,60,64,10,Reading/Writing
4150,17,72,2,5,17,18,7,Visual
4151,20,50,2,10,96,71,5,Kinesthetic
4152,32,50,7,50,88,58,10,Visual
4153,9,79,3,5,49,55,1,Auditory
4154,12,89,4,24,74,66,7,Reading/Writing
4155,13,85,4,33,44,84,7,Reading/Writing
4156,16,61,10,46,18,83,6,Visual
4157,17,99,4,16,37,62,1,Kinesthetic
4158,32,94,6,22,50,64,1,Visual
4159,11,96,4,74,93,80,3,Auditory
4160,33,62,10,79,64,17,8,Reading/Writing
4161,8,95,2,28,0,65,6,Reading/Writing
4162,30,58,4,8,40,13,9,Kinesthetic
4163,31,57,1,0,18,49,0,Kinesthetic
4164,1,86,4,70,33,19,4,Reading/Writing
4165,6,72,0,56,10,6,1,Reading/Writing
4166,1,92,9,29,96,13,4,Kinesthetic
4167,28,55,3,9,20,79,10,Visual
4168,17,76,7,20,41,12,6,Kinesthetic
4169,24,59,3,97,64,57,7,Auditory
4170,38,80,8,29,55,85,5,Visual
4171,29,81,8,36,70,7,4,Kinesthetic
4172,25,79,3,80,85,10,6,Auditory
4173,16,76,2,90,98,94,0,Reading/Writing
4174,6,64,5,28,9,52,3,Reading/Writing
4175,30,89,3,96,15,37,10,Visual
4176,10,68,5,97,78,12,6,Reading/Writing
4177,32,98,4,84,22,90,7,Visual
4178,14,92,3,100,75,70,9,Visual
4179,18,69,2,87,40,49,1,Reading/Writing
4180,33,82,8,14,17,72,1,Visual
4181,33,54,5,89,0,5,9,Auditory
4182,15,85,2,72,49,8,8,Kinesthetic
4183,27,78,5,58,34,75,10,Auditory
4184,29,72,7,81,22,38,1,Kinesthetic
4185,40,79,0,6,27,1,9,Auditory
4186,38,90,2,19,99,36,6,Reading/Writing
4187,0,71,0,6,44,54,1,Auditory
4188,20,97,3,14,39,21,10,Reading/Writing
4189,1,89,8,97,44,79,8,Auditory
4190,11,80,3,17,60,89,5,Kinesthetic
4191,40,68,9,27,67,39,2,Visual
4192,12,84,8,7,88,63,7,Reading/Writing
4193,37,96,4,6,58,32,8,Kinesthetic
4194,13,52,8,58,89,62,5,Auditory
4195,9,81,8,38,73,24,1,Reading/Writing
4196,38,68,2,100,39,2,9,Kinesthetic
4197,30,80,10,64,24,67,1,Kinesthetic
4198,13,67,6,0,57,56,5,Reading/Writing
4199,1,59,8,94,93,16,3,Visual
4200,36,88,7,71,19,42,10,Visual
4201,10,81,8,25,89,20,1,Auditory
4202,36,57,1,16,4,14,2,Reading/Writing
4203,31,75,6,5,15,87,9,Visual
4204,19,71,5,3,99,58,2,Visual
4205,11,77,6,53,20,11,6,Kinesthetic
4206,6,94,3,62,52,15,7,Auditory
4207,5,75,0,65,88,27,0,Visual
4208,37,59,8,87,65,60,8,Reading/Writing
4209,35,57,7,23,26,35,1,Reading/Writing
4210,6,58,10,35,41,67,6,Visual
4211,31,55,0,18,45,29,3,Auditory
4212,32,50,5,32,45,56,10,Auditory
4213,35,76,2,2,65,32,1,Auditory
4214,27,68,0,80,57,5,1,Visual
4215,13,77,10,54,78,62,1,Visual
4216,3,52,9,3,31,23,9,Kinesthetic
4217,11,56,3,84,19,38,1,Reading/Writing
4218,17,90,1,58,63,83,6,Visual
4219,9,69,9,47,55,41,5,Reading/Writing
4220,11,80,0,10,21,85,6,Auditory
4221,1,71,10,15,49,68,9,Kinesthetic
4222,35,51,1,39,23,9,4,Kinesthetic
4223,9,66,3,96,32,19,10,Reading/Writing
4224,29,59,7,8,38,85,7,Reading/Writing
4225,16,57,5,47,30,34,1,Kinesthetic
4226,21,82,8,24,13,16,1,Auditory
4227,36,66,3,47,77,92,3,Kinesthetic
4228,11,68,7,33,86,29,7,Reading/Writing
4229,32,81,0,53,41,28,6,Visual
4230,31,89,4,39,66,4,8,Kinesthetic
4231,15,89,1,36,41,85,9,Reading/Writing
4232,22,62,6,95,63,98,9,Kinesthetic
