Tienda,Fecha,Producto,Precio Unitario (€),Cantidad Vendida,Costo Producción (€),Gasto Publicidad (€),Descuento Aplicado (%),Ingresos Totales (€),Ganancia Bruta (€)
4,2031-08-13,Smartphone,546.78,3,418.84,454,17,1361.47,104.94
1,2031-08-14,Tablet,419.09,3,270.49,485,15,1068.67,257.21
2,2031-08-15,Laptop,991.9,5,691.41,374,6,4661.94,1204.91
4,2031-08-16,Auriculares,155.66,7,56.31,430,16,915.28,521.13
1,2031-08-17,Tablet,396.75,7,223.82,218,2,2721.73,1154.96
3,2031-08-18,Auriculares,142.13,1,69.7,359,14,122.23,52.53
3,2031-08-19,Auriculares,65.36,7,34.33,392,3,443.79,203.45
2,2031-08-20,Auriculares,78.24,7,65.71,207,15,465.55,5.61
4,2031-08-21,Laptop,1000.48,6,677.01,105,13,5222.49,1160.4
4,2031-08-22,Cámara,492.65,6,320.63,384,16,2482.96,559.19
4,2031-08-23,Tablet,387.98,2,256.44,474,8,713.89,201.01
2,2031-08-24,Smartphone,556.39,3,384.37,191,6,1569.03,415.91
4,2031-08-25,Cámara,420.72,3,313.83,198,13,1098.08,156.6
3,2031-08-26,Laptop,1031.55,3,688.19,425,11,2754.24,689.66
1,2031-08-27,Auriculares,125.96,2,64.99,275,16,211.62,81.64
3,2031-08-28,Smartphone,569.31,9,394.52,74,8,4713.86,1163.2
3,2031-08-29,Tablet,418.94,6,215.58,227,11,2237.16,943.69
1,2031-08-30,Cámara,491.68,2,280.35,414,11,875.19,314.48
3,2031-08-31,Cámara,555.31,3,291.39,144,7,1549.31,675.14
2,2031-09-01,Smartphone,534.39,6,427.36,102,9,2917.75,353.57
1,2031-09-02,Laptop,993.66,4,718.02,353,11,3537.44,665.35
3,2031-09-03,Tablet,389.67,7,282.48,119,4,2618.6,641.26
5,2031-09-04,Smartphone,608.06,6,433.07,225,19,2955.15,356.71
3,2031-09-05,Auriculares,176.86,6,39.3,181,0,1061.14,825.31
2,2031-09-06,Tablet,393.81,3,246.23,457,8,1086.93,348.24
4,2031-09-07,Cámara,537.16,8,291.77,464,14,3695.64,1361.44
3,2031-09-08,Smartphone,592.61,9,386.57,388,1,5280.15,1801.02
4,2031-09-09,Cámara,553.55,6,263.17,462,3,3221.64,1642.62
5,2031-09-10,Cámara,537.64,2,299.71,438,3,1043.03,443.62
3,2031-09-11,Cámara,483.33,1,274.29,387,2,473.67,199.38
1,2031-09-12,Laptop,979.73,3,699.32,409,15,2498.32,400.37
4,2031-09-13,Cámara,524.35,3,342.32,380,7,1462.93,435.98
5,2031-09-14,Auriculares,67.23,8,39.81,262,6,505.57,187.06
1,2031-09-15,Auriculares,109.53,5,53.9,260,11,487.42,217.94
1,2031-09-16,Tablet,382.21,1,268.13,486,11,340.17,72.03
1,2031-09-17,Cámara,518.41,4,305.61,394,3,2011.41,788.99
1,2031-09-18,Cámara,491.95,7,305.85,113,14,2961.53,820.59
3,2031-09-19,Smartphone,565.37,5,392.75,84,5,2685.51,721.75
3,2031-09-20,Laptop,1055.27,6,695.36,61,2,6204.96,2032.79
3,2031-09-21,Tablet,411.98,4,230.8,480,6,1549.04,625.84
5,2031-09-22,Cámara,497.32,2,316.92,395,5,944.91,311.07
5,2031-09-23,Smartphone,621.0,9,365.17,360,0,5588.99,2302.46
5,2031-09-24,Laptop,916.44,2,719.42,297,7,1704.58,265.74
2,2031-09-25,Tablet,504.51,2,221.93,161,0,1009.02,565.17
5,2031-09-26,Tablet,401.23,2,269.25,374,15,682.1,143.59
3,2031-09-27,Cámara,401.84,1,292.92,140,2,393.8,100.88
3,2031-09-28,Tablet,459.85,3,225.36,343,1,1365.77,689.68
2,2031-09-29,Smartphone,562.43,6,411.59,78,5,3205.85,736.34
2,2031-09-30,Tablet,452.19,7,268.58,61,7,2943.73,1063.7
5,2031-10-01,Auriculares,106.08,1,41.24,196,6,99.71,58.48
4,2031-10-02,Smartphone,521.48,5,414.41,186,6,2450.95,378.89
2,2031-10-03,Laptop,1013.06,5,654.3,387,18,4153.56,882.07
1,2031-10-04,Laptop,1009.39,1,673.59,206,17,837.79,164.2
3,2031-10-05,Cámara,557.59,4,325.85,308,2,2185.75,882.35
1,2031-10-06,Cámara,526.11,1,295.53,136,10,473.5,177.97
3,2031-10-07,Auriculares,38.03,1,12.76,207,10,34.23,21.47
3,2031-10-08,Laptop,1050.11,7,686.02,235,2,7203.78,2401.62
2,2031-10-09,Laptop,979.3,7,681.53,393,0,6855.08,2084.35
2,2031-10-10,Laptop,1086.01,3,696.68,358,9,2964.82,874.77
1,2031-10-11,Laptop,982.26,7,692.58,406,1,6807.07,1958.97
3,2031-10-12,Tablet,389.44,3,253.58,278,16,981.38,220.64
1,2031-10-13,Smartphone,558.9,2,398.61,53,8,1028.38,231.16
4,2031-10-14,Smartphone,575.07,4,427.19,106,17,1909.23,200.45
1,2031-10-15,Auriculares,61.85,3,58.49,487,19,150.3,-25.17
5,2031-10-16,Tablet,458.82,7,259.15,77,8,2954.82,1140.74
1,2031-10-17,Laptop,933.42,1,723.3,65,10,840.08,116.78
5,2031-10-18,Laptop,1040.23,6,692.22,62,16,5242.75,1089.41
5,2031-10-19,Cámara,541.43,2,274.76,249,13,942.09,392.57
5,2031-10-20,Cámara,568.88,8,324.14,233,17,3777.35,1184.23
4,2031-10-21,Auriculares,102.19,5,52.72,358,17,424.08,160.5
1,2031-10-22,Laptop,948.67,3,702.79,353,11,2532.94,424.58
1,2031-10-23,Auriculares,91.41,7,37.33,330,17,531.1,269.77
4,2031-10-24,Tablet,429.73,2,237.66,371,7,799.31,323.98
3,2031-10-25,Smartphone,604.24,5,416.93,207,7,2809.7,725.03
2,2031-10-26,Laptop,1018.34,8,719.69,409,7,7576.42,1818.88
1,2031-10-27,Tablet,468.26,1,265.68,308,19,379.29,113.62
2,2031-10-28,Laptop,1029.1,1,715.86,456,14,885.03,169.17
4,2031-10-29,Cámara,509.92,3,311.38,206,7,1422.68,488.54
3,2031-10-30,Auriculares,7.78,3,52.63,474,13,20.31,-137.58
3,2031-10-31,Cámara,460.81,7,296.49,143,12,2838.57,763.13
3,2031-11-01,Smartphone,579.77,6,424.21,316,7,3235.1,689.86
4,2031-11-02,Cámara,401.14,7,292.53,70,16,2358.73,311.05
5,2031-11-03,Laptop,944.54,4,707.4,176,18,3098.08,268.48
5,2031-11-04,Cámara,486.58,2,283.92,396,5,924.5,356.66
2,2031-11-05,Laptop,994.71,2,686.81,457,16,1671.12,297.49
5,2031-11-06,Smartphone,625.29,1,395.28,400,3,606.53,211.25
5,2031-11-07,Cámara,489.74,9,283.92,399,6,4143.16,1587.87
3,2031-11-08,Auriculares,112.4,7,65.96,498,16,660.92,199.22
3,2031-11-09,Auriculares,79.11,3,23.04,434,17,196.99,127.87
2,2031-11-10,Auriculares,102.1,2,51.98,487,5,193.99,90.02
1,2031-11-11,Cámara,522.55,3,302.65,161,9,1426.56,518.61
2,2031-11-12,Cámara,573.63,7,263.78,283,17,3332.8,1486.31
2,2031-11-13,Cámara,474.27,5,291.18,83,6,2229.06,773.16
4,2031-11-14,Laptop,1007.21,3,705.11,129,13,2628.82,513.47
4,2031-11-15,Smartphone,643.46,9,408.57,132,13,5038.26,1361.09
2,2031-11-16,Auriculares,28.02,2,45.91,78,9,51.0,-40.83
2,2031-11-17,Laptop,1099.89,7,713.54,180,8,7083.3,2088.54
2,2031-11-18,Auriculares,158.95,6,47.81,60,9,867.88,580.99
5,2031-11-19,Laptop,914.43,6,700.27,441,1,5431.69,1230.05
4,2031-11-20,Cámara,518.57,7,305.03,111,2,3557.38,1422.15
2,2031-11-21,Auriculares,71.78,6,68.54,408,15,366.06,-45.18
3,2031-11-22,Cámara,480.13,2,286.49,82,9,873.84,300.87
3,2031-11-23,Auriculares,117.53,5,40.26,185,10,528.86,327.55
5,2031-11-24,Tablet,452.52,3,236.62,458,9,1235.38,525.51
5,2031-11-25,Laptop,976.71,9,693.36,137,11,7823.42,1583.21
1,2031-11-26,Tablet,377.38,8,278.52,459,13,2626.55,398.35
1,2031-11-27,Laptop,1018.61,2,711.45,459,8,1874.24,451.33
1,2031-11-28,Smartphone,628.6,1,377.38,66,12,553.17,175.79
5,2031-11-29,Auriculares,49.64,4,37.99,140,5,188.65,36.68
5,2031-11-30,Smartphone,686.18,4,407.46,462,10,2470.26,840.44
5,2031-12-01,Smartphone,567.83,2,381.87,348,0,1135.67,371.93
3,2031-12-02,Laptop,1048.23,7,685.49,302,14,6310.37,1511.91
5,2031-12-03,Tablet,422.59,3,276.9,122,6,1191.69,360.99
3,2031-12-04,Cámara,530.32,7,287.73,255,10,3340.99,1326.86
1,2031-12-05,Laptop,968.8,7,719.09,310,16,5696.56,662.9
1,2031-12-06,Cámara,413.81,1,325.11,227,4,397.26,72.15
1,2031-12-07,Smartphone,598.93,6,385.33,361,8,3306.09,994.11
2,2031-12-08,Cámara,499.14,4,282.2,496,15,1697.06,568.26
2,2031-12-09,Tablet,352.1,8,244.48,362,10,2535.11,579.29
4,2031-12-10,Laptop,1045.9,8,678.23,269,16,7028.43,1602.61
4,2031-12-11,Tablet,397.42,3,252.42,222,5,1132.66,375.4
4,2031-12-12,Tablet,359.55,4,245.89,214,14,1236.84,253.29
2,2031-12-13,Laptop,1029.25,1,707.21,377,2,1008.67,301.46
2,2031-12-14,Tablet,430.58,2,277.94,384,8,792.27,236.39
4,2031-12-15,Auriculares,64.18,7,66.35,269,11,399.86,-64.59
4,2031-12-16,Auriculares,161.67,7,59.78,341,18,927.98,509.49
5,2031-12-17,Auriculares,212.16,9,10.68,210,17,1584.85,1488.74
4,2031-12-18,Cámara,445.5,9,308.87,439,15,3408.06,628.26
5,2031-12-19,Tablet,390.82,9,284.45,297,7,3271.12,711.05
3,2031-12-20,Laptop,1016.85,6,639.79,420,18,5002.9,1164.17
2,2031-12-21,Laptop,1114.01,8,713.79,120,4,8555.62,2845.32
4,2031-12-22,Cámara,463.31,9,296.81,478,11,3711.12,1039.81
2,2031-12-23,Laptop,953.02,7,683.0,141,5,6337.59,1556.56
2,2031-12-24,Auriculares,52.68,4,66.02,440,11,187.54,-76.55
2,2031-12-25,Tablet,461.07,4,284.19,410,14,1586.08,449.31
3,2031-12-26,Laptop,964.61,6,715.5,370,9,5266.76,973.73
1,2031-12-27,Laptop,957.49,4,692.58,294,16,3217.18,446.87
4,2031-12-28,Smartphone,611.55,7,381.13,73,6,4023.99,1356.07
1,2031-12-29,Smartphone,615.41,8,402.89,94,6,4627.89,1404.75
1,2031-12-30,Smartphone,653.55,8,417.46,238,10,4705.57,1365.86
1,2031-12-31,Tablet,404.6,8,242.26,452,1,3204.4,1266.33
2,2032-01-01,Auriculares,112.45,2,44.19,422,1,222.64,134.26
5,2032-01-02,Auriculares,94.74,2,106.44,465,13,164.84,-48.04
2,2032-01-03,Auriculares,34.78,2,71.57,335,17,57.74,-85.4
2,2032-01-04,Tablet,390.02,2,273.0,370,15,663.03,117.03
1,2032-01-05,Tablet,403.14,4,220.79,465,10,1451.31,568.13
2,2032-01-06,Smartphone,577.81,5,385.86,490,8,2657.92,728.64
1,2032-01-07,Laptop,921.78,4,701.49,453,6,3465.88,659.91
5,2032-01-08,Cámara,443.25,5,279.98,390,3,2149.76,749.88
4,2032-01-09,Cámara,498.03,4,332.01,132,15,1693.31,365.27
1,2032-01-10,Laptop,1046.64,7,728.21,271,13,6374.02,1276.58
5,2032-01-11,Smartphone,684.11,1,389.33,419,10,615.7,226.37
4,2032-01-12,Laptop,990.81,1,735.68,401,7,921.45,185.77
3,2032-01-13,Laptop,964.16,2,699.91,463,10,1735.48,335.65
1,2032-01-14,Cámara,481.37,1,351.79,392,19,389.91,38.13
1,2032-01-15,Smartphone,547.68,3,402.89,268,16,1380.15,171.47
3,2032-01-16,Tablet,439.39,6,261.52,492,18,2161.79,592.64
3,2032-01-17,Cámara,606.88,6,328.0,267,9,3313.57,1345.58
1,2032-01-18,Tablet,365.37,1,275.55,239,11,325.18,49.63
3,2032-01-19,Smartphone,540.4,6,410.21,116,0,3242.39,781.1
2,2032-01-20,Laptop,1050.32,5,697.18,80,1,5199.1,1713.22
4,2032-01-21,Auriculares,115.9,7,60.28,371,17,673.39,251.42
4,2032-01-22,Auriculares,116.75,6,33.68,299,6,658.45,456.39
4,2032-01-23,Smartphone,679.41,7,403.04,103,15,4042.48,1221.18
2,2032-01-24,Auriculares,31.68,2,27.81,59,12,55.75,0.12
3,2032-01-25,Tablet,330.28,1,214.38,215,3,320.37,105.99
5,2032-01-26,Auriculares,91.91,7,51.01,388,9,585.49,228.43
3,2032-01-27,Smartphone,603.17,9,425.25,464,8,4994.25,1167.04
1,2032-01-28,Smartphone,582.25,2,418.52,334,17,966.54,129.51
4,2032-01-29,Tablet,523.04,7,248.36,202,8,3368.36,1629.83
3,2032-01-30,Auriculares,84.49,3,84.94,81,9,230.65,-24.17
5,2032-01-31,Auriculares,72.46,6,38.62,66,7,404.35,172.64
1,2032-02-01,Laptop,1006.22,3,661.64,420,10,2716.79,731.86
2,2032-02-02,Cámara,548.54,5,256.36,350,12,2413.6,1131.81
2,2032-02-03,Smartphone,563.73,2,376.38,354,12,992.16,239.41
5,2032-02-04,Laptop,992.65,8,716.33,392,15,6750.02,1019.36
1,2032-02-05,Smartphone,649.96,8,387.3,195,12,4575.75,1477.32
4,2032-02-06,Laptop,1052.74,7,709.22,124,11,6558.57,1594.04
3,2032-02-07,Cámara,510.88,6,332.93,428,14,2636.15,638.59
1,2032-02-08,Laptop,1120.92,1,678.0,173,15,952.78,274.78
2,2032-02-09,Smartphone,699.03,8,409.57,101,7,5200.8,1924.24
5,2032-02-10,Auriculares,29.69,1,60.78,453,5,28.21,-32.57
5,2032-02-11,Smartphone,515.4,8,382.79,239,7,3834.59,772.31
3,2032-02-12,Tablet,439.79,2,277.08,190,1,870.78,316.61
5,2032-02-13,Tablet,468.27,8,244.25,137,17,3109.3,1155.33
5,2032-02-14,Tablet,388.76,4,242.32,476,10,1399.54,430.24
1,2032-02-15,Tablet,374.89,7,292.23,133,16,2204.35,158.73
4,2032-02-16,Cámara,458.99,5,310.46,292,9,2088.38,536.11
3,2032-02-17,Auriculares,41.6,8,68.51,155,1,329.47,-218.58
1,2032-02-18,Auriculares,156.82,6,77.1,141,18,771.54,308.95
4,2032-02-19,Smartphone,580.94,5,386.99,404,19,2352.79,417.84
1,2032-02-20,Laptop,1015.09,1,725.0,70,19,822.22,97.23
1,2032-02-21,Smartphone,508.71,3,389.96,55,19,1236.16,66.28
5,2032-02-22,Smartphone,650.11,9,389.11,270,1,5792.51,2290.54
4,2032-02-23,Smartphone,629.39,9,394.56,358,5,5381.28,1830.24
3,2032-02-24,Smartphone,532.77,5,387.56,136,16,2237.62,299.82
3,2032-02-25,Auriculares,112.95,3,66.44,229,11,301.58,102.25
4,2032-02-26,Laptop,1000.24,6,705.34,391,4,5761.37,1529.3
5,2032-02-27,Smartphone,577.49,5,390.18,442,1,2858.59,907.71
2,2032-02-28,Auriculares,-45.15,1,63.49,401,8,-41.53,-105.02
1,2032-02-29,Smartphone,566.98,2,394.5,295,1,1122.63,333.63
5,2032-03-01,Tablet,415.12,5,243.44,223,19,1681.24,464.05
4,2032-03-02,Smartphone,572.57,9,400.97,162,13,4483.24,874.47
1,2032-03-03,Smartphone,588.92,4,409.27,120,14,2025.87,388.79
3,2032-03-04,Cámara,574.84,9,307.8,207,1,5121.81,2351.63
2,2032-03-05,Tablet,396.12,3,242.74,348,17,986.35,258.15
3,2032-03-06,Laptop,895.16,1,716.94,286,11,796.69,79.75
4,2032-03-07,Smartphone,590.76,6,395.55,236,6,3331.87,958.56
1,2032-03-08,Laptop,1004.97,7,686.9,292,15,5979.57,1171.27
4,2032-03-09,Tablet,358.73,4,220.64,215,18,1176.64,294.08
1,2032-03-10,Smartphone,636.74,5,419.66,83,2,3120.01,1021.7
5,2032-03-11,Cámara,426.89,4,300.25,304,14,1468.5,267.51
2,2032-03-12,Auriculares,93.11,3,54.22,351,14,240.23,77.58
5,2032-03-13,Cámara,426.31,1,320.92,269,6,400.73,79.82
5,2032-03-14,Cámara,485.22,6,290.45,81,7,2707.5,964.79
4,2032-03-15,Auriculares,135.41,5,22.51,449,6,636.41,523.85
2,2032-03-16,Auriculares,91.92,1,51.4,472,2,90.08,38.68
1,2032-03-17,Auriculares,89.0,5,56.16,306,18,364.89,84.09
1,2032-03-18,Smartphone,601.39,6,394.74,282,18,2958.83,590.37
3,2032-03-19,Laptop,1003.89,5,729.47,490,17,4166.14,518.76
1,2032-03-20,Laptop,1034.69,1,650.28,264,6,972.61,322.33
4,2032-03-21,Auriculares,134.99,5,72.4,291,18,553.46,191.46
5,2032-03-22,Cámara,571.08,1,315.82,294,4,548.24,232.42
5,2032-03-23,Tablet,408.38,3,259.14,69,12,1078.13,300.72
5,2032-03-24,Auriculares,16.96,2,-16.72,259,1,33.59,67.02
2,2032-03-25,Cámara,542.9,1,325.68,259,17,450.6,124.93
1,2032-03-26,Cámara,567.49,4,279.47,475,3,2201.87,1083.98
4,2032-03-27,Smartphone,723.08,2,389.85,121,3,1402.78,623.09
2,2032-03-28,Smartphone,672.59,5,396.59,211,7,3127.52,1144.58
3,2032-03-29,Laptop,975.49,1,708.15,227,10,877.94,169.79
4,2032-03-30,Laptop,1009.36,1,712.79,60,0,1009.36,296.57
4,2032-03-31,Tablet,386.47,4,267.86,412,8,1422.2,350.78
4,2032-04-01,Tablet,379.67,7,266.32,348,5,2524.83,660.61
5,2032-04-02,Tablet,394.33,2,255.06,315,3,764.99,254.87
4,2032-04-03,Tablet,464.29,2,258.32,57,5,882.15,365.51
1,2032-04-04,Cámara,420.54,1,278.18,324,12,370.08,91.89
4,2032-04-05,Cámara,449.87,5,284.98,242,8,2069.41,644.52
5,2032-04-06,Laptop,1060.97,6,717.91,360,13,5538.29,1230.83
4,2032-04-07,Smartphone,672.68,6,416.74,485,11,3592.13,1091.66
3,2032-04-08,Smartphone,567.03,2,414.48,308,3,1100.03,271.08
3,2032-04-09,Auriculares,182.54,7,39.71,102,7,1188.32,910.34
5,2032-04-10,Cámara,548.79,6,318.21,349,16,2765.92,856.66
1,2032-04-11,Tablet,386.61,8,226.78,145,4,2969.18,1154.98
1,2032-04-12,Tablet,278.24,6,271.55,353,2,1636.03,6.75
2,2032-04-13,Auriculares,16.6,9,44.78,359,3,144.91,-258.13
5,2032-04-14,Smartphone,567.09,2,433.68,449,7,1054.79,187.42
4,2032-04-15,Tablet,438.0,7,219.57,463,15,2606.08,1069.08
5,2032-04-16,Smartphone,638.16,5,435.27,141,10,2871.7,695.36
2,2032-04-17,Auriculares,76.68,1,42.77,461,1,75.91,33.14
5,2032-04-18,Smartphone,588.44,3,392.41,193,7,1641.74,464.51
5,2032-04-19,Smartphone,598.38,4,403.9,356,6,2249.89,634.31
2,2032-04-20,Smartphone,589.06,2,386.06,466,0,1178.13,406.01
1,2032-04-21,Tablet,408.18,7,248.55,458,1,2828.7,1088.83
4,2032-04-22,Laptop,998.5,1,685.25,67,12,878.68,193.43
2,2032-04-23,Cámara,416.29,3,285.98,175,10,1123.98,266.04
3,2032-04-24,Smartphone,589.62,9,409.74,203,2,5200.47,1512.83
1,2032-04-25,Smartphone,598.87,2,381.97,55,1,1185.76,421.83
3,2032-04-26,Smartphone,649.49,5,384.64,471,15,2760.33,837.15
1,2032-04-27,Laptop,958.43,4,672.54,477,0,3833.74,1143.56
4,2032-04-28,Auriculares,110.2,3,39.92,476,6,310.75,190.99
4,2032-04-29,Tablet,428.14,5,276.23,439,2,2097.9,716.74
5,2032-04-30,Laptop,992.58,6,683.08,383,15,5062.17,963.68
3,2032-05-01,Smartphone,512.26,1,385.37,497,5,486.65,101.28
1,2032-05-02,Laptop,1050.5,2,703.88,387,13,1827.88,420.12
4,2032-05-03,Laptop,1037.36,1,692.58,385,10,933.62,241.04
2,2032-05-04,Laptop,1011.44,3,744.56,137,18,2488.14,254.45
4,2032-05-05,Auriculares,102.02,8,46.75,318,0,816.13,442.14
2,2032-05-06,Cámara,410.93,8,306.7,114,12,2892.94,439.3
1,2032-05-07,Tablet,438.73,4,268.88,215,19,1421.49,345.99
4,2032-05-08,Auriculares,174.32,6,68.49,113,8,962.25,551.3
4,2032-05-09,Auriculares,44.31,9,54.67,319,10,358.93,-133.06
1,2032-05-10,Cámara,567.25,7,296.78,194,0,3970.76,1893.31
4,2032-05-11,Auriculares,156.57,2,90.48,426,12,275.57,94.61
2,2032-05-12,Laptop,942.84,2,698.0,382,19,1527.4,131.39
4,2032-05-13,Laptop,980.29,3,691.17,318,0,2940.88,867.38
3,2032-05-14,Smartphone,530.23,8,387.08,378,2,4156.99,1060.32
5,2032-05-15,Auriculares,96.74,9,15.46,439,19,705.26,566.08
2,2032-05-16,Smartphone,622.42,3,416.43,55,16,1568.49,319.19
3,2032-05-17,Tablet,333.98,9,203.04,170,4,2885.56,1058.21
1,2032-05-18,Laptop,1019.29,8,699.89,399,5,7746.61,2147.52
2,2032-05-19,Tablet,431.96,5,245.9,470,16,1814.22,584.7
5,2032-05-20,Cámara,532.67,3,344.8,362,9,1454.2,419.8
5,2032-05-21,Laptop,1022.73,7,663.37,358,10,6443.17,1799.6
1,2032-05-22,Tablet,338.58,9,231.98,351,12,2681.52,593.72
1,2032-05-23,Cámara,493.93,6,297.28,383,9,2696.84,913.17
2,2032-05-24,Tablet,417.62,3,246.05,181,13,1089.98,351.83
4,2032-05-25,Cámara,573.05,5,289.01,339,12,2521.43,1076.38
1,2032-05-26,Cámara,500.12,7,298.38,499,3,3395.84,1307.18
4,2032-05-27,Laptop,1021.28,8,674.81,496,19,6617.88,1219.41
3,2032-05-28,Smartphone,553.4,4,407.14,238,16,1859.42,230.84
5,2032-05-29,Cámara,442.26,2,253.57,258,17,734.14,227.0
4,2032-05-30,Cámara,435.85,2,299.48,91,10,784.52,185.55
5,2032-05-31,Laptop,978.99,3,687.99,127,9,2672.63,608.65
4,2032-06-01,Smartphone,703.1,8,420.33,369,17,4668.6,1305.99
3,2032-06-02,Auriculares,79.9,1,85.11,194,18,65.51,-19.59
1,2032-06-03,Auriculares,118.23,7,43.38,494,8,761.41,457.76
3,2032-06-04,Smartphone,627.85,6,427.81,423,4,3616.44,1049.56
1,2032-06-05,Tablet,345.42,2,243.68,335,0,690.85,203.49
1,2032-06-06,Laptop,978.24,9,680.68,220,4,8452.03,2325.94
5,2032-06-07,Smartphone,631.22,5,434.92,142,2,3092.98,918.39
3,2032-06-08,Auriculares,121.42,2,60.42,312,0,242.83,122.0
4,2032-06-09,Cámara,400.3,3,300.09,479,18,984.74,84.47
3,2032-06-10,Auriculares,129.72,7,63.74,72,5,862.64,416.44
5,2032-06-11,Cámara,472.45,7,305.48,341,9,3009.51,871.12
1,2032-06-12,Laptop,973.76,1,698.62,191,4,934.81,236.19
5,2032-06-13,Cámara,520.24,4,273.47,197,11,1852.07,758.18
2,2032-06-14,Smartphone,676.15,6,394.59,489,11,3610.62,1243.09
2,2032-06-15,Cámara,489.98,8,312.47,165,16,3292.65,792.93
4,2032-06-16,Tablet,458.95,3,247.54,130,1,1363.09,620.46
5,2032-06-17,Smartphone,527.95,3,418.05,465,13,1377.96,123.82
4,2032-06-18,Laptop,1006.54,8,707.67,74,11,7166.54,1505.16
4,2032-06-19,Smartphone,572.95,8,382.44,164,12,4033.55,974.05
2,2032-06-20,Tablet,414.1,8,223.62,143,4,3180.29,1391.36
4,2032-06-21,Laptop,985.18,1,696.86,354,4,945.78,248.92
2,2032-06-22,Auriculares,32.95,8,39.52,234,16,221.4,-94.72
1,2032-06-23,Tablet,355.63,8,256.73,332,4,2731.23,677.42
5,2032-06-24,Laptop,917.84,2,685.64,204,18,1505.26,133.98
4,2032-06-25,Cámara,434.65,9,287.69,223,3,3794.54,1205.31
2,2032-06-26,Smartphone,624.02,7,421.06,400,6,4106.03,1158.6
3,2032-06-27,Laptop,987.45,8,702.96,222,16,6635.65,1011.94
4,2032-06-28,Smartphone,611.54,2,385.95,203,10,1100.78,328.89
1,2032-06-29,Cámara,590.78,4,300.35,63,5,2244.96,1043.55
1,2032-06-30,Laptop,985.2,7,727.58,427,12,6068.84,975.79
3,2032-07-01,Auriculares,131.71,6,55.88,353,11,703.35,368.1
2,2032-07-02,Tablet,401.41,7,261.86,177,4,2697.45,864.44
4,2032-07-03,Laptop,1138.13,1,684.96,390,9,1035.7,350.75
2,2032-07-04,Cámara,349.12,8,320.53,141,10,2513.65,-50.58
1,2032-07-05,Laptop,964.12,7,746.36,320,8,6208.91,984.38
2,2032-07-06,Smartphone,632.7,4,384.17,271,12,2227.11,690.43
1,2032-07-07,Laptop,962.35,1,676.36,356,2,943.11,266.75
2,2032-07-08,Auriculares,128.3,8,53.51,359,16,862.2,434.11
3,2032-07-09,Laptop,997.0,7,717.51,444,17,5792.55,769.98
5,2032-07-10,Tablet,443.25,8,248.17,157,4,3404.14,1418.76
3,2032-07-11,Laptop,943.39,1,678.94,380,15,801.88,122.95
3,2032-07-12,Smartphone,608.64,5,397.83,77,15,2586.73,597.59
5,2032-07-13,Laptop,1023.3,9,711.96,488,10,8288.74,1881.08
5,2032-07-14,Auriculares,106.59,5,41.86,246,3,516.96,307.66
4,2032-07-15,Cámara,507.47,3,312.15,249,8,1400.62,464.18
4,2032-07-16,Laptop,1060.12,9,723.29,203,14,8205.34,1695.69
3,2032-07-17,Laptop,916.0,9,704.8,433,11,7337.2,993.96
3,2032-07-18,Tablet,406.25,4,249.44,119,15,1381.24,383.48
1,2032-07-19,Auriculares,39.54,4,66.59,209,3,153.43,-112.92
1,2032-07-20,Cámara,537.88,8,282.88,481,2,4216.98,1953.96
4,2032-07-21,Smartphone,558.1,7,380.91,401,3,3789.52,1123.18
4,2032-07-22,Laptop,876.38,5,694.67,445,1,4338.07,864.73
1,2032-07-23,Cámara,539.07,6,290.16,152,18,2652.24,911.27
1,2032-07-24,Smartphone,586.58,3,383.93,285,6,1654.16,502.36
2,2032-07-25,Auriculares,117.83,6,86.61,238,1,699.92,180.26
2,2032-07-26,Auriculares,171.35,8,93.44,467,0,1370.8,623.28
1,2032-07-27,Cámara,518.57,9,292.93,392,17,3873.72,1237.39
2,2032-07-28,Smartphone,608.47,3,401.83,410,7,1697.64,492.13
5,2032-07-29,Auriculares,97.64,8,46.24,158,7,726.42,356.47
4,2032-07-30,Cámara,442.63,3,322.15,386,9,1208.39,241.94
4,2032-07-31,Auriculares,89.24,2,76.11,350,17,148.13,-4.09
1,2032-08-01,Auriculares,198.69,5,14.45,417,10,894.13,821.85
3,2032-08-02,Auriculares,81.24,4,59.52,304,0,324.96,86.88
1,2032-08-03,Tablet,392.2,5,223.86,365,6,1843.34,724.02
2,2032-08-04,Smartphone,662.85,6,435.17,242,7,3698.73,1087.73
3,2032-08-05,Cámara,422.94,3,308.8,120,13,1103.86,177.45
2,2032-08-06,Cámara,531.01,1,283.53,318,18,435.43,151.89
5,2032-08-07,Smartphone,520.56,4,395.17,383,7,1936.47,355.77
2,2032-08-08,Smartphone,619.96,6,394.22,258,18,3050.2,684.88
5,2032-08-09,Smartphone,598.88,2,410.5,225,3,1161.83,340.82
5,2032-08-10,Smartphone,630.62,2,420.84,288,9,1147.73,306.05
2,2032-08-11,Laptop,949.38,1,677.04,430,9,863.93,186.9
2,2032-08-12,Cámara,473.25,9,336.78,482,3,4131.46,1100.48
5,2032-08-13,Laptop,1033.2,3,732.11,147,7,2882.64,686.29
3,2032-08-14,Auriculares,74.51,2,32.49,396,6,140.08,75.09
5,2032-08-15,Auriculares,137.78,4,51.46,491,14,473.95,268.12
4,2032-08-16,Cámara,510.46,6,334.22,138,7,2848.36,843.06
5,2032-08-17,Auriculares,77.71,1,74.66,301,9,70.72,-3.94
