ID,Edad,Nivel_Educativo,Experiencia_Anios,Departamento,Horas_Entrenamiento_Mensual,Satisfaccion_Laboral,Remoto,Salario_Mensual
5353,51,Universitaria,32,Marketing,9,Media,No,7069.58
5354,33,Postgrado,15,Marketing,10,Media,Sí,5649.03
5355,39,Universitaria,19,TI,6,Muy Alta,Sí,6010.09
5356,49,Técnica,30,Marketing,12,Alta,Sí,7322.2
5357,55,Postgrado,37,Finanzas,8,Baja,No,8002.67
5358,25,Postgrado,3,TI,11,Media,No,4211.3
5359,25,Técnica,5,Ventas,11,Muy Alta,No,3697.97
5360,23,Universitaria,3,Finanzas,7,Alta,No,3802.74
5361,31,Secundaria,7,Recursos Humanos,9,Baja,No,2904.24
5362,49,Secundaria,25,Recursos Humanos,18,Muy Alta,Sí,6440.59
5363,52,Universitaria,33,Finanzas,10,Media,No,6978.39
5364,27,Secundaria,4,Marketing,11,Media,Sí,3395.14
5365,20,Técnica,0,Marketing,7,Media,Sí,3297.23
5366,29,Universitaria,8,Marketing,4,Baja,No,3978.24
5367,48,Postgrado,26,Recursos Humanos,12,Alta,No,6713.2
5368,46,Técnica,25,Finanzas,4,Media,No,5839.82
5369,22,Secundaria,2,Marketing,11,Media,Sí,2770.49
5370,42,Universitaria,21,TI,9,Media,No,5171.78
5371,58,Técnica,40,Recursos Humanos,9,Muy Alta,No,8688.17
5372,48,Secundaria,26,Finanzas,13,Media,No,5627.19
5373,38,Secundaria,17,Finanzas,15,Alta,No,4832.56
5374,37,Postgrado,19,Finanzas,4,Alta,Sí,5933.24
5375,56,Postgrado,37,Finanzas,8,Muy Alta,No,8370.8
5376,39,Universitaria,18,Ventas,12,Muy Alta,No,5385.84
5377,21,Técnica,0,TI,9,Muy Alta,No,3188.03
5378,30,Universitaria,12,Ventas,11,Alta,Sí,4900.99
5379,62,Postgrado,40,Marketing,11,Alta,Sí,8258.42
5380,59,Universitaria,40,Ventas,13,Media,No,8260.35
5381,37,Técnica,16,Ventas,13,Muy Alta,Sí,5548.63
5382,30,Universitaria,12,Recursos Humanos,7,Alta,Sí,4751.66
5383,34,Técnica,13,Finanzas,13,Media,Sí,4786.14
5384,53,Universitaria,31,Ventas,11,Baja,Sí,7091.35
5385,50,Universitaria,30,Finanzas,11,Alta,Sí,6972.69
5386,18,Técnica,0,TI,11,Muy Alta,Sí,3778.02
5387,32,Secundaria,14,Ventas,7,Media,No,3989.81
5388,30,Postgrado,12,Recursos Humanos,12,Alta,Sí,6252.69
5389,34,Técnica,16,Recursos Humanos,11,Muy Alta,No,5800.26
5390,41,Técnica,20,Marketing,7,Muy Alta,No,5638.32
5391,25,Universitaria,3,Ventas,15,Alta,No,4023.66
5392,44,Universitaria,25,TI,11,Alta,Sí,6656.89
5393,62,Postgrado,40,Finanzas,4,Media,No,8369.16
5394,40,Universitaria,22,Ventas,13,Media,No,5782.81
5395,63,Técnica,40,Marketing,7,Alta,Sí,8055.89
5396,25,Universitaria,4,Recursos Humanos,6,Alta,No,3960.52
5397,25,Universitaria,2,Ventas,9,Alta,Sí,3695.27
5398,43,Postgrado,22,Marketing,11,Media,Sí,6344.9
5399,64,Técnica,40,TI,9,Alta,No,7787.99
5400,30,Técnica,9,Finanzas,14,Alta,Sí,4929.33
5401,56,Postgrado,38,TI,14,Alta,No,8840.75
5402,54,Técnica,32,TI,11,Alta,No,7486.89
5403,45,Técnica,21,Finanzas,13,Media,Sí,5537.83
5404,42,Postgrado,22,Ventas,7,Muy Alta,Sí,6795.25
5405,33,Técnica,12,Finanzas,8,Alta,No,4537.61
5406,19,Universitaria,1,Marketing,6,Alta,No,3077.5
5407,35,Universitaria,12,TI,7,Alta,No,4388.71
5408,34,Técnica,16,Finanzas,2,Media,No,4516.57
5409,47,Técnica,24,Recursos Humanos,12,Media,No,5745.35
5410,56,Universitaria,35,Finanzas,13,Muy Alta,No,7749.08
5411,30,Técnica,11,Finanzas,14,Media,Sí,4816.78
5412,49,Universitaria,26,Marketing,7,Media,No,6497.56
5413,46,Técnica,28,TI,13,Alta,No,6741.66
5414,63,Secundaria,40,Marketing,6,Muy Alta,No,8100.06
5415,47,Universitaria,29,Marketing,4,Media,Sí,7180.6
5416,35,Secundaria,16,Recursos Humanos,5,Alta,No,4884.79
5417,30,Técnica,10,Marketing,12,Media,No,4405.52
5418,60,Universitaria,36,Marketing,7,Baja,Sí,7352.02
5419,38,Secundaria,14,Recursos Humanos,13,Media,No,4401.68
5420,47,Técnica,28,Ventas,12,Alta,No,7063.95
5421,38,Técnica,16,Marketing,11,Muy Alta,No,5812.87
5422,65,Técnica,40,Finanzas,9,Baja,No,7685.23
5423,34,Técnica,15,Marketing,14,Muy Alta,Sí,5381.38
5424,57,Universitaria,37,TI,8,Alta,No,7798.56
5425,36,Técnica,18,Finanzas,7,Alta,No,4942.24
5426,32,Técnica,11,Finanzas,12,Alta,No,4278.15
5427,26,Secundaria,3,Ventas,12,Media,Sí,3694.69
5428,27,Técnica,8,TI,18,Alta,No,3878.27
5429,61,Secundaria,40,TI,14,Alta,No,7315.81
5430,48,Universitaria,29,TI,8,Muy Alta,Sí,6711.46
5431,40,Secundaria,18,Marketing,11,Media,Sí,4666.18
5432,47,Postgrado,23,Marketing,14,Muy Alta,No,7336.64
5433,50,Universitaria,26,Finanzas,12,Media,No,6622.7
5434,26,Universitaria,5,Ventas,8,Muy Alta,Sí,4810.14
5435,64,Universitaria,40,Marketing,14,Alta,No,8640.29
5436,18,Postgrado,0,Marketing,8,Alta,Sí,4450.12
5437,61,Técnica,40,Ventas,12,Muy Alta,No,8267.29
5438,52,Postgrado,31,TI,8,Baja,Sí,7088.36
5439,28,Postgrado,9,Finanzas,9,Alta,Sí,5526.62
5440,51,Técnica,30,Marketing,18,Muy Alta,No,7550.88
5441,33,Postgrado,9,Ventas,14,Alta,No,4996.3
5442,26,Postgrado,4,Ventas,12,Alta,No,4349.35
5443,49,Secundaria,30,TI,8,Media,Sí,6058.8
5444,32,Postgrado,10,Recursos Humanos,11,Media,No,4809.36
5445,29,Técnica,6,Recursos Humanos,4,Alta,Sí,3632.33
5446,50,Universitaria,27,Recursos Humanos,12,Media,Sí,6713.15
5447,62,Secundaria,38,Recursos Humanos,10,Media,Sí,7126.3
5448,31,Secundaria,11,Marketing,7,Media,Sí,4279.77
5449,25,Postgrado,3,Ventas,19,Muy Alta,No,4149.73
5450,25,Técnica,4,Finanzas,7,Alta,Sí,3659.77
5451,44,Universitaria,24,Marketing,12,Alta,No,6233.91
5452,29,Universitaria,10,Recursos Humanos,13,Media,No,3724.4
5453,18,Universitaria,0,Finanzas,9,Media,Sí,3216.04
5454,60,Universitaria,39,Finanzas,15,Alta,No,7937.11
5455,57,Postgrado,39,Recursos Humanos,4,Muy Alta,Sí,8387.44
5456,59,Universitaria,40,Finanzas,9,Media,No,8303.87
5457,28,Técnica,9,Marketing,9,Media,No,3280.22
5458,56,Postgrado,32,TI,12,Alta,No,6898.24
5459,60,Técnica,36,Marketing,10,Muy Alta,No,7743.55
5460,48,Universitaria,27,Marketing,8,Alta,Sí,6940.75
5461,34,Postgrado,16,TI,10,Media,Sí,5577.54
5462,50,Postgrado,28,Recursos Humanos,11,Muy Alta,No,7572.92
5463,49,Postgrado,30,Recursos Humanos,9,Alta,Sí,7795.59
5464,46,Universitaria,23,TI,12,Alta,No,6549.87
5465,38,Universitaria,16,Marketing,9,Baja,No,4634.18
5466,38,Técnica,17,Ventas,14,Muy Alta,Sí,5625.35
5467,57,Técnica,34,Finanzas,10,Baja,Sí,6869.9
5468,40,Secundaria,18,Finanzas,7,Muy Alta,Sí,5475.15
5469,23,Técnica,5,Finanzas,6,Muy Alta,No,4403.99
5470,39,Postgrado,15,Ventas,16,Media,Sí,5646.82
5471,55,Universitaria,37,Marketing,12,Media,No,7844.44
5472,54,Técnica,31,Recursos Humanos,10,Alta,No,6943.46
5473,62,Técnica,40,TI,8,Media,Sí,7614.38
5474,25,Secundaria,1,Finanzas,10,Muy Alta,No,2987.41
5475,58,Secundaria,39,Ventas,8,Baja,No,7145.28
5476,52,Universitaria,29,TI,11,Alta,No,7252.0
5477,28,Postgrado,7,Marketing,11,Media,No,4918.8
5478,41,Técnica,22,Ventas,9,Muy Alta,Sí,6716.82
5479,38,Técnica,16,Ventas,14,Media,No,4852.9
5480,19,Postgrado,0,TI,6,Alta,No,3843.7
5481,57,Universitaria,36,TI,13,Media,Sí,7621.46
5482,36,Secundaria,15,Finanzas,10,Alta,No,4638.81
5483,56,Secundaria,38,Marketing,11,Alta,No,7287.7
5484,45,Universitaria,23,TI,8,Baja,No,6001.32
5485,34,Técnica,16,Finanzas,12,Alta,Sí,5028.69
5486,23,Técnica,5,Finanzas,9,Media,No,2789.45
5487,36,Postgrado,12,TI,6,Alta,Sí,4896.53
5488,55,Técnica,35,Ventas,9,Alta,No,7029.26
5489,45,Técnica,27,Ventas,10,Media,No,6664.47
5490,19,Técnica,0,Ventas,4,Media,No,3219.63
5491,55,Técnica,34,Finanzas,11,Media,No,7052.94
5492,54,Universitaria,30,Ventas,13,Media,Sí,7089.15
5493,21,Secundaria,3,Marketing,6,Muy Alta,Sí,3223.67
5494,39,Universitaria,16,Ventas,12,Alta,Sí,5386.95
5495,43,Secundaria,24,Ventas,8,Muy Alta,Sí,5961.96
5496,60,Secundaria,38,Finanzas,10,Baja,No,6668.2
5497,53,Secundaria,32,Recursos Humanos,10,Baja,No,6886.64
5498,30,Universitaria,6,Marketing,10,Baja,Sí,4434.65
5499,49,Postgrado,26,Finanzas,8,Muy Alta,No,7679.38
5500,34,Universitaria,10,Marketing,11,Muy Alta,No,4671.72
5501,58,Postgrado,34,Marketing,13,Alta,Sí,8135.48
5502,53,Universitaria,30,Ventas,10,Alta,Sí,7809.85
5503,63,Universitaria,40,Marketing,15,Alta,No,7915.23
5504,36,Postgrado,13,Ventas,15,Muy Alta,Sí,5854.43
5505,52,Secundaria,33,Marketing,7,Media,No,6310.53
5506,63,Universitaria,39,Recursos Humanos,9,Alta,No,8204.78
5507,57,Universitaria,35,Marketing,6,Media,No,8055.01
5508,45,Secundaria,21,TI,12,Media,Sí,5564.43
5509,18,Secundaria,0,Ventas,4,Alta,No,2755.37
5510,59,Universitaria,37,Recursos Humanos,10,Alta,No,8033.98
5511,35,Técnica,13,Ventas,5,Alta,Sí,3920.29
5512,65,Técnica,40,Recursos Humanos,12,Media,Sí,7828.19
5513,57,Universitaria,39,Ventas,13,Alta,No,8069.8
5514,50,Técnica,32,TI,8,Alta,No,6905.86
5515,29,Universitaria,6,TI,18,Alta,No,4075.76
5516,25,Universitaria,4,Recursos Humanos,10,Media,No,3840.54
5517,41,Universitaria,22,Finanzas,6,Media,No,5854.53
5518,33,Técnica,10,Ventas,9,Muy Alta,Sí,4685.64
5519,21,Universitaria,0,Finanzas,6,Alta,No,3525.99
5520,55,Técnica,37,Marketing,9,Alta,Sí,7837.6
5521,61,Técnica,39,TI,9,Muy Alta,Sí,7955.17
5522,44,Universitaria,21,Ventas,7,Media,No,5533.11
5523,26,Universitaria,4,TI,15,Muy Alta,No,4269.93
5524,64,Técnica,40,Marketing,18,Alta,No,7384.99
5525,33,Universitaria,11,Recursos Humanos,6,Alta,Sí,4751.52
5526,29,Técnica,7,Ventas,13,Media,Sí,4016.77
5527,48,Universitaria,28,Ventas,12,Muy Alta,No,6897.12
5528,41,Postgrado,20,Ventas,7,Media,Sí,6250.14
5529,31,Universitaria,12,Recursos Humanos,15,Media,Sí,4913.31
5530,62,Técnica,40,TI,8,Media,No,8000.83
5531,42,Técnica,24,Recursos Humanos,11,Media,Sí,6041.5
5532,51,Secundaria,31,TI,6,Alta,No,6672.05
5533,20,Universitaria,0,Ventas,13,Media,No,3720.38
5534,41,Universitaria,18,Recursos Humanos,4,Baja,No,5088.38
5535,59,Postgrado,40,Marketing,9,Alta,No,8687.15
5536,26,Técnica,5,Recursos Humanos,9,Alta,Sí,3685.83
5537,43,Postgrado,21,TI,10,Media,No,6374.92
5538,37,Universitaria,13,Ventas,17,Media,Sí,4900.11
5539,57,Técnica,39,TI,12,Media,Sí,7850.62
5540,27,Secundaria,6,Finanzas,12,Muy Alta,No,4007.08
5541,36,Universitaria,17,Ventas,5,Alta,Sí,5462.86
5542,20,Técnica,0,Marketing,13,Muy Alta,Sí,3079.64
5543,41,Postgrado,23,Marketing,6,Media,Sí,6184.9
5544,22,Secundaria,3,Finanzas,12,Alta,Sí,3892.35
5545,20,Universitaria,0,TI,13,Alta,No,3335.55
5546,44,Universitaria,26,Marketing,8,Media,No,6789.4
5547,33,Universitaria,14,TI,8,Alta,No,4756.66
5548,32,Universitaria,9,Ventas,13,Alta,No,4602.28
5549,52,Técnica,28,Recursos Humanos,21,Alta,Sí,6942.23
5550,29,Secundaria,6,Ventas,17,Media,Sí,3628.06
5551,58,Técnica,36,TI,6,Media,Sí,7533.38
5552,61,Universitaria,40,Finanzas,13,Alta,No,8275.88
5553,43,Universitaria,21,Ventas,7,Muy Alta,No,5730.67
5554,64,Universitaria,40,Marketing,15,Alta,No,7775.35
5555,51,Universitaria,27,Ventas,12,Alta,No,6831.19
5556,40,Técnica,19,Ventas,7,Media,Sí,5426.52
5557,48,Universitaria,24,Ventas,10,Muy Alta,Sí,7025.32
5558,37,Postgrado,13,Finanzas,10,Alta,No,4990.87
5559,29,Secundaria,5,TI,12,Muy Alta,No,3223.37
5560,40,Universitaria,18,Finanzas,12,Media,Sí,5681.9
5561,21,Técnica,0,Marketing,11,Media,No,2763.97
5562,40,Técnica,17,TI,6,Media,No,4875.0
5563,65,Técnica,40,Marketing,12,Media,No,7359.15
5564,65,Secundaria,40,TI,16,Baja,No,7336.91
5565,18,Universitaria,0,TI,12,Alta,No,3442.0
5566,42,Técnica,23,Ventas,11,Alta,Sí,6154.7
5567,19,Postgrado,0,Ventas,9,Baja,Sí,3850.66
5568,47,Postgrado,25,Finanzas,7,Muy Alta,Sí,6809.67
5569,20,Postgrado,1,TI,9,Media,Sí,4001.61
5570,38,Secundaria,16,Marketing,9,Media,No,4222.86
5571,42,Técnica,24,Ventas,11,Media,Sí,6266.58
5572,37,Técnica,18,Marketing,11,Alta,No,4874.56
5573,39,Postgrado,18,Ventas,7,Baja,No,5459.34
5574,38,Secundaria,20,TI,16,Muy Alta,No,5812.63
5575,50,Universitaria,28,Marketing,9,Alta,No,6490.36
5576,55,Técnica,33,Finanzas,16,Alta,No,6775.97
5577,32,Postgrado,11,Finanzas,9,Alta,No,5526.66
5578,63,Postgrado,40,Finanzas,10,Alta,No,8468.51
5579,32,Técnica,8,Ventas,6,Alta,Sí,4750.47
5580,63,Técnica,40,Ventas,15,Muy Alta,Sí,8159.03
5581,42,Técnica,22,Finanzas,7,Alta,No,5844.41
5582,38,Universitaria,17,Marketing,8,Alta,Sí,6186.31
5583,41,Secundaria,19,Ventas,10,Alta,No,4425.5
5584,22,Secundaria,3,Finanzas,10,Muy Alta,No,3119.42
5585,23,Universitaria,5,Ventas,18,Alta,No,4200.2
5586,60,Secundaria,37,Recursos Humanos,10,Muy Alta,No,8085.18
5587,65,Universitaria,40,Marketing,10,Alta,Sí,8536.97
5588,61,Secundaria,40,TI,5,Alta,Sí,7174.31
5589,64,Universitaria,40,Marketing,11,Alta,No,8476.82
5590,40,Universitaria,17,TI,5,Alta,No,6124.41
5591,21,Secundaria,0,Finanzas,11,Media,No,2365.24
5592,44,Universitaria,21,Ventas,12,Alta,No,6270.2
5593,35,Universitaria,14,Finanzas,8,Muy Alta,No,5602.02
5594,38,Postgrado,14,TI,13,Alta,No,5770.88
5595,45,Universitaria,27,Recursos Humanos,14,Muy Alta,Sí,7607.49
5596,52,Postgrado,29,TI,12,Media,No,7542.55
5597,39,Universitaria,19,Ventas,9,Alta,No,5654.61
5598,57,Universitaria,34,Recursos Humanos,8,Alta,Sí,7401.12
5599,40,Universitaria,22,Ventas,7,Media,No,5699.44
5600,20,Técnica,1,Recursos Humanos,8,Baja,No,2907.05
5601,57,Técnica,38,Ventas,11,Alta,Sí,8101.18
5602,27,Técnica,4,TI,13,Alta,No,3589.92
5603,42,Universitaria,19,TI,10,Alta,Sí,6381.73
5604,25,Universitaria,4,TI,14,Baja,No,3367.9
5605,28,Técnica,10,TI,5,Alta,No,4625.15
5606,22,Técnica,1,Recursos Humanos,12,Alta,No,3787.36
5607,62,Técnica,40,Marketing,7,Media,Sí,8000.29
5608,54,Secundaria,30,Marketing,12,Baja,Sí,6017.71
5609,62,Técnica,40,Finanzas,9,Alta,No,8137.17
5610,55,Universitaria,33,Marketing,21,Alta,Sí,7725.94
5611,46,Universitaria,24,Finanzas,11,Media,Sí,6850.35
5612,22,Técnica,4,TI,12,Alta,Sí,3157.54
5613,26,Universitaria,8,Ventas,7,Alta,No,4106.21
5614,65,Técnica,40,Marketing,13,Muy Alta,Sí,8444.99
5615,19,Postgrado,1,Marketing,11,Alta,No,3845.96
5616,18,Postgrado,0,TI,10,Muy Alta,No,3863.21
5617,57,Postgrado,37,TI,13,Media,No,8027.09
5618,47,Universitaria,27,Marketing,11,Alta,No,6021.36
5619,28,Técnica,7,TI,14,Media,Sí,4393.8
5620,45,Universitaria,26,Marketing,8,Media,No,6357.16
5621,61,Secundaria,37,Ventas,13,Alta,Sí,7303.58
5622,29,Postgrado,11,Ventas,8,Media,No,4677.02
5623,56,Técnica,38,Finanzas,9,Media,No,8059.86
5624,43,Universitaria,19,Marketing,5,Alta,Sí,5413.07
5625,30,Técnica,9,Ventas,13,Baja,Sí,3300.46
5626,25,Universitaria,4,Ventas,8,Alta,Sí,3941.88
5627,45,Universitaria,27,Recursos Humanos,15,Muy Alta,No,6926.77
5628,47,Técnica,29,Ventas,9,Alta,No,6582.81
5629,26,Técnica,2,Finanzas,15,Media,No,2947.61
5630,56,Postgrado,37,Ventas,9,Alta,Sí,8014.87
5631,48,Secundaria,24,TI,15,Alta,No,5849.23
5632,38,Universitaria,17,Recursos Humanos,11,Alta,No,5081.89
5633,64,Postgrado,40,Marketing,17,Media,No,8326.18
5634,51,Universitaria,27,Finanzas,11,Media,Sí,6729.31
5635,48,Universitaria,24,Ventas,8,Baja,Sí,5981.76
5636,42,Postgrado,23,Marketing,9,Alta,No,7242.88
5637,29,Técnica,6,Ventas,8,Alta,Sí,4297.56
5638,18,Postgrado,0,Recursos Humanos,10,Media,No,3684.39
5639,39,Técnica,17,Marketing,12,Alta,No,5088.58
5640,57,Técnica,33,TI,10,Alta,Sí,6890.76
5641,54,Postgrado,32,TI,8,Alta,Sí,8600.34
5642,64,Secundaria,40,Marketing,10,Alta,No,7474.11
5643,18,Técnica,0,TI,12,Media,Sí,2870.61
5644,18,Técnica,0,Finanzas,7,Alta,Sí,3399.74
5645,59,Técnica,37,Recursos Humanos,10,Alta,No,7348.7
5646,59,Técnica,38,Finanzas,12,Media,No,7735.37
5647,38,Técnica,16,Marketing,7,Alta,No,5148.07
5648,32,Técnica,11,Finanzas,14,Alta,No,4080.2
5649,34,Secundaria,10,Recursos Humanos,7,Alta,No,4274.04
5650,39,Universitaria,17,Recursos Humanos,11,Media,No,5617.42
5651,55,Secundaria,34,Marketing,14,Alta,No,6930.1
5652,52,Secundaria,29,Finanzas,2,Alta,No,6167.62
5653,62,Universitaria,40,Recursos Humanos,9,Baja,No,7299.18
5654,33,Universitaria,12,Marketing,8,Baja,No,4518.35
5655,25,Universitaria,6,Recursos Humanos,13,Media,No,3708.25
5656,64,Secundaria,40,Ventas,16,Muy Alta,No,8078.39
5657,34,Secundaria,16,Ventas,7,Alta,No,5072.67
5658,34,Secundaria,10,Recursos Humanos,11,Media,Sí,4430.4
5659,43,Universitaria,20,Marketing,10,Alta,No,6160.85
5660,30,Postgrado,11,Ventas,9,Baja,No,5488.04
5661,34,Universitaria,14,Recursos Humanos,5,Media,Sí,4849.64
5662,55,Técnica,31,TI,12,Baja,No,6285.72
5663,34,Postgrado,15,Finanzas,11,Muy Alta,Sí,6106.22
5664,65,Universitaria,40,Recursos Humanos,14,Muy Alta,Sí,8644.88
5665,31,Universitaria,12,Ventas,12,Media,Sí,4745.17
5666,62,Postgrado,40,Recursos Humanos,7,Alta,Sí,9170.0
5667,23,Postgrado,2,Marketing,9,Media,Sí,3691.27
5668,52,Técnica,32,Ventas,8,Muy Alta,No,7468.01
5669,63,Universitaria,40,Marketing,11,Media,No,8226.51
5670,31,Técnica,12,Marketing,8,Alta,No,4164.78
5671,64,Técnica,40,Marketing,8,Alta,No,8034.03
5672,25,Técnica,1,Recursos Humanos,12,Alta,No,2786.8
5673,32,Técnica,10,Ventas,8,Baja,Sí,4059.71
5674,44,Universitaria,26,Marketing,9,Alta,No,6607.62
5675,30,Técnica,9,TI,12,Muy Alta,Sí,4606.94
5676,48,Secundaria,28,Finanzas,14,Baja,No,5951.28
5677,52,Técnica,30,Recursos Humanos,9,Alta,Sí,6629.13
5678,23,Secundaria,4,TI,8,Muy Alta,No,3015.4
5679,22,Universitaria,4,Ventas,7,Media,Sí,3852.64
5680,39,Postgrado,19,Finanzas,12,Muy Alta,No,5927.15
5681,40,Universitaria,17,Marketing,4,Media,Sí,5264.51
5682,42,Universitaria,23,TI,12,Media,No,5955.93
5683,51,Universitaria,32,TI,4,Alta,No,7254.87
5684,43,Universitaria,20,Marketing,11,Muy Alta,Sí,6159.64
5685,64,Secundaria,40,Marketing,12,Alta,Sí,7720.31
5686,22,Técnica,1,TI,6,Alta,Sí,3744.81
5687,43,Secundaria,21,Ventas,11,Alta,No,5541.12
5688,37,Secundaria,15,Recursos Humanos,8,Alta,Sí,4574.22
5689,23,Universitaria,4,Ventas,7,Alta,No,4155.78
5690,23,Postgrado,0,Ventas,13,Media,No,4079.12
5691,35,Secundaria,16,Recursos Humanos,4,Alta,Sí,5131.01
5692,21,Secundaria,0,Ventas,9,Media,Sí,2508.04
5693,34,Técnica,11,Finanzas,9,Alta,No,4348.48
5694,31,Postgrado,9,Marketing,6,Muy Alta,No,5268.46
5695,31,Postgrado,12,TI,16,Media,Sí,5160.44
5696,30,Universitaria,10,Recursos Humanos,8,Media,No,5175.15
5697,24,Universitaria,5,Ventas,8,Alta,No,4627.74
5698,61,Técnica,40,TI,13,Muy Alta,Sí,8110.03
5699,32,Técnica,12,Finanzas,8,Alta,No,4579.22
5700,36,Técnica,17,Ventas,11,Alta,Sí,5175.99
5701,60,Postgrado,36,Ventas,12,Alta,Sí,8804.86
5702,64,Universitaria,40,Ventas,10,Muy Alta,Sí,8536.47
5703,61,Técnica,40,Finanzas,12,Muy Alta,No,8420.71
5704,52,Secundaria,30,Marketing,11,Alta,No,6357.58
5705,34,Secundaria,10,TI,8,Media,No,3987.09
5706,52,Técnica,31,Ventas,5,Alta,Sí,7263.97
5707,36,Universitaria,17,Ventas,11,Muy Alta,No,6173.77
5708,37,Postgrado,17,Finanzas,8,Alta,Sí,6120.91
5709,53,Postgrado,34,Finanzas,4,Alta,No,8037.4
5710,52,Secundaria,30,TI,2,Baja,Sí,6140.6
5711,49,Universitaria,26,TI,8,Alta,No,6665.52
5712,65,Secundaria,40,Ventas,8,Alta,Sí,8022.93
5713,61,Técnica,37,Ventas,12,Alta,No,7200.33
5714,57,Universitaria,33,Ventas,10,Alta,No,7361.02
5715,41,Universitaria,21,Ventas,13,Muy Alta,No,6002.02
5716,34,Técnica,13,Ventas,7,Muy Alta,No,4683.52
5717,24,Postgrado,3,Finanzas,10,Media,Sí,4511.25
5718,60,Universitaria,36,Marketing,6,Alta,No,7487.08
5719,18,Universitaria,0,TI,16,Media,Sí,3530.68
5720,52,Secundaria,29,Finanzas,10,Alta,Sí,6120.3
5721,49,Técnica,25,Recursos Humanos,9,Alta,No,6209.1
5722,53,Técnica,35,Recursos Humanos,7,Alta,Sí,7456.46
5723,30,Universitaria,10,Recursos Humanos,12,Muy Alta,Sí,4839.72
5724,23,Universitaria,0,TI,8,Alta,Sí,3957.75
5725,31,Secundaria,11,Ventas,4,Muy Alta,No,4049.42
5726,54,Universitaria,30,Recursos Humanos,10,Alta,No,6897.29
5727,65,Técnica,40,Recursos Humanos,13,Muy Alta,Sí,7829.46
5728,32,Universitaria,8,Marketing,9,Media,No,4165.07
5729,64,Universitaria,40,Finanzas,13,Baja,No,7540.14
5730,21,Técnica,0,TI,5,Baja,Sí,3120.33
5731,57,Postgrado,39,TI,9,Muy Alta,No,9288.37
5732,33,Universitaria,13,Marketing,15,Baja,No,5282.43
5733,45,Postgrado,22,Recursos Humanos,12,Alta,Sí,7064.4
5734,33,Universitaria,15,Marketing,11,Alta,No,5036.99
5735,21,Técnica,2,Ventas,10,Alta,Sí,3515.75
5736,62,Técnica,38,Recursos Humanos,15,Media,Sí,7548.56
5737,43,Técnica,21,TI,5,Media,No,5137.19
5738,45,Postgrado,22,Finanzas,11,Media,No,6241.02
5739,49,Secundaria,28,Marketing,12,Media,No,5977.13
5740,62,Técnica,40,Marketing,13,Media,No,7663.83
5741,19,Técnica,1,TI,7,Media,No,3168.73
5742,48,Postgrado,25,Recursos Humanos,8,Media,No,6585.97
5743,20,Universitaria,2,Recursos Humanos,6,Alta,Sí,3715.78
5744,25,Universitaria,6,Recursos Humanos,13,Alta,No,4312.01
5745,41,Técnica,23,Finanzas,12,Alta,No,6172.7
5746,32,Universitaria,10,Finanzas,11,Alta,No,4809.68
5747,60,Postgrado,38,Recursos Humanos,11,Media,No,8189.57
5748,48,Secundaria,24,Finanzas,14,Alta,Sí,5912.03
5749,26,Postgrado,2,Marketing,8,Media,No,4472.32
5750,56,Técnica,35,Recursos Humanos,6,Muy Alta,Sí,7427.1
5751,62,Secundaria,40,Finanzas,7,Alta,No,7665.33
5752,19,Universitaria,0,Marketing,12,Muy Alta,No,3896.85
5753,25,Universitaria,2,Marketing,8,Baja,Sí,3248.63
5754,24,Técnica,4,Finanzas,6,Muy Alta,No,3744.64
5755,61,Universitaria,40,Recursos Humanos,15,Media,No,8171.01
5756,56,Universitaria,36,Recursos Humanos,12,Alta,No,7487.72
5757,59,Universitaria,35,Finanzas,12,Media,Sí,7569.93
5758,33,Secundaria,10,Finanzas,6,Baja,No,3112.61
5759,52,Universitaria,34,Ventas,12,Media,No,7828.66
5760,47,Postgrado,24,Marketing,10,Alta,No,6153.6
5761,27,Universitaria,9,Recursos Humanos,12,Media,Sí,4397.01
5762,55,Técnica,35,TI,6,Baja,No,6325.39
5763,35,Universitaria,14,Marketing,11,Muy Alta,No,5917.96
5764,22,Postgrado,1,Recursos Humanos,9,Baja,No,4029.36
5765,46,Técnica,28,Ventas,16,Media,Sí,7032.85
5766,56,Universitaria,36,Marketing,10,Media,Sí,7688.55
5767,51,Secundaria,28,Marketing,10,Media,No,6349.99
5768,60,Secundaria,39,Recursos Humanos,10,Media,No,7131.34
5769,62,Técnica,40,TI,13,Muy Alta,No,8292.74
5770,40,Secundaria,17,Finanzas,8,Muy Alta,Sí,5276.05
5771,22,Técnica,2,TI,8,Alta,Sí,3572.9
5772,47,Universitaria,28,Ventas,10,Alta,Sí,6731.76
5773,23,Técnica,3,Marketing,13,Muy Alta,Sí,4056.03
5774,63,Técnica,39,Recursos Humanos,8,Muy Alta,No,8094.93
5775,61,Postgrado,40,Marketing,5,Alta,Sí,8662.58
5776,21,Secundaria,0,Finanzas,8,Alta,No,3128.17
5777,46,Universitaria,23,TI,14,Media,No,5741.4
5778,40,Universitaria,18,TI,12,Baja,Sí,5107.63
5779,23,Secundaria,1,Ventas,15,Baja,No,2296.88
5780,49,Secundaria,26,Recursos Humanos,7,Alta,No,5580.11
5781,59,Secundaria,36,Finanzas,8,Alta,No,6943.95
5782,35,Postgrado,16,Finanzas,9,Media,No,5666.12
5783,32,Secundaria,13,Recursos Humanos,11,Muy Alta,Sí,4472.08
