actividad_fisica,pasos_diarios,calorias_gastadas,horas_de_sueno,nivel_descanso
3.51,7090.54,1598.04,7.81,69.26
5.63,11425.97,2257.66,7.64,71.8
3.72,7472.94,1514.89,6.95,72.08
5.15,10635.82,2031.88,7.21,65.74
3.1,6362.94,1212.59,8.87,81.61
2.31,4653.55,819.95,9.37,105.61
4.43,8717.36,1778.71,8.59,79.14
4.81,9669.46,1846.84,7.83,86.6
4.4,9049.26,1805.58,7.26,71.77
3.22,6581.65,1306.58,6.94,66.79
4.4,8990.72,1788.83,6.99,72.71
5.4,11479.25,2329.09,7.11,77.81
4.93,9997.9,1969.29,9.01,84.33
5.27,10223.0,2185.17,8.76,85.09
3.99,8431.46,1803.08,8.02,84.46
6.76,12832.05,2833.69,6.83,69.72
3.24,5930.77,1409.61,8.13,86.76
5.73,11630.6,2261.87,7.33,75.91
6.77,13803.87,2732.1,5.99,68.97
5.72,10820.2,2156.72,7.7,77.9
4.7,9201.02,1928.38,6.91,70.22
4.21,8112.07,1710.47,6.93,70.95
6.55,12864.92,2623.99,7.32,72.53
2.87,6202.87,1248.93,7.15,75.75
3.54,7442.88,1297.15,7.48,75.95
4.4,8797.77,1924.95,7.44,78.36
6.86,13439.98,2832.77,6.19,66.59
5.57,10464.48,2220.8,8.56,87.78
3.55,7805.96,1404.3,6.81,70.62
4.53,9365.13,1861.88,6.83,63.28
4.08,7803.7,1783.49,7.27,69.95
3.94,8230.43,1584.29,7.42,78.46
6.47,12901.56,2601.74,8.52,92.33
2.94,5741.22,1178.77,7.69,67.18
7.41,15043.95,3143.47,7.9,76.13
6.24,12113.94,2460.05,7.69,77.04
6.64,13100.71,2651.57,7.66,72.22
4.31,8671.91,1868.58,7.72,73.06
4.78,9300.45,1924.74,6.15,63.85
2.85,6035.09,1253.81,7.33,81.16
4.21,9360.55,1594.07,8.31,72.98
5.74,11103.82,2275.66,10.26,101.74
6.94,13055.63,2926.08,6.66,68.89
3.34,5677.66,1268.07,7.8,81.86
4.45,8828.25,1765.57,7.1,72.6
4.77,9214.52,1934.89,8.93,98.14
2.91,5916.56,1063.61,6.55,65.67
5.89,11840.35,2313.43,7.94,85.93
3.91,7026.42,1576.87,6.51,61.92
4.71,8506.39,1887.43,7.28,73.06
4.32,8792.12,1856.87,7.48,68.7
3.82,7699.7,1680.54,8.25,86.99
4.99,9765.96,1910.16,6.75,66.86
4.68,8524.6,1881.76,7.96,81.43
4.44,9120.12,1844.31,7.51,73.56
3.91,8450.56,1714.56,7.69,79.84
5.48,11097.57,2263.56,8.17,83.7
7.48,14537.11,3021.26,6.6,61.05
5.21,10441.94,2150.59,8.07,75.99
6.49,12305.3,2665.05,7.1,70.88
2.91,6358.31,1073.1,8.27,85.97
5.24,10514.21,2113.94,7.73,86.66
3.35,5823.82,1487.5,7.35,75.05
2.78,5418.89,1093.11,7.09,75.91
3.89,8013.54,1569.32,8.08,72.7
6.79,13409.17,2690.89,8.38,93.89
6.43,12712.1,2338.62,7.13,74.3
5.36,10116.81,2147.86,6.71,66.82
2.7,5685.17,1110.56,7.99,79.04
4.71,9086.92,1830.98,6.49,59.32
5.45,9826.88,2065.56,6.59,61.75
5.26,10340.98,2017.26,6.76,77.11
2.23,4959.19,970.14,7.21,67.15
3.66,7135.58,1663.06,6.56,60.6
4.9,10676.76,2099.8,6.14,57.92
5.8,11823.36,2187.34,6.71,61.06
1.71,3581.0,767.79,7.95,79.57
4.76,9449.43,1836.41,6.61,71.54
5.21,10395.0,2027.6,7.26,69.57
6.27,12417.12,2463.57,8.86,81.76
6.04,11927.44,2486.32,7.47,76.12
5.87,12013.15,2445.47,7.74,77.12
3.8,7132.26,1510.23,6.84,73.39
2.14,3738.05,847.09,9.01,87.87
4.41,8259.24,1810.59,7.12,69.91
6.5,14027.72,2657.78,7.34,72.66
7.09,14445.54,2953.7,8.42,84.66
6.07,12283.89,2297.89,7.37,71.77
5.64,10759.27,2259.61,7.53,72.56
5.57,11450.59,2120.98,7.3,63.78
4.17,8273.36,1661.23,7.31,70.25
4.8,9716.9,1899.35,7.76,81.17
7.5,14518.9,2996.77,7.89,83.12
3.59,7252.46,1354.49,7.05,68.14
7.42,14632.42,2820.14,6.96,76.13
4.52,8651.11,1597.34,7.07,70.59
6.99,14343.35,2782.14,6.52,58.5
2.89,5010.7,1112.81,6.39,55.61
5.88,12040.1,2283.95,7.71,83.17
3.89,8131.93,1690.19,8.16,79.71
2.88,5314.38,1064.9,8.11,75.03
5.33,10245.44,2272.8,5.83,47.03
6.51,12916.9,2768.07,7.33,71.31
3.73,7606.19,1297.95,6.73,69.31
2.75,5426.52,1109.83,7.6,72.52
4.86,9941.25,1904.92,7.21,66.81
4.87,10619.18,1656.36,7.91,76.4
5.82,11391.1,2184.53,7.49,81.08
6.42,11991.19,2647.25,6.17,54.76
4.91,10234.72,2166.27,6.82,65.02
7.78,16408.17,3203.57,7.5,81.09
5.34,10869.09,2166.9,7.56,78.1
4.48,8416.85,1790.01,6.52,66.06
2.58,5103.35,1201.33,6.42,61.0
4.61,8652.76,2057.23,7.54,75.55
4.5,9312.27,1739.48,6.52,62.49
6.44,12205.27,2376.18,6.33,59.02
5.69,11237.39,2067.67,7.19,66.48
3.23,5959.72,1424.57,7.16,75.5
5.26,10580.18,2098.65,6.89,68.55
6.01,11831.42,2421.24,7.01,71.65
7.29,14672.48,2737.75,7.51,75.86
6.33,12673.69,2457.18,7.0,72.16
6.14,11789.21,2426.96,7.55,74.22
5.09,10493.7,2056.84,7.23,69.93
5.58,11140.55,2193.13,7.62,72.1
6.87,13254.25,2645.97,8.11,74.08
3.0,7122.13,1121.88,8.09,75.26
4.48,9189.9,1911.17,8.4,82.19
3.84,7605.66,1560.94,8.09,72.85
5.57,11845.06,2288.71,7.67,69.76
6.85,14611.57,2648.25,7.2,77.18
4.1,8136.4,1346.43,7.23,73.41
1.41,3002.79,513.51,6.89,66.6
4.38,8269.34,1666.01,7.5,86.39
6.37,12666.82,2582.99,7.99,71.64
5.81,11513.36,2651.15,6.99,74.8
5.64,11376.97,2326.43,7.47,74.18
4.58,9326.4,2105.6,7.03,74.18
3.08,6442.82,1289.46,7.65,77.01
5.77,11664.7,2246.19,7.12,61.79
3.75,6891.78,1534.22,6.98,70.3
8.28,16083.06,3488.52,7.02,71.92
5.86,11438.32,2525.26,7.85,67.56
4.13,8116.93,1594.08,7.43,84.04
4.08,8691.23,1658.49,7.2,73.56
4.86,9139.7,1801.31,7.68,80.19
4.64,9102.79,1938.77,7.21,66.27
6.68,13827.01,2825.44,8.29,86.34
5.28,10409.31,2115.83,6.82,73.63
3.9,8035.31,1494.28,7.37,74.96
7.84,15601.55,3170.28,6.52,65.12
5.07,10276.32,2071.33,7.26,68.1
6.15,12192.28,2469.42,6.32,62.16
4.09,8508.85,1652.94,8.02,77.66
5.54,10316.82,2200.49,8.04,83.23
5.47,10751.67,2286.26,8.05,76.24
2.17,4479.34,939.83,7.52,78.03
8.02,16312.67,3110.85,6.88,64.65
6.94,14618.41,2673.33,6.94,68.09
4.4,8612.9,1736.25,8.57,88.79
3.35,7432.93,1412.32,8.5,81.53
5.52,10713.17,2223.34,7.59,79.11
5.13,10924.42,1987.7,7.14,74.16
5.53,11475.74,2239.55,8.46,83.23
5.29,10118.0,2081.87,7.01,75.95
5.76,11672.24,2391.79,7.66,76.99
7.17,14316.3,2901.69,8.45,89.98
5.85,12017.1,2309.33,6.91,78.11
3.43,6739.4,1393.36,8.08,79.6
7.04,13934.07,2949.04,7.86,81.87
7.46,15606.39,2927.41,7.47,71.54
9.73,19406.81,3931.5,6.8,62.88
3.31,7042.73,1318.86,6.99,68.95
5.36,10615.97,2188.43,7.7,70.21
1.88,4587.04,685.28,6.5,60.35
5.83,11320.28,2342.92,7.59,78.87
4.18,8048.33,1781.86,7.88,76.22
7.89,16532.6,3060.37,8.19,85.45
3.84,7453.68,1402.29,6.52,66.71
2.47,5732.99,857.34,8.42,93.47
4.29,9032.13,1600.18,8.69,89.49
2.04,3996.21,874.24,7.79,83.44
6.13,11346.65,2310.07,6.77,69.74
1.9,3795.09,731.16,7.27,74.26
5.04,10136.19,2078.9,7.47,80.49
1.88,4350.17,794.98,7.69,80.24
4.52,9833.33,1769.27,7.52,76.2
7.47,14587.64,3005.12,7.7,78.0
5.54,11482.53,2227.1,7.44,77.06
3.7,7792.22,1459.48,7.69,73.5
4.95,10443.1,1960.19,7.18,68.21
5.03,10303.4,2234.35,7.26,79.76
5.71,10446.64,2364.51,7.1,80.29
2.95,5821.71,1427.95,8.84,83.78
5.89,11199.85,2305.84,8.52,81.9
0.94,1785.52,368.87,7.89,84.6
4.06,8600.35,1488.86,8.43,86.94
4.27,8687.75,1626.08,8.06,83.97
5.95,12474.03,2570.19,7.63,80.75
5.03,10238.77,1961.38,6.45,63.26
2.89,5134.15,1348.59,7.32,74.81
3.52,5784.6,1284.67,7.27,73.92
5.3,10670.44,2013.86,6.71,62.78
4.88,9655.83,1918.44,6.46,66.17
4.13,7774.15,1646.15,7.84,84.64
4.28,7707.19,1803.81,7.73,75.6
6.04,11721.13,2462.78,6.68,67.59
4.22,8349.68,1647.75,6.98,70.81
4.87,10068.67,1933.81,8.31,81.71
8.25,16604.13,3270.06,6.89,72.24
2.86,6532.99,1054.33,7.62,72.8
2.22,3926.67,800.1,7.37,80.33
6.18,12791.3,2572.94,7.85,81.68
3.98,7987.72,1410.0,6.9,64.32
4.52,9392.62,1970.79,7.56,84.12
3.83,7438.27,1497.01,7.62,77.02
4.61,9756.44,1766.87,7.66,73.0
7.4,14943.23,3033.1,7.56,81.08
6.2,12066.66,2629.8,7.74,79.89
6.29,12580.66,2629.1,9.03,81.48
2.88,5631.54,1200.45,9.29,90.3
3.27,6791.13,1417.99,7.05,71.92
0.74,892.88,124.9,5.88,47.97
3.79,7557.18,1462.19,7.92,79.59
6.44,13067.76,2482.9,7.63,77.09
5.78,11567.35,2432.63,8.24,76.51
4.67,10008.93,1828.74,7.7,78.35
4.97,10320.11,2071.16,7.54,75.45
3.97,7929.6,1640.25,8.29,76.95
5.31,10722.62,2036.62,8.39,88.48
6.15,12445.47,2400.83,6.53,69.48
2.58,5353.99,1159.85,6.93,67.84
5.45,9986.11,2102.24,7.43,73.27
6.4,12646.54,2571.95,7.57,79.32
4.38,8012.48,1672.69,7.34,72.41
6.05,12741.24,2389.03,7.8,68.38
9.22,18413.54,3684.18,8.2,84.41
4.84,9590.3,1859.11,8.71,82.99
5.59,11628.32,2139.94,7.91,77.1
3.89,7996.99,1585.79,6.9,76.32
5.27,9979.44,2024.28,7.4,73.3
5.69,11345.36,2195.1,7.45,74.48
5.29,10416.94,2023.0,7.86,81.15
3.47,6068.65,1380.39,7.77,80.24
5.31,10273.95,2218.19,8.94,84.76
7.19,14294.82,3027.97,7.18,71.47
5.67,11288.43,2196.59,7.77,77.87
6.44,12144.85,2792.22,9.15,92.84
4.64,9864.8,1757.32,7.09,72.35
6.12,12198.65,2558.29,7.6,88.95
5.42,10856.58,2095.39,6.84,62.51
3.57,7347.59,1342.36,7.56,80.48
5.48,10561.52,2116.64,6.95,75.46
3.51,7253.09,1399.74,8.23,84.79
4.05,7917.82,1678.27,7.6,72.78
5.28,10119.69,2180.58,6.85,76.78
5.45,11178.46,2083.95,8.09,69.92
3.22,7178.14,1187.49,7.63,72.84
6.58,13524.37,2540.73,8.17,87.53
5.86,12177.51,2332.07,6.7,65.12
3.94,7625.5,1556.15,7.76,85.56
2.69,4588.44,982.43,8.04,72.85
4.78,10310.36,1940.02,7.2,66.48
4.33,9689.43,1958.69,6.62,63.53
5.17,11110.82,2017.41,7.47,76.8
4.46,8742.76,1738.78,8.36,82.49
1.99,3400.31,851.49,8.29,80.43
4.42,8302.12,1711.11,7.2,79.1
4.54,8241.28,1883.52,6.6,73.59
5.95,11847.29,2308.34,7.2,69.91
3.95,8708.24,1764.29,7.17,63.17
7.52,14965.19,3041.68,7.81,67.34
2.13,4416.24,791.01,7.43,75.46
6.97,14621.3,2727.83,6.97,73.01
4.66,9125.0,1814.03,8.27,83.04
6.29,13596.52,2653.03,7.6,75.63
5.12,11235.45,1921.01,7.8,74.03
6.71,13353.11,2616.94,6.29,66.2
4.42,8549.15,1711.42,5.8,66.42
3.35,7052.76,1339.26,6.49,53.85
7.13,14087.75,2825.19,7.16,71.25
4.83,9081.28,1782.79,7.9,74.18
5.33,11305.29,2092.95,5.86,51.15
6.85,14312.48,2730.9,8.61,80.5
3.45,6981.89,1318.02,7.62,78.09
5.89,11155.04,2425.97,8.45,86.55
4.12,7615.55,1738.0,6.88,76.1
4.8,9657.11,1912.86,7.85,78.57
5.11,9966.9,2066.42,7.56,66.81
2.75,5328.79,883.76,8.07,79.53
3.83,8174.47,1490.59,7.34,66.43
7.03,14419.81,2911.13,7.83,72.28
6.33,13347.64,2489.37,8.27,85.62
4.91,9316.77,1888.69,7.04,71.41
5.36,10557.77,2373.64,7.67,79.63
4.56,9496.76,2005.36,6.18,60.0
7.03,14293.79,2860.71,7.99,83.87
4.7,10165.13,1993.68,8.87,86.62
5.35,10905.79,1916.51,6.63,71.87
6.72,14362.14,2608.86,7.44,76.08
3.83,7937.89,1486.58,8.12,80.13
7.34,15207.45,2911.68,7.52,76.28
2.7,5246.86,1032.73,7.62,76.07
7.44,14896.07,2722.78,7.23,80.24
4.44,9337.45,1815.0,7.2,73.23
4.64,10078.39,1908.75,7.44,74.39
2.16,4694.59,1026.18,7.53,74.1
4.32,8594.03,1648.29,6.67,70.95
3.44,7569.25,1289.1,7.45,78.08
4.09,7081.07,1367.41,8.6,84.61
4.79,8876.95,1888.26,7.21,66.29
6.44,13214.19,2664.79,6.63,61.83
5.31,10629.86,2063.39,7.39,73.02
5.46,11225.79,2398.95,7.0,76.74
3.36,6745.65,1317.03,6.56,64.38
3.68,7643.21,1486.25,7.6,73.0
7.7,14988.97,2942.92,7.0,61.22
3.9,8079.64,1587.6,7.06,78.19
7.48,15465.83,2795.79,7.61,78.92
4.64,9881.09,1923.53,6.43,68.25
5.0,11013.64,2073.82,6.28,67.62
6.61,13333.14,2778.15,7.97,78.87
6.91,13952.63,2661.14,6.15,61.91
4.83,8905.98,1949.57,6.82,75.61
4.42,8569.57,1823.44,6.24,63.3
4.92,9735.7,2010.68,7.16,74.53
5.51,11539.03,2116.24,7.8,82.35
6.34,12368.41,2295.58,7.58,79.0
5.01,10410.86,2037.23,9.17,91.1
5.93,11855.85,2356.08,8.26,82.44
7.46,14826.5,2926.35,6.85,72.37
5.57,11268.38,2305.18,6.66,70.5
5.47,10739.38,2182.5,9.39,99.79
2.72,5228.75,956.73,8.24,85.19
1.05,1255.42,228.42,7.91,82.11
5.58,11041.15,2120.13,7.55,73.29
4.86,9475.54,2182.41,7.69,74.01
4.23,8197.66,1763.41,6.46,68.53
5.37,10939.03,2164.98,7.61,73.23
4.91,10148.1,1945.59,7.55,75.4
6.69,13499.44,2651.93,6.87,75.57
5.13,10756.04,2168.39,7.12,77.33
3.88,8047.01,1502.79,8.56,87.12
6.49,12822.97,2651.79,7.41,72.64
4.67,9117.18,1834.88,8.95,88.88
5.79,11736.02,2509.94,6.28,67.15
4.28,8854.65,1787.78,7.13,71.16
4.03,8749.44,1734.66,6.42,61.38
5.13,10848.09,1992.06,6.65,72.61
5.02,9767.75,2113.51,6.92,70.11
5.72,11388.48,2256.64,7.72,74.32
4.6,9529.57,1849.82,7.69,79.26
2.25,5024.92,1061.69,7.02,75.1
4.35,9171.16,1636.06,5.94,54.37
6.19,12349.52,2496.62,8.53,84.34
4.55,8480.86,1865.37,7.3,71.77
4.63,8761.38,1904.17,6.72,69.45
6.48,13095.45,2546.75,7.69,80.08
3.93,8035.19,1781.44,7.64,73.67
2.69,4822.25,944.82,7.27,65.28
4.76,9540.39,2049.51,7.6,81.2
4.27,8863.09,1831.0,6.69,61.32
3.55,6525.65,1610.34,8.03,81.68
4.74,10026.36,1735.95,6.8,67.36
5.74,11285.75,2208.02,7.08,71.57
4.99,10600.94,2143.62,7.95,87.8
5.46,10654.22,1996.48,8.34,98.62
7.72,14926.91,2927.4,8.61,77.93
4.49,8742.29,1745.44,8.24,87.31
5.42,10787.47,2186.21,7.27,71.95
4.24,8278.12,1853.69,6.42,69.45
3.73,7352.92,1473.66,8.48,89.62
4.12,8412.26,1588.23,8.46,91.64
4.28,8478.13,1743.88,7.03,71.72
5.54,11045.37,2262.65,8.14,77.0
8.52,16192.61,3453.57,7.27,77.31
3.93,8047.72,1552.58,8.55,86.1
4.38,8705.52,1554.52,7.14,70.23
4.91,10615.78,1870.36,8.89,86.47
5.59,10717.61,2379.51,8.05,85.53
5.4,9886.5,2176.84,8.76,95.6
6.93,14161.32,2738.21,7.18,65.78
1.36,2894.09,655.98,7.78,80.94
1.42,2334.99,454.83,6.82,66.35
4.26,7747.49,1679.94,8.09,73.57
6.65,14060.6,2672.16,8.13,82.03
2.65,6010.11,1016.47,9.18,87.61
0.49,-266.63,205.5,7.84,70.49
5.86,11484.43,2323.94,8.01,76.16
5.37,11563.07,2006.26,7.17,66.57
3.36,6491.34,1364.02,7.88,75.56
3.52,6798.08,1275.84,7.23,65.71
3.55,6949.39,1434.72,7.58,73.84
5.17,9771.16,2203.73,7.62,72.66
4.06,7268.67,1596.11,7.25,74.41
5.74,12008.47,2179.29,7.54,78.41
0.72,514.65,274.53,7.24,73.67
3.71,7553.08,1402.69,7.23,71.16
3.31,7065.13,1383.82,8.25,81.22
4.62,8505.36,1831.4,7.62,72.04
4.19,7923.72,1848.15,7.74,73.36
6.2,13000.12,2595.01,6.48,68.32
2.21,4688.44,869.09,7.8,69.17
5.07,9827.83,2098.86,7.87,78.31
5.84,12276.13,2295.68,7.22,70.59
7.78,16173.21,3117.38,8.96,92.59
4.28,8689.23,1674.8,5.9,51.85
5.49,10523.3,2271.32,8.05,80.55
2.29,4381.69,1060.98,8.0,81.7
1.41,2967.32,644.69,7.88,69.27
6.27,12440.03,2599.06,7.62,70.86
4.99,10452.8,2088.97,7.89,78.4
6.77,12770.65,2762.23,8.11,83.65
2.94,5132.66,1062.03,6.99,70.83
5.78,11650.14,2482.04,7.71,79.9
7.8,15360.68,3301.73,7.37,68.32
5.63,10945.59,2228.44,6.73,59.4
5.41,9945.72,2128.88,8.0,80.44
5.01,10035.44,2066.37,7.1,64.9
2.64,5260.98,1112.55,6.45,60.19
7.03,14393.46,2793.15,7.12,75.89
4.08,8201.88,1508.48,6.94,70.35
5.76,11447.15,2333.26,8.22,79.36
2.66,5899.4,1117.32,7.61,72.58
3.23,5805.39,1364.91,8.47,87.78
7.15,14573.46,2895.98,7.03,71.39
4.48,8122.52,1764.51,8.11,75.05
7.18,13940.65,2971.37,9.49,85.14
4.88,9158.98,1959.65,7.75,86.9
2.24,4865.28,848.37,8.1,74.92
6.34,12643.5,2517.18,7.99,82.49
4.12,8223.57,1471.47,6.5,72.6
6.05,11542.7,2400.99,7.91,79.84
5.04,9925.79,2083.97,7.71,74.14
2.69,4988.91,1108.11,7.32,66.05
5.25,10684.61,2250.64,6.88,61.61
8.29,16093.12,3291.44,7.99,81.74
5.74,12143.86,2344.52,6.82,75.45
4.91,8989.66,2044.76,8.99,87.96
6.61,12822.77,2879.49,7.58,73.02
5.32,11470.61,2140.88,6.64,69.92
5.31,10411.03,2021.3,7.14,67.97
3.36,6067.69,1429.82,7.31,74.43
5.35,10811.08,2326.88,9.19,92.1
6.55,12868.63,2589.01,6.88,66.76
3.75,7073.88,1582.47,7.42,74.11
7.14,13725.55,2977.57,7.12,80.05
4.86,11109.07,2046.68,7.85,81.52
3.67,7210.92,1479.89,7.13,76.81
6.5,12030.11,2528.73,6.7,62.43
4.57,9886.47,1819.8,7.36,79.11
6.14,12584.08,2501.57,7.29,76.1
4.56,8741.49,1915.77,7.09,63.36
4.91,9353.96,1997.5,7.12,73.93
5.74,11817.42,2258.15,8.33,80.73
5.44,10749.23,2230.08,7.28,65.03
2.01,3050.42,888.69,6.71,67.71
3.32,7529.89,1365.21,7.18,74.46
6.39,12571.23,2474.03,7.54,76.14
4.8,10351.38,1902.58,6.56,65.1
4.21,9068.02,1780.54,8.64,84.73
2.96,5423.77,1046.55,8.11,93.41
3.38,7277.39,1142.84,8.5,79.1
1.97,3608.88,937.73,7.77,82.11
4.85,8762.81,1990.37,6.03,60.42
4.1,7992.39,1701.61,8.57,81.48
3.55,7299.06,1312.37,6.9,68.71
4.9,9564.26,2032.88,6.95,62.56
5.55,10938.39,2245.91,7.61,73.12
8.14,16851.38,3097.49,8.46,84.41
2.73,5517.6,1235.3,8.24,74.62
6.74,13056.49,2711.5,8.13,83.88
6.46,13270.32,2544.25,7.28,68.0
3.83,7761.56,1494.75,7.27,65.45
5.3,9348.91,1920.42,7.74,72.02
4.31,8841.28,1784.75,7.41,84.97
5.28,10752.98,2137.6,8.12,71.33
7.26,14537.45,2886.07,8.08,82.99
5.91,12262.67,2491.21,7.91,75.38
5.76,11189.63,2166.78,5.73,55.57
4.35,8877.32,1682.14,7.59,78.92
2.77,4764.35,1024.57,7.42,77.01
4.69,9578.14,1847.04,7.62,72.77
6.81,14596.35,2730.71,6.97,62.93
2.71,4921.07,1126.7,6.57,68.84
3.42,6454.83,1332.25,7.82,81.0
5.19,10023.8,1988.03,7.25,71.08
3.52,7111.03,1577.81,7.9,81.23
3.81,7090.91,1765.65,7.03,68.07
4.36,8939.83,1760.17,8.49,80.78
2.95,6326.57,1104.95,8.2,82.03
3.54,7344.81,1563.07,7.71,79.67
6.06,11226.08,2277.38,7.35,75.05
3.04,6575.47,1182.1,8.1,83.51
2.6,5675.07,971.67,7.77,73.94
4.05,8525.01,1506.03,7.67,84.58
6.1,12382.29,2411.17,8.23,80.59
4.7,9519.33,1795.43,8.5,84.39
4.3,9122.45,1722.52,6.62,59.64
5.07,11094.83,2029.33,6.76,66.68
2.38,4286.36,890.44,6.95,72.2
5.74,12023.18,2259.77,6.45,68.3
5.58,11107.2,2206.98,7.46,82.37
4.39,8707.24,1835.4,7.92,81.8
6.51,12249.51,2588.71,7.49,76.23
3.31,6475.12,1405.97,7.13,69.03
6.69,12885.09,2735.33,8.29,79.58
5.23,10231.55,2149.85,7.6,80.84
4.5,8441.25,1936.85,7.74,82.16
4.97,9715.92,1876.14,8.31,77.69
4.84,9475.15,1888.32,7.41,77.75
6.83,13709.23,2908.5,8.94,92.67
3.38,5962.59,1328.26,7.19,66.3
3.86,6989.68,1260.98,8.9,91.69
6.55,13289.87,2601.48,6.82,62.93
4.11,7814.68,1656.17,7.86,66.48
6.35,13238.86,2278.61,7.05,69.7
7.55,15210.94,3153.06,8.28,84.13
4.4,9098.0,1687.55,7.17,71.08
6.02,12749.43,2441.67,7.7,91.37
3.27,6384.07,1285.19,7.04,72.34
6.13,11976.96,2324.0,8.16,82.3
5.3,11034.12,2012.6,7.04,72.56
5.71,11673.87,2190.31,8.68,84.58
4.03,7969.62,1721.22,6.8,72.68
2.51,5712.48,988.6,6.56,67.39
5.75,11403.63,2249.76,8.17,83.24
1.9,3826.18,668.5,7.09,67.74
4.52,9058.56,1929.2,7.49,67.13
6.41,12356.25,2711.13,7.27,70.24
5.29,10614.49,2233.61,6.58,67.22
7.92,16543.41,3218.25,7.45,72.24
6.54,13297.81,2644.05,8.39,85.31
4.02,8053.84,1486.07,8.2,80.86
5.04,10001.06,1991.81,7.66,78.78
4.93,10023.32,1903.19,8.28,77.9
2.63,5628.35,868.14,6.76,68.55
3.59,7483.42,1541.46,7.27,69.52
4.16,8151.78,1593.96,7.78,70.08
1.95,4053.73,897.86,7.41,73.26
5.07,10382.45,2116.67,7.33,80.95
4.63,8749.19,1906.23,6.66,59.3
2.49,5065.43,1057.55,6.04,61.03
5.61,10131.99,2181.0,8.07,84.71
6.07,12388.89,2615.31,7.67,88.2
5.34,11011.27,2140.53,8.13,78.85
4.51,9401.57,1835.75,7.19,68.78
5.89,11576.8,2289.96,7.0,64.18
6.02,12195.18,2315.02,7.5,80.75
5.46,11634.19,2232.17,8.1,76.64
3.76,8233.05,1526.98,7.34,71.53
5.41,10815.22,2087.03,8.06,71.37
6.79,13656.1,2573.45,6.8,72.38
4.11,8765.57,1515.03,7.39,79.66
8.15,15543.42,3378.38,7.45,78.74
4.21,8261.57,1623.3,8.36,75.56
5.05,10765.01,1985.55,7.65,79.49
3.99,8470.14,1741.54,8.72,78.86
5.33,10854.44,2021.75,6.56,65.86
2.39,4020.42,881.97,7.59,76.93
4.18,8336.92,1595.5,7.63,77.81
3.36,6428.68,1506.53,7.93,82.01
5.2,10571.53,2280.54,6.93,69.27
6.49,12578.67,2671.82,8.68,76.98
5.97,11425.16,2465.94,7.51,77.77
1.44,1852.59,518.97,6.74,67.88
8.06,16737.11,3419.97,7.49,70.37
5.44,10685.95,2203.94,7.28,64.96
3.84,7749.08,1619.41,9.45,102.18
5.24,10470.26,2083.72,8.23,88.51
5.26,9994.85,2078.91,7.53,78.88
4.0,7369.92,1766.19,7.42,70.84
5.3,10091.09,2172.72,8.17,69.07
4.09,7816.0,1780.65,8.2,85.82
4.39,8970.22,1782.92,5.46,56.45
3.97,7543.3,1503.4,7.95,77.63
2.85,6575.23,1082.06,7.52,80.82
5.22,10951.08,2097.8,6.58,70.06
5.88,12160.08,2288.53,8.12,82.04
5.77,11484.82,2198.18,9.07,90.9
6.23,13216.92,2612.1,7.89,79.15
5.49,10864.02,2140.12,8.27,86.1
4.2,8386.19,1694.18,8.76,83.34
6.26,12603.98,2533.41,6.92,71.32
2.96,6278.36,1126.67,6.2,57.39
3.65,7616.44,1604.68,7.96,86.28
3.55,6869.84,1309.77,7.33,75.93
6.62,12973.67,2674.2,6.54,61.94
6.41,13148.32,2590.28,7.45,74.86
5.73,11819.53,2286.96,8.01,75.82
6.61,13019.11,2513.47,7.4,81.48
3.68,6568.56,1559.51,6.95,77.61
5.52,10942.13,2283.51,7.34,76.92
4.81,9936.24,1857.34,7.49,82.65
6.27,13443.35,2578.88,6.15,62.25
4.83,9055.35,1968.36,7.4,77.82
4.42,8631.89,1640.97,6.56,71.71
5.81,11428.02,2239.15,7.96,79.58
6.31,13306.41,2639.53,6.41,64.43
4.0,7977.49,1629.93,8.21,86.76
4.91,9363.11,1906.92,7.21,75.37
3.41,7104.03,1279.09,7.12,67.42
1.25,2303.5,449.62,7.71,66.13
5.3,9989.19,2075.83,6.89,68.06
5.91,11380.33,2280.75,7.7,66.47
5.39,11653.22,1983.06,6.99,64.92
2.08,4343.42,944.26,7.11,66.73
4.47,9001.33,1886.55,7.78,74.99
1.67,3220.01,541.67,6.7,71.13
7.05,14255.18,2835.45,6.61,71.34
3.37,6881.95,1258.14,7.67,79.28
6.88,13912.3,2727.09,7.48,77.97
6.42,12895.03,2533.05,7.62,79.46
3.65,7732.63,1416.86,7.73,64.81
3.3,6613.2,1520.62,7.54,75.45
5.53,10562.14,2166.19,7.93,70.27
3.73,7160.82,1412.58,7.57,78.23
5.15,9317.94,1985.23,6.09,50.48
4.28,9564.93,1814.68,6.28,61.86
2.33,5087.9,766.09,8.85,91.23
1.65,2893.56,585.46,7.5,69.41
5.34,10539.13,2280.69,8.17,86.46
4.16,7996.89,1687.46,7.26,75.11
4.17,9112.0,1687.34,7.46,76.5
6.04,11377.65,2630.73,7.18,75.32
6.76,13577.56,2728.7,9.23,90.47
4.59,9128.1,1765.65,7.68,77.53
4.49,9391.62,1767.43,7.13,71.31
5.75,11448.42,2186.54,6.34,63.38
2.96,5050.09,1311.43,8.88,85.46
5.33,10543.9,2191.35,7.39,67.64
5.83,11169.58,2443.57,8.02,78.53
6.02,12080.48,2529.44,8.1,79.03
2.09,4906.83,796.53,7.18,68.08
3.86,6846.22,1448.71,7.97,83.97
